WEO Country Group Code	WEO Subject Code	Country Group Name	Subject Descriptor	Subject Notes	Units	Scale	Series-specific Notes	1980	1981	1982	1983	1984	1985	1986	1987	1988	1989	1990	1991	1992	1993	1994	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	2018	2019	2020	Estimates Start After 
110	GGXCNL_NGDP	Advanced economies	General government net lending/borrowing	Net lending (+)/ borrowing (?) is calculated as revenue minus total expenditure. This is a core GFS balance that measures the extent to which general government is either putting financial resources at the disposal of other sectors in the economy and nonresidents (net lending), or utilizing the financial resources generated by other sectors and nonresidents (net borrowing). This balance may be viewed as an indicator of the financial impact of general government activity on the rest of the economy and nonresidents (GFSM 2001, paragraph 4.17). Note: Net lending (+)/borrowing (?) is also equal to net acquisition of financial assets minus net incurrence of liabilities.	Percent of GDP			n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	-1.603	-3.459	-3.982	-3.345	-2.455	-1.403	-1.155	-3.501	-8.781	-7.637	-6.307	-5.485	-3.833	-3.376	-3.086	-2.608	-2.190	-1.970	-1.979	-2.012	
110	GGSB_NPGDP	Advanced economies	General government structural balance		Percent of potential GDP			n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	-2.178	-3.484	-3.953	-3.718	-2.998	-2.424	-2.558	-3.941	-5.925	-6.522	-5.601	-4.369	-3.166	-2.787	-2.451	-2.170	n/a	n/a	n/a	n/a	
110	GGXONLB_NGDP	Advanced economies	General government primary net lending/borrowing	Primary net lending/borrowing is net lending (+)/borrowing (?) plus net interest payable/paid (interest expense minus interest revenue).	Percent of GDP			n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.658	-1.390	-2.090	-1.568	-0.735	0.239	0.497	-1.858	-7.193	-5.978	-4.486	-3.678	-2.212	-1.726	-1.512	-1.031	-0.590	-0.310	-0.228	-0.177	
110	GGXWDN_NGDP	Advanced economies	General government net debt	Net debt is calculated as gross debt minus financial assets corresponding to debt instruments. These financial assets are: monetary gold and SDRs, currency and deposits, debt securities, loans, insurance, pension, and standardized guarantee schemes, and other accounts receivable.	Percent of GDP			n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	41.296	43.467	45.518	48.794	47.663	45.375	43.435	48.773	57.978	62.971	67.683	70.913	69.894	69.997	70.915	71.427	71.001	70.336	69.729	69.181	
110	GGXWDG_NGDP	Advanced economies	General government gross debt	Gross debt consists of all liabilities that require payment or payments of interest and/or principal by the debtor to the creditor at a date or dates in the future. This includes debt liabilities in the form of SDRs, currency and deposits, debt securities, loans, insurance, pensions and standardized guarantee schemes, and other accounts payable. Thus, all liabilities in the GFSM 2001 system are debt, except for equity and investment fund shares and financial derivatives and employee stock options. Debt can be valued at current market, nominal, or face values (GFSM 2001, paragraph 7.110).	Percent of GDP			n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	70.477	71.552	73.575	77.360	76.879	74.229	71.656	78.486	91.712	97.930	101.819	106.074	104.903	104.610	104.461	104.580	103.957	102.829	101.840	100.883	
110	BCA	Advanced economies	Current account balance	Current account is all transactions other than those in financial and capital items. The major classifications are goods and services, income and current transfers. The focus of the BOP is on transactions (between an economy and the rest of the world) in goods, services, and income. Data for the world total reflects errors, omissions, and asymmetries in balance of payments statistics on current account, as well as the exclusion of data for international organizations and a limited number of countries. Calculated as the sum of the balance of individual countries.	U.S. dollars	Billions		-93.487	-58.805	-42.421	-32.777	-53.978	-58.272	-18.414	-44.043	-30.894	-63.204	-87.306	-33.876	-31.658	58.832	16.537	26.390	13.563	72.471	28.765	-97.522	-254.660	-232.293	-224.930	-223.331	-206.016	-374.182	-431.572	-353.540	-583.116	-80.658	2.417	-50.183	-9.343	193.360	189.513	230.108	143.749	69.999	47.199	12.242	-16.182	
110	BCA_NGDPD	Advanced economies	Current account balance		Percent of GDP			-1.125	-0.698	-0.507	-0.377	-0.589	-0.603	-0.156	-0.322	-0.200	-0.392	-0.482	-0.175	-0.152	0.278	0.077	0.106	0.054	0.294	0.116	-0.375	-0.962	-0.886	-0.821	-0.726	-0.604	-1.043	-1.144	-0.858	-1.343	-0.197	0.006	-0.109	-0.020	0.420	0.403	0.519	0.313	0.146	0.094	0.023	-0.030	
110	BM	Advanced economies	Imports of goods and services		U.S. dollars	Billions		n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	4,829.385	4,961.029	5,004.101	5,492.656	6,107.513	5,865.167	6,047.524	6,935.091	8,303.046	9,261.228	10,439.516	11,812.245	13,225.292	10,377.936	12,059.868	14,076.165	13,954.538	14,150.483	14,429.810	13,012.161	13,472.958	14,266.094	15,096.062	15,933.855	16,863.487	
110	BX	Advanced economies	Exports of goods and services		U.S. dollars	Billions		n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	4,963.747	5,141.272	5,157.286	5,513.430	5,955.940	5,736.615	5,960.420	6,829.416	8,164.437	8,960.511	10,071.078	11,594.895	12,881.226	10,421.379	12,051.662	13,957.311	13,889.169	14,311.749	14,630.686	13,293.379	13,672.243	14,405.305	15,201.748	16,013.467	16,913.284	
110	BF	Advanced economies	Financial account balance		U.S. dollars	Billions		-35.763	-17.965	9.648	-10.879	-26.686	-38.296	19.853	-56.122	-30.031	2.990	-98.678	-69.671	-64.841	20.536	-10.347	53.991	-2.582	-9.824	140.473	-28.800	-320.106	-255.685	-342.799	-310.578	-107.240	-366.293	-487.224	-284.371	-721.838	-4.645	-50.408	-198.640	-94.372	227.878	480.728	520.606	399.077	317.935	279.256	218.007	141.025	
110	BFD	Advanced economies	Direct investment, net		U.S. dollars	Billions		7.826	4.602	2.227	10.688	11.557	23.319	28.221	26.144	48.893	66.289	64.109	74.801	76.081	71.388	103.203	108.945	122.442	131.387	151.638	149.566	-43.152	86.309	55.960	156.002	392.422	128.102	321.132	529.473	659.488	306.631	355.898	378.412	194.545	180.748	364.212	100.816	215.333	241.478	255.828	295.667	314.575	
110	BFP	Advanced economies	Portfolio investment, net		U.S. dollars	Billions		n/a	n/a	n/a	n/a	n/a	-20.667	-37.882	-50.530	-36.805	-31.183	-57.712	-152.389	-70.141	-195.782	15.589	-165.225	-180.245	-121.469	98.975	-129.310	-212.299	-123.709	-397.409	-442.460	-697.296	-666.536	-937.748	-1,008.478	-1,200.706	-367.758	-733.007	-685.621	-105.399	-277.196	-152.736	137.763	-50.156	-33.404	-89.444	-112.280	-121.647	
110	BFF	Advanced economies	Financial derivatives, net		U.S. dollars	Billions		n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	14.664	19.058	-14.060	9.946	-16.367	6.575	10.065	15.518	10.130	-69.603	175.430	337.162	-129.758	-87.715	1.800	-71.095	48.382	-62.638	-77.433	-88.631	-123.624	-178.822	-206.561	-251.098	
110	BFO	Advanced economies	Other investment, net		U.S. dollars	Billions		-22.998	5.432	13.510	-11.463	-18.894	-53.030	-19.320	-153.563	-79.427	-52.367	-153.092	7.329	-59.560	75.424	-181.110	19.037	-36.669	-68.660	-160.942	-153.934	-159.139	-236.859	-119.285	-261.183	-34.964	118.079	95.704	-47.774	-594.864	-293.649	66.746	-40.147	-383.586	123.315	196.591	243.477	251.471	177.772	229.958	179.119	145.272	
110	BFRA	Advanced economies	Change in reserves		U.S. dollars	Billions		-3.019	-3.398	1.620	14.218	17.386	19.119	49.843	122.396	38.312	30.300	54.458	-10.956	13.460	43.173	56.724	94.601	91.156	42.179	27.410	98.655	99.995	60.041	121.983	238.323	226.411	43.885	103.355	67.207	74.169	482.253	347.706	340.533	270.450	153.689	135.846	114.240	70.860	54.399	59.782	60.239	52.159	
110	D	Advanced economies	External debt, total		U.S. dollars	Billions																																											
110	D_NGDPD	Advanced economies	External debt, total		Percent of GDP																																												
110	D_BX	Advanced economies	External debt, total		Percent of exports of goods and services																																												
110	DS	Advanced economies	External debt, total debt service		U.S. dollars	Billions																																											
110	DS_NGDPD	Advanced economies	External debt, total debt service		Percent of GDP																																												
110	DS_BX	Advanced economies	External debt, total debt service		Percent of exports of goods and services																																												
110	DSI	Advanced economies	External debt, total debt service, interest		U.S. dollars	Billions																																											
110	DSI_NGDPD	Advanced economies	External debt, total debt service, interest		Percent of GDP																																												
110	DSI_BX	Advanced economies	External debt, total debt service, interest		Percent of exports of goods and services																																												
110	DSP	Advanced economies	External debt, total debt service, amortization		U.S. dollars	Billions																																											
110	DSP_NGDPD	Advanced economies	External debt, total debt service, amortization		Percent of GDP																																												
110	DSP_BX	Advanced economies	External debt, total debt service, amortization		Percent of exports of goods and services																																												
110	PALLFNFW	Advanced economies	Commodity Price Index includes both Fuel and Non-Fuel Price Indices		Index, 2005=100																																												
110	PNFUELW	Advanced economies	Commodity Non-Fuel Price Index includes Food and Beverages and Industrial Inputs Price Indices		Index, 2005=100																																												
110	PINDUW	Advanced economies	Commodity Industrial Inputs Price Index includes Agricultural Raw Materials and Metals Price Indices		Index, 2005=100																																												
110	POILAPSP	Advanced economies	Crude Oil (petroleum), simple average of three spot prices; Dated Brent, West Texas Intermediate, and the Dubai Fateh, US$ per barrel	The APSP denotes an equally weighted average of three crude oil spot prices?West Texas Intermediate (?WTI?), Dated Brent (?Brent?), and Dubai Fateh (?Dubai?). The prices of these crude oils tend to move together according to the inequality WTI > Brent > Dubai. Their price differentials reflect differences in American Petroleum Institute (API) measure of gravity, sulfur content, and overall weight. The WTI spot price refers to the physical delivery price for a barrel of WTI deliverable to Cushing, Oklahoma. The WTI price is frequently mentioned in the financial press, and is often described as the ?headline? oil price. The Brent spot price is the physical delivery price for a barrel of either Dated Brent (UK), Forties (Norway), or Oseberg (Norway) to Sullom Voe, United Kingdom (in the Shetland Islands). The Dubai Fateh spot price refers to the physical price for a barrel of Dubai Fateh deliverable in the Arabian Gulf at Dubai, United Arab Emirates.	U.S. dollars	Units																																											
110	POILBRE	Advanced economies	Crude Oil (petroleum),  Dated Brent, light blend 38 API, fob U.K., US$ per barrel		U.S. dollars	Units																																											
110	POILDUB	Advanced economies	Oil; Dubai, medium, Fateh 32 API, fob Dubai Crude Oil (petroleum), Dubai Fateh Fateh 32 API, US$ per barrel		U.S. dollars	Units																																											
110	POILWTI	Advanced economies	Crude Oil (petroleum), West Texas Intermediate 40 API, Midland Texas, US$ per barrel		U.S. dollars	Units																																											
110	PNRGW	Advanced economies	Commodity Fuel (energy) Index includes Crude oil (petroleum), Natural Gas, and Coal Price Indices		Index, 2005=100																																												
110	POILAPSPW	Advanced economies	Crude Oil (petroleum), Price index simple average of three spot prices (APSP); Dated Brent, West Texas Intermediate, and the Dubai Fateh	The APSP denotes an equally weighted average of three crude oil spot prices?West Texas Intermediate (?WTI?), Dated Brent (?Brent?), and Dubai Fateh (?Dubai?). The prices of these crude oils tend to move together according to the inequality WTI > Brent > Dubai. Their price differentials reflect differences in American Petroleum Institute (API) measure of gravity, sulfur content, and overall weight. The WTI spot price refers to the physical delivery price for a barrel of WTI deliverable to Cushing, Oklahoma. The WTI price is frequently mentioned in the financial press, and is often described as the ?headline? oil price. The Brent spot price is the physical delivery price for a barrel of either Dated Brent (UK), Forties (Norway), or Oseberg (Norway) to Sullom Voe, United Kingdom (in the Shetland Islands). The Dubai Fateh spot price refers to the physical price for a barrel of Dubai Fateh deliverable in the Arabian Gulf at Dubai, United Arab Emirates.	Index, 2005=100																																												
110	PNGASW	Advanced economies	Commodity Natural Gas Price Index includes European, Japanese, and American Natural Gas Price Indices		Index, 2005=100																																												
110	PNGASEU	Advanced economies	Natural Gas, Russian Natural Gas border price in Germany, US$ per million metric British thermal units of gas		U.S. dollars	Units																																											
110	PNGASJP	Advanced economies	Natural Gas, Indonesian Liquified Natural Gas in Japan, US$ per million metric British thermal units of liquid		U.S. dollars	Units																																											
110	PNGASUS	Advanced economies	Natural Gas, Natural Gas spot price at the Henry Hub terminal in Louisiana, US$ per million metric British thermal units of gas		U.S. dollars	Units																																											
110	PCOALW	Advanced economies	Commodity Coal Price Index includes Australian and South African Coal		Index, 2005=100																																												
110	PCOALAU	Advanced economies	Coal, Australian thermal coal, 1200- btu/pound, less than 1% sulfur, 14% ash, FOB Newcastle/Port Kembla, US$ per metric tonne		U.S. dollars	Units																																											
110	PCOALSA	Advanced economies	Coal, South African export price, US$ per metric tonne		U.S. dollars	Units																																											
110	PFANDBW	Advanced economies	Commodity Food and Beverage Price Index includes Food and Beverage Price Indices		Index, 2005=100																																												
110	PFOODW	Advanced economies	Commodity Food Price Index includes Cereal, Vegetable Oils, Meat, Seafood, Sugar, Bananas, and Oranges Price Indices		Index, 2005=100																																												
110	PCEREW	Advanced economies	Commodity Cereals Price Index includes Wheat, Maize (Corn), Rice, and Barley		Index, 2005=100																																												
110	PWHEAMT	Advanced economies	Wheat, No.1 Hard Red Winter, ordinary protein, FOB Gulf of Mexico, US$ per metric tonne		U.S. dollars	Units																																											
110	PMAIZMT	Advanced economies	Maize (corn), U.S. No.2 Yellow, FOB Gulf of Mexico, U.S. price, US$ per metric tonne		U.S. dollars	Units																																											
110	PRICENPQ	Advanced economies	Rice, 5 percent broken milled white rice, Thailand nominal price quote, US$ per metric tonne		U.S. dollars	Units																																											
110	PBARL	Advanced economies	Barley, Canadian no.1 Western Barley, spot price, US$ per metric tonne		U.S. dollars	Units																																											
110	PVOILW	Advanced economies	Commodity Vegetable Oil Index includes Soybean, Soybean Meal, Soybean Oil, Rapeseed Oil, Palm Oil, Sunflower Oil, Olive Oil, Fishmeal, and Groundnut Price Indices		Index, 2005=100																																												
110	PSOYB	Advanced economies	Soybeans, U.S. soybeans, Chicago Soybean futures contract (first contract forward) No. 2 yellow and par, US$ per metric tonne		U.S. dollars	Units																																											
110	PSMEA	Advanced economies	Soybean Meal, Chicago Soybean Meal Futures (first contract forward) Minimum 48 percent protein, US$ per metric tonne		U.S. dollars	Units																																											
110	PSOIL	Advanced economies	Soybean Oil, Chicago Soybean Oil Futures (first contract forward) exchange approved grades, US$ per metric tonne		U.S. dollars	Units																																											
110	PROIL	Advanced economies	Rapeseed oil, crude, FOB Rotterdam, US$ per metric ton		U.S. dollars	Units																																											
110	PPOIL	Advanced economies	Palm oil, Malaysia Palm Oil Futures (first contract forward) 4-5 percent FFA, US$ per metric tonne		U.S. dollars	Units																																											
110	PSUNO	Advanced economies	Sunflower Oil, US export price from Gulf of Mexico, US$ per metric tonne		U.S. dollars	Units																																											
110	POLVOIL	Advanced economies	Olive Oil, extra virgin less than 1% free fatty acid, ex-tanker price U.K., US$ per metric tonne		U.S. dollars	Units																																											
110	PFISH	Advanced economies	Fishmeal, Peru Fish meal/pellets 65% protein, CIF, US$ per metric tonne		U.S. dollars	Units																																											
110	PGNUTS	Advanced economies	Groundnuts (peanuts), 40/50 (40 to 50 count per ounce), cif Argentina, US$ per metric tonne		U.S. dollars	Units																																											
110	PMEATW	Advanced economies	Commodity Meat Price Index includes Beef, Lamb, Swine (pork), and Poultry Price Indices		Index, 2005=100																																												
110	PBEEF	Advanced economies	Beef, Australian and New Zealand 85% lean fores, FOB U.S. import price, US cents per pound		U.S. cents	Units																																											
110	PLAMB	Advanced economies	Lamb, frozen carcass Smithfield London, US cents per pound		U.S. cents	Units																																											
110	PPORK	Advanced economies	Swine (pork), 51-52% lean Hogs, U.S. price, US cents per pound		U.S. cents	Units																																											
110	PPOULT	Advanced economies	Poultry (chicken), Whole bird spot price, Georgia docks, US cents per pound		U.S. cents	Units																																											
110	PSEAFW	Advanced economies	Commodity Seafood Index includes Fish (salmon) and Shrimp Price Indices		Index, 2005=100																																												
110	PSALM	Advanced economies	Fish (salmon), Farm Bred Norwegian Salmon, export price, US$ per kilogram		U.S. dollars	Units																																											
110	PSHRI	Advanced economies	Shrimp, Frozen shell-on headless, block 16/20 count, Indian origin, C&F Japan, US$ per kilogram		U.S. dollars	Units																																											
110	PSUGAW	Advanced economies	Commodity Sugar Index includes European, Free market, and U.S. Price Indices		Index, 2005=100																																												
110	PSUGAISA	Advanced economies	Sugar, Free Market, Coffee Sugar and Cocoa Exchange (CSCE) contract no.11 nearest future position, US cents per pound		U.S. cents	Units																																											
110	PSUGAUSA	Advanced economies	Sugar, U.S. import price, contract no.14 nearest futures position, US cents per pound		U.S. cents	Units																																											
110	PSUGAEEC	Advanced economies	Sugar, European import price, CIF Europe, US cents per pound		U.S. cents	Units																																											
110	PBANSOP	Advanced economies	Bananas, Central American and Ecuador, FOB U.S. Ports, US$ per metric tonne		U.S. dollars	Units																																											
110	PORANG	Advanced economies	Oranges, miscellaneous oranges French import price, US$ per metric tonne		U.S. dollars	Units																																											
110	PBEVEW	Advanced economies	Commodity Beverage Price Index includes Coffee, Tea, and Cocoa		Index, 2005=100																																												
110	PCOFFW	Advanced economies	Commodity Coffee Price Index includes Other Mild Arabicas and Robusta		Index, 2005=100																																												
110	PCOFFOTM	Advanced economies	Coffee, Other Mild Arabicas, International Coffee Organization New York cash price, ex-dock New York, US cents per pound		U.S. cents	Units																																											
110	PCOFFROB	Advanced economies	Coffee, Robusta, International Coffee Organization New York cash price, ex-dock New York, US cents per pound		U.S. cents	Units																																											
110	PCOCO	Advanced economies	Cocoa beans, International Cocoa Organization cash price, CIF US and European ports, US$ per metric tonne		U.S. dollars	Units																																											
110	PTEA	Advanced economies	Tea, Mombasa, Kenya, Auction Price, US cents per kilogram		U.S. cents	Units																																											
110	PRAWMW	Advanced economies	Commodity Agricultural Raw Materials Index includes Timber, Cotton, Wool, Rubber, and Hides Price Indices		Index, 2005=100																																												
110	PTIMBW	Advanced economies	Commodity Timber Index includes Hardwood and Softwood Price Indices		Index, 2005=100																																												
110	PHARDW	Advanced economies	Commodity Hardwood Price Index includes Hardwood Logs and Hardwood Sawn Price Indices		Index, 2005=100																																												
110	PLOGSK	Advanced economies	Hard Logs, Best quality Malaysian meranti, import price Japan, US$ per cubic meter		U.S. dollars	Units																																											
110	PSAWMAL	Advanced economies	Hard Sawnwood, Dark Red Meranti, select and better quality, C&F U.K port, US$ per cubic meter		U.S. dollars	Units																																											
110	PSOFTW	Advanced economies	Commodity Softwood Index includes Softwood Sawn and Softwood Logs Price Indices		Index, 2005=100																																												
110	PLOGORE	Advanced economies	Soft Logs, Average Export price from the U.S. for Douglas Fir, US$ per cubic meter		U.S. dollars	Units																																											
110	PSAWORE	Advanced economies	Soft Sawnwood, average export price of Douglas Fir, U.S. Price, US$ per cubic meter		U.S. dollars	Units																																											
110	PCOTTIND	Advanced economies	Cotton, Cotton Outlook `A Index`, Middling 1-3/32 inch staple, CIF Liverpool, US cents per pound		U.S. cents	Units																																											
110	PWOOLW	Advanced economies	Commodity Wool Index includes Coarse and Fine Wool Price Indices		Index, 2005=100																																												
110	PWOOLF	Advanced economies	Wool, fine, 19 micron, Australian Wool Exchange spot quote, US cents per kilogram		U.S. cents	Units																																											
110	PWOOLC	Advanced economies	Wool, coarse, 23 micron, Australian Wool Exchange spot quote, US cents per kilogram		U.S. cents	Units																																											
110	PRUBB	Advanced economies	Rubber, No.1 Rubber Smoked Sheet, FOB Maylaysian/Singapore, US cents per pound		U.S. cents	Units																																											
110	PHIDE	Advanced economies	Hides, Heavy native steers, over 53 pounds, wholesale dealer`s price, US cents per pound		U.S. cents	Units																																											
110	PMETAW	Advanced economies	Commodity Metals Price Index includes Copper, Aluminum, Iron Ore, Tin, Nickel, Zinc, Lead, and Uranium Price Indices		Index, 2005=100																																												
110	PCOPP	Advanced economies	Copper, grade A cathode, LME spot price, CIF European ports, US$ per metric tonne		U.S. dollars	Units																																											
110	PALUM	Advanced economies	Aluminum, 99.5% minimum purity, LME spot price, CIF UK ports, US$ per metric tonne		U.S. dollars	Units																																											
110	PIORECR	Advanced economies	Iron Ore, China import Iron Ore Fines 62% FE spot (CFR Tianjin port) US$ per metric ton		U.S. dollars	Units																																											
110	PTIN	Advanced economies	Tin, standard grade, LME spot price, US$ per metric tonne		U.S. dollars	Units																																											
110	PNICK	Advanced economies	Nickel, melting grade, LME spot price, CIF European ports, US$ per metric tonne		U.S. dollars	Units																																											
110	PZINC	Advanced economies	Zinc, high grade 98% pure, US$ per metric tonne		U.S. dollars	Units																																											
110	PLEAD	Advanced economies	Lead, 99.97% pure, LME spot price, CIF European Ports, US$ per metric tonne		U.S. dollars	Units																																											
110	PURAN	Advanced economies	Uranium, u3o8 restricted price, Nuexco exchange spot, US$ per pound		U.S. dollars	Units																																											
163	NGDP_RPCH	Euro area 	Gross domestic product, constant prices		Percent change			n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	1.386	-0.786	2.498	2.896	1.651	2.644	2.918	2.950	3.814	2.115	0.948	0.673	2.255	1.668	3.231	3.029	0.464	-4.568	2.047	1.640	-0.805	-0.282	0.867	1.482	1.638	1.674	1.591	1.595	1.570	
163	NGDP_RPCHMK	Euro area 	Gross domestic product, constant prices		Percent change (market exchange rates)																																												
163	NGDPD	Euro area 	Gross domestic product, current prices		U.S. dollars	Billions		n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	5,982.375	6,582.501	6,014.127	6,372.879	7,518.654	7,608.093	6,961.805	7,152.379	7,125.328	6,498.079	6,587.839	7,185.964	8,853.229	10,149.665	10,538.184	11,180.189	12,885.881	14,178.829	12,936.475	12,664.635	13,640.279	12,661.787	13,218.836	13,457.032	11,568.215	11,929.400	12,400.132	12,882.476	13,374.156	13,990.451	
163	NGDP_D	Euro area 	Gross domestic product, deflator		Index, 2000=100			n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	69.062	71.687	73.031	74.481	77.578	79.586	79.406	80.245	81.556	82.715	84.725	86.820	88.734	90.484	92.225	94.035	96.370	98.300	99.305	100.000	101.052	102.349	103.718	104.625	105.853	106.890	108.080	109.408	110.928	112.582	
163	NGAP_NPGDP	Euro area 	Output gap		Percent of potential GDP			n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	1.383	0.525	-2.745	-2.153	-1.642	-2.219	-1.756	-1.211	-0.661	0.773	0.864	-0.214	-1.118	-0.590	-0.503	1.182	2.806	2.106	-2.959	-1.645	-0.717	-1.986	-2.688	-2.629	-2.099	-1.576	-1.067	-0.696	-0.358	-0.056	
163	PPPGDP	Euro area 	Gross domestic product based on purchasing-power-parity (PPP) valuation of country GDP		Current international dollar	Billions																																											
163	PPPPC	Euro area 	Gross domestic product based on purchasing-power-parity (PPP) per capita GDP		Current international dollar	Units																																											
163	PPPSH	Euro area 	Gross domestic product based on purchasing-power-parity (PPP) share of world total	These data form the basis for the country weights used to generate the World Economic Outlook country group composites for the domestic economy.   Please note:   The IMF is not a primary source for purchasing power parity (PPP) data. WEO weights have been created from primary sources and are used solely for purposes of generating country group composites. For primary source information, please refer to one of the following sources: the Organization for Economic Cooperation and Development, the World Bank, or the Penn World Tables.  For further information see Box A2 in the April 2004 World Economic Outlook, Box 1.2 in the September 2003 World Economic Outlook for a discussion on the measurement of global growth and Box A.1 in the May 2000 World Economic Outlook for a summary of the revised PPP-based weights, and Annex IV of the May 1993 World Economic Outlook. See also Anne Marie Gulde and Marianne Schulze-Ghattas, "Purchasing Power Parity Based Weights for the World Economic Outlook," in Staff Studies for the World Economic Outlook (Washington: IMF, December 1993), pp. 106-23.	Percent																																												
163	NID_NGDP	Euro area 	Investment		Percent of GDP		Source: National Statistics Office. EuroStat. Latest actual data: 2014 National accounts manual used: ESA 2010 GDP valuation: Market prices Start/end months of reporting year: January/December Base year: 2010 Chain-weighted: Yes, from 1995 Primary domestic currency: Euro Data last updated: 09/2015	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	26.162	24.591	22.402	23.435	22.091	21.458	21.608	22.351	22.792	23.423	22.773	21.762	21.774	22.009	22.267	23.234	23.936	23.581	20.361	20.975	21.533	20.050	19.573	19.408	19.096	19.325	19.632	19.888	20.135	20.289	
163	NGSD_NGDP	Euro area 	Gross national savings		Percent of GDP		Source: National Statistics Office. EuroStat. Latest actual data: 2014 National accounts manual used: ESA 2010 GDP valuation: Market prices Start/end months of reporting year: January/December Base year: 2010 Chain-weighted: Yes, from 1995 Primary domestic currency: Euro Data last updated: 09/2015	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	22.729	22.123	21.818	22.032	22.420	22.202	22.871	23.180	23.419	23.007	22.777	22.551	22.241	23.147	22.714	23.617	24.289	22.943	20.847	21.505	22.303	22.220	22.344	22.652	22.851	22.973	23.028	23.112	23.191	23.207	
163	PCPIPCH	Euro area 	Inflation, average consumer prices		Percent change			n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	3.623	3.256	2.696	2.442	1.605	1.710	1.239	1.164	2.191	2.405	2.285	2.100	2.182	2.195	2.216	2.167	3.343	0.317	1.614	2.724	2.498	1.347	0.433	0.186	1.020	1.251	1.406	1.569	1.704	
163	PCPIEPCH	Euro area 	Inflation, end of period consumer prices		Percent change			n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	3.171	3.183	2.553	2.386	1.458	1.582	0.883	1.843	2.567	2.040	2.367	1.953	2.350	2.296	1.948	3.114	1.646	0.916	2.219	2.754	2.226	0.846	-0.169	0.686	1.100	1.393	1.489	1.554	1.668	
163	FLIBOR3	Euro area 	Three-month London interbank offered rate (LIBOR)		Percent			n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	2.963	4.405	4.260	3.317	2.332	2.106	2.184	3.080	4.278	4.632	1.228	0.811	1.391	0.573	0.221	0.210	-0.007	-0.018	n/a	n/a	n/a	n/a	
163	TRADEPCH	Euro area 	Trade volume of goods and services		Percent change																																												
163	TM_RPCH	Euro area 	Volume of imports of goods and services		Percent change		Notes: Calculated as of the sum of the balances of individual euro area countries. Primary domestic currency: Euro Data last updated: 09/2015	2.755	-2.201	0.842	0.240	5.649	4.518	5.463	7.681	7.435	9.358	7.751	5.499	3.749	-4.722	8.660	9.103	4.081	9.730	10.582	7.412	11.909	2.542	1.192	3.043	8.224	5.626	8.454	6.711	0.310	-11.446	9.359	4.178	-1.248	1.242	4.174	4.927	4.682	4.408	4.553	4.595	4.597	
163	TMG_RPCH	Euro area 	Volume of imports of goods		Percent change		Notes: Calculated as of the sum of the balances of individual euro area countries. Primary domestic currency: Euro Data last updated: 09/2015	3.459	-4.377	0.762	0.662	3.752	6.384	5.555	8.113	9.233	8.831	8.258	7.280	2.907	-3.869	7.331	10.484	5.329	8.332	11.471	7.825	11.096	3.138	1.630	3.671	7.594	6.264	9.088	6.693	-0.239	-12.630	10.831	4.882	-2.265	0.601	3.899	5.041	4.164	4.424	4.621	4.638	4.663	
