WEO Country Group Code	WEO Subject Code	Country Group Name	Subject Descriptor	Subject Notes	Units	Scale	Series-specific Notes	1980	1981	1982	1983	1984	1985	1986	1987	1988	1989	1990	1991	1992	1993	1994	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	Estimates Start After 
110	TM_RPCH	Advanced economies	Import volume of goods and services		Percent change			-0.501	-0.138	0.139	3.341	11.654	4.037	6.923	8.598	9.334	9.057	6.373	2.900	5.060	1.060	10.021	9.488	6.749	9.513	6.262	7.915	12.029	-0.506	2.730	4.217	9.311	6.474	7.685	5.095	0.418	-12.578	11.197	5.825	5.458	5.477	5.627	5.831	5.799	
110	TMG_RPCH	Advanced economies	Import volume of goods		Percent change			-0.408	-1.635	-1.906	3.046	11.012	4.061	10.010	9.494	9.764	7.142	6.789	3.354	6.124	0.500	11.350	9.745	6.390	9.523	6.133	7.984	11.831	-1.395	3.405	5.966	10.208	6.330	7.960	5.092	0.295	-13.289	12.552	6.012	5.239	5.673	5.759	5.922	5.872	
110	TX_RPCH	Advanced economies	Export volume of goods and services		Percent change			5.856	5.972	-0.274	3.185	9.720	4.374	3.287	5.859	8.469	8.236	7.584	4.635	5.526	3.751	9.148	9.157	6.329	10.732	4.310	5.622	11.942	-0.460	2.519	3.378	9.190	6.180	8.739	6.641	1.887	-12.159	11.967	6.816	5.907	5.682	5.630	5.589	5.499	
110	TXG_RPCH	Advanced economies	Export volume of goods		Percent change			5.735	4.989	-2.391	2.762	9.009	4.170	5.301	7.462	9.080	6.917	7.409	4.257	5.902	2.008	9.592	9.390	6.055	10.350	4.663	4.845	11.662	-1.118	2.815	4.998	9.571	5.675	8.669	6.130	1.858	-13.627	13.632	7.340	5.816	5.550	5.492	5.453	5.439	
110	TTPCH	Advanced economies	Terms of trade of goods and services		Percent change			-7.913	-2.550	1.224	0.595	0.363	0.275	7.074	1.498	0.936	-0.235	-1.227	-0.417	0.509	0.128	0.091	0.015	-0.074	-0.475	1.487	-0.337	-2.486	0.330	0.793	1.009	-0.225	-1.435	-1.050	0.417	-1.972	2.730	-1.202	-1.125	-0.501	n/a	n/a	n/a	n/a	
110	TTTPCH	Advanced economies	Terms of trade of goods		Percent change			-8.165	-2.858	1.428	0.864	0.835	0.593	8.297	0.836	1.729	-0.923	-0.768	0.091	1.428	1.258	0.674	0.432	-0.676	-0.422	1.172	0.091	-2.751	0.228	0.897	1.071	-0.354	-1.806	-1.307	0.470	-2.383	4.015	-1.246	-1.184	-0.799	n/a	n/a	n/a	n/a	
110	TXGM_D	Advanced economies	Export price of manufactures		U.S. dollars; index, 2000=100			80.957	78.517	75.967	74.640	73.198	72.591	82.939	92.327	99.937	100.356	107.637	107.818	109.377	105.870	108.817	117.685	114.773	107.885	104.971	102.753	100.000	97.842	95.426	108.298	114.515	117.502	120.593	128.067	136.553	127.947	131.828	139.101	140.686	n/a	n/a	n/a	n/a	
110	TXGM_DPCH	Advanced economies	Export price of manufactures		U.S. dollars; annual percent change			46.327	-3.014	-3.247	-1.747	-1.932	-0.829	14.255	11.318	8.243	0.419	7.255	0.168	1.445	-3.206	2.783	8.150	-2.474	-6.002	-2.701	-2.112	-2.680	-2.158	-2.469	13.489	5.740	2.608	2.630	6.198	6.625	-6.302	3.034	5.517	1.139	n/a	n/a	n/a	n/a	
110	LUR	Advanced economies	Unemployment rate		Percent of total labor force			5.528	6.312	7.611	8.019	7.643	7.499	7.364	7.002	6.450	5.946	5.835	6.431	7.057	7.579	7.487	7.087	7.082	6.856	6.798	6.486	5.931	5.967	6.481	6.667	6.460	6.215	5.790	5.399	5.788	7.977	8.253	7.777	7.351	6.911	6.512	6.170	5.886	
110	LE	Advanced economies	Employment		Index, 2000=100			80.434	80.815	80.554	80.921	82.195	83.317	84.624	86.278	88.241	89.975	91.519	91.738	91.701	91.643	92.596	93.684	94.577	95.877	96.748	98.002	100.000	100.666	100.954	101.551	102.564	103.907	105.514	106.990	107.450	105.111	104.942	105.927	107.147	n/a	n/a	n/a	n/a	
110	GGR_NGDP	Advanced economies	General government revenue	Revenue consists of taxes, social contributions, grants receivable, and other revenue. Revenue increases government?s net worth, which is the difference between its assets and liabilities (GFSM 2001, paragraph 4.20). Note: Transactions that merely change the composition of the balance sheet do not change the net worth position, for example, proceeds from sales of nonfinancial and financial assets or incurrence of liabilities.	Percent of GDP			n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	36.814	35.555	35.751	35.865	36.772	37.545	37.900	37.437	36.013	35.722	36.016	36.821	37.321	37.714	37.797	37.878	
110	GGX_NGDP	Advanced economies	General government total expenditure	Total expenditure consists of total expense and the net acquisition of nonfinancial assets. Note: Apart from being on an accrual basis, total expenditure differs from the GFSM 1986 definition of total expenditure in the sense that it also takes the disposals of nonfinancial assets into account.	Percent of GDP			n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	38.344	39.108	39.806	39.230	39.199	38.929	38.964	40.798	44.656	43.336	42.924	41.890	41.302	41.145	41.109	41.218	
110	GGXCNL_NGDP	Advanced economies	General government net lending/borrowing	Net lending (+)/ borrowing (?) is calculated as revenue minus total expenditure. This is a core GFS balance that measures the extent to which general government is either putting financial resources at the disposal of other sectors in the economy and nonresidents (net lending), or utilizing the financial resources generated by other sectors and nonresidents (net borrowing). This balance may be viewed as an indicator of the financial impact of general government activity on the rest of the economy and nonresidents (GFSM 2001, paragraph 4.17). Note: Net lending (+)/borrowing (?) is also equal to net acquisition of financial assets minus net incurrence of liabilities.	Percent of GDP			n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	-1.530	-3.552	-4.052	-3.362	-2.424	-1.381	-1.063	-3.359	-8.642	-7.612	-6.906	-5.068	-3.980	-3.430	-3.310	-3.339	
110	GGSB_NPGDP	Advanced economies	General government structural balance		Percent of potential GDP			n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	-1.596	-3.123	-3.509	-3.059	-2.358	-1.926	-1.745	-3.275	-5.432	-5.635	-5.438	-4.090	n/a	n/a	n/a	n/a	
110	GGXONLB_NGDP	Advanced economies	General government primary net lending/borrowing	Primary net lending/borrowing is net lending (+)/borrowing (?) plus net interest payable/paid (interest expense minus interest revenue).	Percent of GDP			n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.773	-1.537	-2.232	-1.644	-0.778	0.207	0.513	-1.780	-7.243	-6.254	-5.433	-3.489	-2.240	-1.413	-1.025	-0.781	
110	GGXWDN_NGDP	Advanced economies	General government net debt	Net debt is calculated as gross debt minus financial assets corresponding to debt instruments. These financial assets are: monetary gold and SDRs, currency and deposits, debt securities, loans, insurance, pension, and standardized guarantee schemes, and other accounts receivable.	Percent of GDP			n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	45.968	48.062	47.727	47.504	46.047	43.437	42.886	44.605	46.856	48.281	47.825	45.794	44.039	49.538	60.022	64.099	68.830	71.660	73.388	74.770	75.877	77.040	
110	GGXWDG_NGDP	Advanced economies	General government gross debt	Gross debt consists of all liabilities that require payment or payments of interest and/or principal by the debtor to the creditor at a date or dates in the future. This includes debt liabilities in the form of SDRs, currency and deposits, debt securities, loans, insurance, pensions and standardized guarantee schemes, and other accounts payable. Thus, all liabilities in the GFSM 2001 system are debt, except for equity and investment fund shares and financial derivatives and employee stock options. Debt can be valued at current market, nominal, or face values (GFSM 2001, paragraph 7.110).	Percent of GDP			n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	73.023	74.224	73.205	73.411	74.246	72.595	72.150	73.055	75.181	76.863	77.449	75.090	72.606	79.499	93.210	98.680	102.945	104.594	105.492	106.117	106.244	106.577	
110	BCA	Advanced economies	Current account balance	Current account is all transactions other than those in financial and capital items. The major classifications are goods and services, income and current transfers. The focus of the BOP is on transactions (between an economy and the rest of the world) in goods, services, and income. Data for the world total reflects errors, omissions, and asymmetries in balance of payments statistics on current account, as well as the exclusion of data for international organizations and a limited number of countries. Calculated as the sum of the balance of individual countries.	U.S. dollars	Billions		-89.689	-48.465	-30.151	-18.723	-43.680	-50.938	-14.370	-40.299	-30.158	-63.591	-90.263	-36.199	-34.255	56.653	16.145	29.830	19.746	67.731	20.744	-109.849	-270.595	-221.837	-216.553	-218.914	-219.501	-411.169	-449.764	-344.250	-471.805	-101.128	-95.471	-125.620	-91.006	-86.126	-139.812	-209.314	-302.466	
110	BCA_NGDPD	Advanced economies	Current account balance		Percent of GDP			-1.099	-0.585	-0.367	-0.219	-0.488	-0.540	-0.125	-0.302	-0.200	-0.404	-0.511	-0.192	-0.169	0.277	0.074	0.123	0.081	0.283	0.086	-0.434	-1.053	-0.873	-0.816	-0.735	-0.665	-1.184	-1.232	-0.862	-1.118	-0.254	-0.230	-0.283	-0.198	-0.181	-0.283	-0.408	-0.568	
110	BM	Advanced economies	Imports of goods and services		U.S. dollars	Billions		-1,786.602	-1,725.244	-1,624.695	-1,598.421	-1,719.899	-1,762.093	-2,015.860	-2,433.574	-2,775.020	-3,019.790	-3,502.312	-3,587.651	-3,827.942	-3,667.187	-4,109.154	-4,891.994	-5,123.489	-5,241.224	-5,260.507	-5,557.063	-6,165.346	-5,911.174	-6,102.101	-7,011.382	-8,352.940	-9,292.587	-10,489.371	-11,846.159	-13,154.767	-10,286.328	-11,934.154	-13,733.181	-14,589.872	n/a	n/a	n/a	n/a	
110	BX	Advanced economies	Exports of goods and services		U.S. dollars	Billions		1,710.420	1,700.195	1,614.264	1,594.086	1,690.838	1,742.354	2,055.156	2,453.023	2,798.643	3,014.319	3,490.373	3,619.068	3,897.173	3,818.887	4,248.352	5,037.540	5,252.837	5,404.858	5,396.929	5,560.204	6,008.053	5,783.325	6,005.750	6,908.916	8,202.285	8,969.304	10,114.816	11,634.766	12,846.613	10,344.315	11,927.821	13,694.653	14,536.336	n/a	n/a	n/a	n/a	
110	BFXP	Advanced economies	Private financial flows, net	Net private financial flows comprises net private direct investment, net private portfolio flows, and net other private financial flows.	U.S. dollars	Billions																																							
110	BFPP	Advanced economies	Private portfolio flows, net		U.S. dollars	Billions																																							
110	BFD	Advanced economies	Direct investment, net		U.S. dollars	Billions																																							
110	BFOP	Advanced economies	Other private financial flows, net	Net other private financial flows is the difference between net other investment and net other official investment.	U.S. dollars	Billions																																							
110	BFXG	Advanced economies	Official flows, net		U.S. dollars	Billions																																							
110	BFRA	Advanced economies	Change in reserves	Measured as flows. Comprises monetary gold, SDRs, reserve position in the Fund, foreign exchange assets, and other claims. Official holdings of gold are valued at SDR 35 an ounce. This convention results in a marked underestimation of reserves for countries that have substantial gold holdings. Securities not included are included in direct investment and portfolio investment. A minus sign indicates an increase.	U.S. dollars	Billions																																							
110	D	Advanced economies	External debt, total		U.S. dollars	Billions																																							
110	D_NGDPD	Advanced economies	External debt, total		Percent of GDP																																								
110	D_BX	Advanced economies	External debt, total		Percent of exports of goods and services																																								
110	DS	Advanced economies	External debt, total debt service		U.S. dollars	Billions																																							
110	DS_NGDPD	Advanced economies	External debt, total debt service		Percent of GDP																																								
110	DS_BX	Advanced economies	External debt, total debt service		Percent of exports of goods and services																																								
110	DSI	Advanced economies	External debt, total debt service, interest		U.S. dollars	Billions																																							
110	DSI_NGDPD	Advanced economies	External debt, total debt service, interest		Percent of GDP																																								
110	DSI_BX	Advanced economies	External debt, total debt service, interest		Percent of exports of goods and services																																								
110	DSP	Advanced economies	External debt, total debt service, amortization		U.S. dollars	Billions																																							
110	DSP_NGDPD	Advanced economies	External debt, total debt service, amortization		Percent of GDP																																								
110	DSP_BX	Advanced economies	External debt, total debt service, amortization		Percent of exports of goods and services																																								
110	PALLFNFW	Advanced economies	Commodity Price Index includes both Fuel and Non-Fuel Price Indices		Index, 2005=100																																								
110	PNFUELW	Advanced economies	Commodity Non-Fuel Price Index includes Food and Beverages and Industrial Inputs Price Indices		Index, 2005=100																																								
110	PINDUW	Advanced economies	Commodity Industrial Inputs Price Index includes Agricultural Raw Materials and Metals Price Indices		Index, 2005=100																																								
110	POILAPSP	Advanced economies	Crude Oil (petroleum), Simple average of three spot prices (APSP); Dated Brent, West Texas Intermediate, and the Dubai Fateh	The APSP denotes an equally weighted average of three crude oil spot prices?West Texas Intermediate (?WTI?), Dated Brent (?Brent?), and Dubai Fateh (?Dubai?). The prices of these crude oils tend to move together according to the inequality WTI > Brent > Dubai. Their price differentials reflect differences in American Petroleum Institute (API) measure of gravity, sulfur content, and overall weight. The WTI spot price refers to the physical delivery price for a barrel of WTI deliverable to Cushing, Oklahoma. The WTI price is frequently mentioned in the financial press, and is often described as the ?headline? oil price. The Brent spot price is the physical delivery price for a barrel of either Dated Brent (UK), Forties (Norway), or Oseberg (Norway) to Sullom Voe, United Kingdom (in the Shetland Islands). The Dubai Fateh spot price refers to the physical price for a barrel of Dubai Fateh deliverable in the Arabian Gulf at Dubai, United Arab Emirates.	Dollars per barrel																																								
110	PNRGW	Advanced economies	Commodity Fuel (energy) Index includes Crude oil (petroleum), Natural Gas, and Coal Price Indices		Index, 2005=100																																								
110	POILAPSPW	Advanced economies	Crude Oil (petroleum), Price index simple average of three spot prices (APSP); Dated Brent, West Texas Intermediate, and the Dubai Fateh	The APSP denotes an equally weighted average of three crude oil spot prices?West Texas Intermediate (?WTI?), Dated Brent (?Brent?), and Dubai Fateh (?Dubai?). The prices of these crude oils tend to move together according to the inequality WTI > Brent > Dubai. Their price differentials reflect differences in American Petroleum Institute (API) measure of gravity, sulfur content, and overall weight. The WTI spot price refers to the physical delivery price for a barrel of WTI deliverable to Cushing, Oklahoma. The WTI price is frequently mentioned in the financial press, and is often described as the ?headline? oil price. The Brent spot price is the physical delivery price for a barrel of either Dated Brent (UK), Forties (Norway), or Oseberg (Norway) to Sullom Voe, United Kingdom (in the Shetland Islands). The Dubai Fateh spot price refers to the physical price for a barrel of Dubai Fateh deliverable in the Arabian Gulf at Dubai, United Arab Emirates.	Index, 2005=100																																								
110	PNGASW	Advanced economies	Commodity Natural Gas Price Index includes European, Japanese, and American Natural Gas Price Indices		Index, 2005=100																																								
110	PNGASEUW	Advanced economies	Natural Gas, Price index Russian Natural Gas border price in Germany		Index, 2005=100																																								
110	PNGASJPW	Advanced economies	Natural Gas, Price index Indonesian Liquefied Natural Gas in Japan		Index, 2005=100																																								
110	PNGASUSW	Advanced economies	Natural Gas, Price index Natural Gas spot price at the Henry Hub terminal in Louisiana		Index, 2005=100																																								
110	PCOALW	Advanced economies	Commodity Coal Price Index includes Australian and South African Coal		Index, 2005=100																																								
110	PCOALAUW	Advanced economies	Coal, Price Index Australian thermal coal, 1200- btu/pound, less than 1% sulfur, 14% ash, FOB Newcastle/Port Kembla		Index, 2005=100																																								
110	PCOALSAW	Advanced economies	Coal, Price Index South African export price		Index, 2005=100																																								
110	PFANDBW	Advanced economies	Commodity Food and Beverage Price Index includes Food and Beverage Price Indices		Index, 2005=100																																								
110	PFOODW	Advanced economies	Commodity Food Price Index includes Cereal, Vegetable Oils, Meat, Seafood, Sugar, Bananas, and Oranges Price Indices		Index, 2005=100																																								
110	PCEREW	Advanced economies	Commodity Cereals Price Index includes Wheat, Maize (Corn), Rice, and Barley		Index, 2005=100																																								
110	PWHEAMTW	Advanced economies	Wheat, Price index No.1 Hard Red Winter, ordinary protein, FOB Gulf of Mexico		Index, 2005=100																																								
110	PMAIZMTW	Advanced economies	Maize (corn), Price Index U.S. No.2 Yellow, FOB Gulf of Mexico, U.S. price		Index, 2005=100																																								
110	PRICENPQW	Advanced economies	Rice, Price Index 5% broken milled white rice, Thailand nominal price quote		Index, 2005=100																																								
110	PBARLW	Advanced economies	Barley, Price Index Canadian no.1 Western Barley, spot price		Index, 2005=100																																								
110	PVOILW	Advanced economies	Commodity Vegetable Oil Index includes Soybean, Soybean Meal, Soybean Oil, Rapeseed Oil, Palm Oil, Sunflower Oil, Olive Oil, Fishmeal, and Groundnut Price Indices		Index, 2005=100																																								
110	PSOYBW	Advanced economies	Soybeans, Price Index U.S. soybeans, Chicago Soybean futures contract (first contract forward) No. 2 yellow and par		Index, 2005=100																																								
110	PSMEAW	Advanced economies	Soybean Meal, Price Index Chicago Soybean Meal Futures (first contract forward) Minimum 48 percent protein		Index, 2005=100																																								
110	PSOILW	Advanced economies	Soybean Oil, Price index Chicago Soybean Oil Futures (first contract forward) exchange approved grades		Index, 2005=100																																								
110	PROILW	Advanced economies	Rapeseed Oil, Price index FOB Rotterdam		Index, 2005=100																																								
110	PPOILW	Advanced economies	Palm oil, Price index  Malaysia Palm Oil Futures (first contract forward) 4-5 percent FFA		Index, 2005=100																																								
110	PSUNOW	Advanced economies	Sunflower oil, Price index US export price from Gulf of Mexico		Index, 2005=100																																								
110	POLVOILW	Advanced economies	Olive Oil, Price Index extra virgin less than 1% free fatty acid, ex-tanker price U.K.		Index, 2005=100																																								
110	PFISHW	Advanced economies	Fishmeal, Price index Peru Fish meal/pellets 65% protein, CIF		Index, 2005=100																																								
110	PGNUTSW	Advanced economies	Groundnuts (peanuts), Price index 40/50 (40 to 50 count per ounce), cif Argentina		Index, 2005=100																																								
110	PMEATW	Advanced economies	Commodity Meat Price Index includes Beef, Lamb, Swine (pork), and Poultry Price Indices		Index, 2005=100																																								
110	PBEEFW	Advanced economies	Beef, Price Index Australian and New Zealand 85% lean fores, FOB U.S. import price		Index, 2005=100																																								
110	PLAMBW	Advanced economies	Lamb, Price Index frozen carcass Smithfield London		Index, 2005=100																																								
110	PPORKW	Advanced economies	Swine (pork), Price index 51-52% lean Hogs, U.S. price		Index, 2005=100																																								
110	PPOULTW	Advanced economies	Poultry (chicken), Price index Whole bird spot price, Georgia docks		Index, 2005=100																																								
110	PSEAFW	Advanced economies	Commodity Seafood Index includes Fish (salmon) and Shrimp Price Indices		Index, 2005=100																																								
110	PSALMW	Advanced economies	Fish (salmon), Price index Farm Bred Norwegian Salmon, export price		Index, 2005=100																																								
110	PSHRIW	Advanced economies	Shrimp, Price index Frozen shell-on headless, block 16/20 count, Indian origin, C&F Japan		Index, 2005=100																																								
110	PSUGAW	Advanced economies	Commodity Sugar Index includes European, Free market, and U.S. Price Indices		Index, 2005=100																																								
110	PSUGAISAW	Advanced economies	Sugar, Price index Free Market, Coffee Sugar and Cocoa Exchange (CSCE) contract no.11 nearest future position		Index, 2005=100																																								
110	PSUGAUSAW	Advanced economies	Sugar, Price index U.S. import price, contract no.14 nearest futures position		Index, 2005=100																																								
110	PSUGAEECW	Advanced economies	Sugar, Price Index CIF Europe		Index, 2005=100																																								
110	PBANSOPW	Advanced economies	Bananas, Price Index Central American and Ecuador, FOB U.S. Ports		Index, 2005=100																																								
110	PORANGW	Advanced economies	Oranges, Price Index miscellaneous oranges French import price		Index, 2005=100																																								
110	PBEVEW	Advanced economies	Commodity Beverage Price Index includes Coffee, Tea, and Cocoa		Index, 2005=100																																								
110	PCOFFW	Advanced economies	Commodity Coffee Price Index includes Other Mild Arabicas and Robusta		Index, 2005=100																																								
110	PCOFFOTMW	Advanced economies	Coffee, Price index Other Mild Arabicas, International Coffee Organization New York cash price, ex-dock New York		Index, 2005=100																																								
110	PCOFFROBW	Advanced economies	Coffee, Price index Robusta, International Coffee Organization New York cash price, ex-dock New York		Index, 2005=100																																								
110	PCOCOW	Advanced economies	Cocoa beans, Price Index International Cocoa Organization cash price, CIF US and European ports		Index, 2005=100																																								
110	PTEAW	Advanced economies	Tea, Price index Mombasa, Kenya, Auction Price		Index, 2005=100																																								
110	PRAWMW	Advanced economies	Commodity Agricultural Raw Materials Index includes Timber, Cotton, Wool, Rubber, and Hides Price Indices		Index, 2005=100																																								
110	PTIMBW	Advanced economies	Commodity Timber Index includes Hardwood and Softwood Price Indices		Index, 2005=100																																								
110	PHARDW	Advanced economies	Commodity Hardwood Price Index includes Hardwood Logs and Hardwood Sawn Price Indices		Index, 2005=100																																								
110	PLOGSKW	Advanced economies	Hard Logs, Price Index Best quality Malaysian meranti, import price Japan		Index, 2005=100																																								
110	PSAWMALW	Advanced economies	Hard Sawnwood, Price Index Dark Red Meranti, select and better quality, C&F U.K port		Index, 2005=100																																								
110	PSOFTW	Advanced economies	Commodity Softwood Index includes Softwood Sawn and Softwood Logs Price Indices		Index, 2005=100																																								
110	PLOGOREW	Advanced economies	Soft Logs, Price index Average Export price from the U.S. for Douglas Fir		Index, 2005=100																																								
110	PSAWOREW	Advanced economies	Soft Sawnwood, Price Index average export price of Douglas Fir, U.S. Price		Index, 2005=100																																								
110	PCOTTINDW	Advanced economies	Cotton, Price index Cotton Outlook `A Index`, Middling 1-3/32 inch staple, CIF Liverpool		Index, 2005=100																																								
110	PWOOLW	Advanced economies	Commodity Wool Index includes Coarse and Fine Wool Price Indices		Index, 2005=100																																								
110	PWOOLFW	Advanced economies	Wool, Price index fine, 19 micron, Australian Wool Exchange spot quote		Index, 2005=100																																								
110	PWOOLCW	Advanced economies	Wool, Price index coarse, 23 micron, Australian Wool Exchange spot quote		Index, 2005=100																																								
110	PRUBBW	Advanced economies	Rubber, Price index No.1 Rubber Smoked Sheet, FOB Malaysian/Singapore		Index, 2005=100																																								
110	PHIDEW	Advanced economies	Hides, Price Index Heavy native steers, over 53 pounds, wholesale dealer`s price		Index, 2005=100																																								
110	PMETAW	Advanced economies	Commodity Metals Price Index includes Copper, Aluminum, Iron Ore, Tin, Nickel, Zinc, Lead, and Uranium Price Indices		Index, 2005=100																																								
110	PCOPPW	Advanced economies	Copper, Price Index grade A cathode, LME spot price, CIF European ports		Index, 2005=100																																								
110	PALUMW	Advanced economies	Aluminum, Price Index 99.5% minimum purity, LME spot price, CIF UK ports		Index, 2005=100																																								
110	PIORECRW	Advanced economies	Iron Ore, Price Index China import Iron Ore Fines 62% FE spot (CFR Tianjin port)		Index, 2005=100																																								
110	PTINW	Advanced economies	Tin, Price Index standard grade, LME spot price		Index, 2005=100																																								
110	PNICKW	Advanced economies	Nickel, Price Index melting grade, LME spot price, CIF European ports		Index, 2005=100																																								
110	PZINCW	Advanced economies	Zinc, Price Index high grade 98% pure		Index, 2005=100																																								
110	PLEADW	Advanced economies	Lead, 99.97% pure, Price index LME spot price, CIF European Ports		Index, 2005=100																																								
110	PURANW	Advanced economies	Uranium, Price index u3o8 restricted price, Nuexco exchange spot		Index, 2005=100																																								
163	NGDP_RPCH	Euro area 	Gross domestic product, constant prices		Percent change			n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	1.386	-0.786	2.497	2.579	1.556	2.589	2.833	2.919	3.869	1.883	0.941	0.812	2.167	1.698	3.060	2.856	0.447	-4.083	1.743	1.626	1.773	1.834	1.852	1.764	1.730	
163	NGDP_RPCHMK	Euro area 	Gross domestic product, constant prices		Percent change (market exchange rates)																																								
163	NGDPD	Euro area 	Gross domestic product, current prices		U.S. dollars	Billions		n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	5,812.018	6,395.055	5,842.867	6,191.403	7,287.914	7,367.954	6,734.882	6,912.790	6,885.439	6,277.711	6,350.417	6,932.226	8,551.431	9,786.047	10,167.105	10,763.795	12,371.631	13,614.242	12,476.122	12,192.829	12,938.811	13,294.553	13,661.385	14,038.497	14,418.836	14,804.472	
163	NGDP_D	Euro area 	Gross domestic product, deflator		Index, 2000=100			n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	83.532	86.707	88.333	90.087	93.909	96.343	96.073	97.079	98.676	100.000	102.437	105.055	107.359	109.375	111.517	113.654	116.350	118.712	119.845	120.835	122.311	124.103	126.196	128.385	130.625	132.883	
163	NGAP_NPGDP	Euro area 	Output gap		Percent of potential GDP			n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	2.123	1.258	-2.035	-1.441	-1.231	-1.902	-1.346	-0.685	-0.209	1.129	0.802	-0.215	-0.974	-0.395	-0.351	0.976	2.086	1.132	-3.527	-2.808	-2.252	-1.685	-1.163	-0.660	-0.312	0.002	
163	PPPGDP	Euro area 	Gross domestic product based on purchasing-power-parity (PPP) valuation of country GDP		Current international dollar	Billions		n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	5,412.179	5,617.299	5,696.291	5,961.540	6,242.688	6,460.536	6,744.812	7,014.239	7,325.223	7,773.397	8,098.720	8,307.322	8,555.102	8,964.790	9,406.428	10,010.011	10,598.890	10,878.938	10,530.352	10,816.265	11,112.503	11,465.283	11,825.471	12,222.269	12,648.106	13,098.718	
163	PPPPC	Euro area 	Gross domestic product based on purchasing-power-parity (PPP) per capita GDP		Current international dollar	Units		n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	18,542.613	19,349.366	20,202.874	20,853.893	21,715.429	22,532.090	23,470.757	24,811.353	25,726.557	26,247.464	26,860.603	27,962.539	29,167.219	30,876.035	32,501.962	33,177.609	31,997.422	32,772.768	33,592.567	34,583.164	35,590.422	36,704.908	37,903.967	39,177.576	
163	PPPSH	Euro area 	Gross domestic product based on purchasing-power-parity (PPP) share of world total	These data form the basis for the country weights used to generate the World Economic Outlook country group composites for the domestic economy.   Please note:   The IMF is not a primary source for purchasing power parity (PPP) data. WEO weights have been created from primary sources and are used solely for purposes of generating country group composites. For primary source information, please refer to one of the following sources: the Organization for Economic Cooperation and Development, the World Bank, or the Penn World Tables.  For further information see Box A2 in the April 2004 World Economic Outlook, Box 1.2 in the September 2003 World Economic Outlook for a discussion on the measurement of global growth and Box A.1 in the May 2000 World Economic Outlook for a summary of the revised PPP-based weights, and Annex IV of the May 1993 World Economic Outlook. See also Anne Marie Gulde and Marianne Schulze-Ghattas, "Purchasing Power Parity Based Weights for the World Economic Outlook," in Staff Studies for the World Economic Outlook (Washington: IMF, December 1993), pp. 106-23.	Percent																																								
163	NID_NGDP	Euro area 	Investment		Percent of GDP																																								
163	NGSD_NGDP	Euro area 	Gross national savings		Percent of GDP																																								
163	PCPIPCH	Euro area 	Inflation, average consumer prices		Percent change			n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	3.623	3.256	2.696	2.442	1.651	1.681	1.212	1.166	2.194	2.420	2.263	2.108	2.183	2.186	2.202	2.135	3.284	0.293	1.622	2.260	1.726	1.762	1.807	1.898	1.914	
163	PCPIEPCH	Euro area 	Inflation, end of period consumer prices		Percent change			n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	3.171	3.183	2.553	2.386	1.494	1.593	0.883	1.738	2.569	2.140	2.268	2.049	2.349	2.295	1.878	3.066	1.600	0.927	2.213	2.096	1.716	1.766	1.830	1.906	1.910	
163	FLIBOR3	Euro area 	Three-month London interbank offered rate (LIBOR)		Percent			n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	3.688	2.963	4.405	4.260	3.317	2.332	2.106	2.184	3.080	4.278	4.632	1.228	0.811	1.680	2.625	n/a	n/a	n/a	n/a	
163	TRADEPCH	Euro area 	Trade volume of goods and services		Percent change																																								
