WEO Country Group Code	WEO Subject Code	Country Group Name	Subject Descriptor	Subject Notes	Units	Scale	Series-specific Notes	1980	1981	1982	1983	1984	1985	1986	1987	1988	1989	1990	1991	1992	1993	1994	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	Estimates Start After 
110	PNGASW	Advanced economies	Commodity Natural Gas Price Index includes European, Japanese, and American Natural Gas Price Indices		Index, 2005=100																																							
110	PNGASEUW	Advanced economies	Natural Gas, Price index Russian Natural Gas border price in Germany		Index, 2005=100																																							
110	PNGASJPW	Advanced economies	Natural Gas, Price index Indonesian Liquefied Natural Gas in Japan		Index, 2005=100																																							
110	PNGASUSW	Advanced economies	Natural Gas, Price index Natural Gas spot price at the Henry Hub terminal in Louisiana		Index, 2005=100																																							
110	PCOALW	Advanced economies	Commodity Coal Price Index includes Australian and South African Coal		Index, 2005=100																																							
110	PCOALAUW	Advanced economies	Coal, Price Index Australian thermal coal, 1200- btu/pound, less than 1% sulfur, 14% ash, FOB Newcastle/Port Kembla		Index, 2005=100																																							
110	PCOALSAW	Advanced economies	Coal, Price Index South African export price		Index, 2005=100																																							
110	PFANDBW	Advanced economies	Commodity Food and Beverage Price Index includes Food and Beverage Price Indices		Index, 2005=100																																							
110	PFOODW	Advanced economies	Commodity Food Price Index includes Cereal, Vegetable Oils, Meat, Seafood, Sugar, Bananas, and Oranges Price Indices		Index, 2005=100																																							
110	PCEREW	Advanced economies	Commodity Cereals Price Index includes Wheat, Maize (Corn), Rice, and Barley		Index, 2005=100																																							
110	PWHEAMTW	Advanced economies	Wheat, Price index No.1 Hard Red Winter, ordinary protein, FOB Gulf of Mexico		Index, 2005=100																																							
110	PMAIZMTW	Advanced economies	Maize (corn), Price Index U.S. No.2 Yellow, FOB Gulf of Mexico, U.S. price		Index, 2005=100																																							
110	PRICENPQW	Advanced economies	Rice, Price Index 5% broken milled white rice, Thailand nominal price quote		Index, 2005=100																																							
110	PBARLW	Advanced economies	Barley, Price Index Canadian no.1 Western Barley, spot price		Index, 2005=100																																							
110	PVOILW	Advanced economies	Commodity Vegetable Oil Index includes Soybean, Soybean Meal, Soybean Oil, Rapeseed Oil, Palm Oil, Sunflower Oil, Olive Oil, Fishmeal, and Groundnut Price Indices		Index, 2005=100																																							
110	PSOYBW	Advanced economies	Soybeans, Price Index U.S. soybeans, Chicago Soybean futures contract (first contract forward) No. 2 yellow and par		Index, 2005=100																																							
110	PSMEAW	Advanced economies	Soybean Meal, Price Index Chicago Soybean Meal Futures (first contract forward) Minimum 48 percent protein		Index, 2005=100																																							
110	PSOILW	Advanced economies	Soybean Oil, Price index Chicago Soybean Oil Futures (first contract forward) exchange approved grades		Index, 2005=100																																							
110	PROILW	Advanced economies	Rapeseed Oil, Price index FOB Rotterdam		Index, 2005=100																																							
110	PPOILW	Advanced economies	Palm oil, Price index  Malaysia Palm Oil Futures (first contract forward) 4-5 percent FFA		Index, 2005=100																																							
110	PSUNOW	Advanced economies	Sunflower oil, Price index US export price from Gulf of Mexico		Index, 2005=100																																							
110	POLVOILW	Advanced economies	Olive Oil, Price Index extra virgin less than 1% free fatty acid, ex-tanker price U.K.		Index, 2005=100																																							
110	PFISHW	Advanced economies	Fishmeal, Price index Peru Fish meal/pellets 65% protein, CIF		Index, 2005=100																																							
110	PGNUTSW	Advanced economies	Groundnuts (peanuts), Price index 40/50 (40 to 50 count per ounce), cif Argentina		Index, 2005=100																																							
110	PMEATW	Advanced economies	Commodity Meat Price Index includes Beef, Lamb, Swine (pork), and Poultry Price Indices		Index, 2005=100																																							
110	PBEEFW	Advanced economies	Beef, Price Index Australian and New Zealand 85% lean fores, FOB U.S. import price		Index, 2005=100																																							
110	PLAMBW	Advanced economies	Lamb, Price Index frozen carcass Smithfield London		Index, 2005=100																																							
110	PPORKW	Advanced economies	Swine (pork), Price index 51-52% lean Hogs, U.S. price		Index, 2005=100																																							
110	PPOULTW	Advanced economies	Poultry (chicken), Price index Whole bird spot price, Georgia docks		Index, 2005=100																																							
110	PSEAFW	Advanced economies	Commodity Seafood Index includes Fish (salmon) and Shrimp Price Indices		Index, 2005=100																																							
110	PSALMW	Advanced economies	Fish (salmon), Price index Farm Bred Norwegian Salmon, export price		Index, 2005=100																																							
110	PSHRIW	Advanced economies	Shrimp, Price index Frozen shell-on headless, block 16/20 count, Indian origin, C&F Japan		Index, 2005=100																																							
110	PSUGAW	Advanced economies	Commodity Sugar Index includes European, Free market, and U.S. Price Indices		Index, 2005=100																																							
110	PSUGAISAW	Advanced economies	Sugar, Price index Free Market, Coffee Sugar and Cocoa Exchange (CSCE) contract no.11 nearest future position		Index, 2005=100																																							
110	PSUGAUSAW	Advanced economies	Sugar, Price index U.S. import price, contract no.14 nearest futures position		Index, 2005=100																																							
110	PSUGAEECW	Advanced economies	Sugar, Price Index CIF Europe		Index, 2005=100																																							
110	PBANSOPW	Advanced economies	Bananas, Price Index Central American and Ecuador, FOB U.S. Ports		Index, 2005=100																																							
110	PORANGW	Advanced economies	Oranges, Price Index miscellaneous oranges French import price		Index, 2005=100																																							
110	PBEVEW	Advanced economies	Commodity Beverage Price Index includes Coffee, Tea, and Cocoa		Index, 2005=100																																							
110	PCOFFW	Advanced economies	Commodity Coffee Price Index includes Other Mild Arabicas and Robusta		Index, 2005=100																																							
110	PCOFFOTMW	Advanced economies	Coffee, Price index Other Mild Arabicas, International Coffee Organization New York cash price, ex-dock New York		Index, 2005=100																																							
110	PCOFFROBW	Advanced economies	Coffee, Price index Robusta, International Coffee Organization New York cash price, ex-dock New York		Index, 2005=100																																							
110	PCOCOW	Advanced economies	Cocoa beans, Price Index International Cocoa Organization cash price, CIF US and European ports		Index, 2005=100																																							
110	PTEAW	Advanced economies	Tea, Price index Mombasa, Kenya, Auction Price		Index, 2005=100																																							
110	PRAWMW	Advanced economies	Commodity Agricultural Raw Materials Index includes Timber, Cotton, Wool, Rubber, and Hides Price Indices		Index, 2005=100																																							
110	PTIMBW	Advanced economies	Commodity Timber Index includes Hardwood and Softwood Price Indices		Index, 2005=100																																							
110	PHARDW	Advanced economies	Commodity Hardwood Price Index includes Hardwood Logs and Hardwood Sawn Price Indices		Index, 2005=100																																							
110	PLOGSKW	Advanced economies	Hard Logs, Price Index Best quality Malaysian meranti, import price Japan		Index, 2005=100																																							
110	PSAWMALW	Advanced economies	Hard Sawnwood, Price Index Dark Red Meranti, select and better quality, C&F U.K port		Index, 2005=100																																							
110	PSOFTW	Advanced economies	Commodity Softwood Index includes Softwood Sawn and Softwood Logs Price Indices		Index, 2005=100																																							
110	PLOGOREW	Advanced economies	Soft Logs, Price index Average Export price from the U.S. for Douglas Fir		Index, 2005=100																																							
110	PSAWOREW	Advanced economies	Soft Sawnwood, Price Index average export price of Douglas Fir, U.S. Price		Index, 2005=100																																							
110	PCOTTINDW	Advanced economies	Cotton, Price index Cotton Outlook `A Index`, Middling 1-3/32 inch staple, CIF Liverpool		Index, 2005=100																																							
110	PWOOLW	Advanced economies	Commodity Wool Index includes Coarse and Fine Wool Price Indices		Index, 2005=100																																							
110	PWOOLFW	Advanced economies	Wool, Price index fine, 19 micron, Australian Wool Exchange spot quote		Index, 2005=100																																							
110	PWOOLCW	Advanced economies	Wool, Price index coarse, 23 micron, Australian Wool Exchange spot quote		Index, 2005=100																																							
110	PRUBBW	Advanced economies	Rubber, Price index No.1 Rubber Smoked Sheet, FOB Malaysian/Singapore		Index, 2005=100																																							
110	PHIDEW	Advanced economies	Hides, Price Index Heavy native steers, over 53 pounds, wholesale dealer`s price		Index, 2005=100																																							
110	PMETAW	Advanced economies	Commodity Metals Price Index includes Copper, Aluminum, Iron Ore, Tin, Nickel, Zinc, Lead, and Uranium Price Indices		Index, 2005=100																																							
110	PCOPPW	Advanced economies	Copper, Price Index grade A cathode, LME spot price, CIF European ports		Index, 2005=100																																							
110	PALUMW	Advanced economies	Aluminum, Price Index 99.5% minimum purity, LME spot price, CIF UK ports		Index, 2005=100																																							
110	PIORECRW	Advanced economies	Iron Ore, Price Index 67.55% iron content, fine, contract price to Europe, FOB Ponta da Madeira		Index, 2005=100																																							
110	PTINW	Advanced economies	Tin, Price Index standard grade, LME spot price		Index, 2005=100																																							
110	PNICKW	Advanced economies	Nickel, Price Index melting grade, LME spot price, CIF European ports		Index, 2005=100																																							
110	PZINCW	Advanced economies	Zinc, Price Index high grade 98% pure		Index, 2005=100																																							
110	PLEADW	Advanced economies	Lead, 99.97% pure, Price index LME spot price, CIF European Ports		Index, 2005=100																																							
110	PURANW	Advanced economies	Uranium, Price index u3o8 restricted price, Nuexco exchange spot		Index, 2005=100																																							
163	NGDP_RPCH	Euro area 	Gross domestic product, constant prices		Percent change			n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	1.386	-0.785	2.497	2.579	1.552	2.584	2.827	2.915	3.869	1.882	0.936	0.809	2.167	1.697	2.982	2.768	0.648	-4.085	0.960	1.493	1.814	1.842	1.775	1.682	
163	NGDP_RPCHMK	Euro area 	Gross domestic product, constant prices		Percent change (market exchange rates)																																							
163	NGDPD	Euro area 	Gross domestic product, current prices		U.S. dollars	Billions		n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	5,804.669	6,386.966	5,835.493	6,183.605	7,278.703	7,358.478	6,725.674	6,901.819	6,871.428	6,264.684	6,336.657	6,917.367	8,533.560	9,766.691	10,148.178	10,740.309	12,338.460	13,635.199	12,516.896	12,449.930	12,645.303	12,976.311	13,336.578	13,721.259	14,124.884	
163	NGDP_D	Euro area 	Gross domestic product, deflator		Index, 2000=100			n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	83.584	86.761	88.388	90.143	93.967	96.404	96.131	97.121	98.680	100.000	102.428	105.054	107.367	109.395	111.550	113.737	116.476	119.105	120.452	121.173	122.552	124.177	126.023	128.078	130.328	
163	NGAP_NPGDP	Euro area 	Output gap		Percent of potential GDP			n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	2.383	1.579	-1.581	-0.941	-0.630	-1.417	-0.919	-0.225	0.416	2.000	1.556	0.327	-0.708	-0.467	-0.542	0.794	1.864	1.098	-3.419	-3.073	-2.484	-1.682	-0.976	-0.364	-0.019	
163	PPPGDP	Euro area 	Gross domestic product based on purchasing-power-parity (PPP) valuation of country GDP		Current international dollar	Billions		n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	5,402.383	5,607.133	5,685.998	5,950.763	6,231.417	6,448.658	6,732.056	7,000.583	7,310.612	7,757.869	8,082.480	8,290.208	8,537.227	8,947.022	9,388.909	9,983.852	10,553.954	10,849.289	10,529.583	10,703.860	11,021.261	11,421.709	11,852.152	12,293.011	12,737.958	
163	PPPPC	Euro area 	Gross domestic product based on purchasing-power-parity (PPP) per capita GDP		Current international dollar	Units		n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	18,506.480	19,315.718	20,164.975	20,812.971	21,672.679	22,489.722	23,421.981	24,759.387	25,677.725	26,191.064	26,804.675	27,910.992	29,111.706	30,792.679	32,362.020	33,081.186	31,970.372	32,388.483	33,251.608	34,361.491	35,556.327	36,776.529	38,013.277	
163	PPPSH	Euro area 	Gross domestic product based on purchasing-power-parity (PPP) share of world total	These data form the basis for the country weights used to generate the World Economic Outlook country group composites for the domestic economy.   Please note:   The IMF is not a primary source for purchasing power parity (PPP) data. WEO weights have been created from primary sources and are used solely for purposes of generating country group composites. For primary source information, please refer to one of the following sources: the Organization for Economic Cooperation and Development, the World Bank, or the Penn World Tables.  For further information see Box A2 in the April 2004 World Economic Outlook, Box 1.2 in the September 2003 World Economic Outlook for a discussion on the measurement of global growth and Box A.1 in the May 2000 World Economic Outlook for a summary of the revised PPP-based weights, and Annex IV of the May 1993 World Economic Outlook. See also Anne Marie Gulde and Marianne Schulze-Ghattas, "Purchasing Power Parity Based Weights for the World Economic Outlook," in Staff Studies for the World Economic Outlook (Washington: IMF, December 1993), pp. 106-23.	Percent			n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	19.907	19.410	19.293	19.212	18.832	18.593	18.649	18.540	18.388	18.337	18.018	17.562	17.052	16.630	16.330	15.978	15.637	15.167	14.761	14.356	13.987	13.643	13.332	13.019	
163	NID_NGDP	Euro area 	Investment		Percent of GDP		Definition: Gross capital formation at market prices Source: National Statistical Office. EuroStat. Latest actual data: 2009 Primary domestic currency:  Euros Data last updated: 04/2010	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	24.251	22.623	20.493	21.562	20.804	20.149	20.301	21.061	21.419	22.040	21.122	20.047	20.126	20.427	20.775	21.666	22.171	22.041	19.143	19.005	19.121	n/a	n/a	n/a	n/a	
163	NGSD_NGDP	Euro area 	Gross national savings		Percent of GDP		Definition: Gross national saving Source: National Statistical Office. Eurostat Latest actual data: 2009 Primary domestic currency:  Euros Data last updated: 04/2010	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	22.219	21.319	20.966	21.160	21.517	21.123	21.667	21.874	21.920	21.391	21.255	20.886	20.805	21.640	21.252	22.148	22.613	21.274	18.698	18.891	19.147	n/a	n/a	n/a	n/a	
163	PCPIPCH	Euro area 	Inflation, average consumer prices		Percent change			n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	3.600	3.300	2.700	2.400	2.200	1.600	1.100	1.100	2.194	2.420	2.263	2.108	2.183	2.186	2.202	2.135	3.284	0.290	1.138	1.291	1.460	1.616	1.755	1.889	
163	PCPIEPCH	Euro area 	Inflation, end of period consumer prices		Percent change			n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	3.171	3.183	2.553	2.386	1.494	1.593	0.883	1.738	2.569	2.140	2.268	2.049	2.349	2.295	1.878	3.066	1.600	0.900	1.200	1.500	1.500	1.700	1.900	1.900	
163	FLIBOR3	Euro area 	Three-month London interbank offered rate (LIBOR)		Percent			n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	3.688	2.963	4.405	4.260	3.317	2.332	2.106	2.184	3.080	4.278	4.632	1.228	0.851	1.646	n/a	n/a	n/a	n/a	
163	TRADEPCH	Euro area 	Trade volume of goods and services		Percent change																																							
163	TM_RPCH	Euro area 	Import volume of goods and services		Percent change			1.783	-2.532	1.013	0.190	5.754	4.285	5.056	8.208	7.600	9.569	7.948	4.288	3.822	-4.175	8.771	7.101	3.784	9.452	10.173	7.416	12.015	2.122	0.434	2.688	6.785	6.015	8.370	5.513	0.917	-11.374	1.875	2.586	n/a	n/a	n/a	n/a	
163	TMG_RPCH	Euro area 	Import volume of goods		Percent change			2.991	-4.611	0.892	-0.127	6.651	4.745	5.678	8.988	8.500	9.017	7.941	4.720	2.848	-5.134	10.418	8.931	3.630	9.776	10.564	6.847	12.571	1.428	1.186	3.421	7.601	6.059	9.026	5.370	0.850	-12.188	2.180	2.397	n/a	n/a	n/a	n/a	
163	TX_RPCH	Euro area 	Export volume of goods and services		Percent change			3.116	5.825	1.101	3.317	7.919	4.107	0.563	3.075	6.519	9.160	7.907	3.957	3.666	1.504	9.291	7.401	4.857	11.076	7.339	5.289	12.920	3.881	1.894	1.326	7.153	5.194	8.509	6.246	0.766	-12.895	4.204	3.471	n/a	n/a	n/a	n/a	
163	TXG_RPCH	Euro area 	Export volume of goods		Percent change			2.567	6.854	0.875	3.245	8.091	4.553	0.779	3.977	7.642	8.870	5.850	3.449	3.203	1.957	10.683	9.145	4.699	10.893	7.780	5.018	13.366	3.098	2.151	2.117	7.523	4.940	8.731	6.130	0.924	-14.809	4.714	3.420	n/a	n/a	n/a	n/a	
163	TTPCH	Euro area 	Terms of trade of goods and services		Percent change			-7.722	-5.263	2.143	-0.063	-0.430	1.022	9.358	2.134	0.489	-1.299	-1.429	-2.673	1.180	0.100	-0.076	-0.472	0.301	-0.968	1.502	0.241	-3.833	0.696	1.151	0.880	-0.489	-0.964	-1.264	0.189	-1.265	3.473	-1.153	0.036	n/a	n/a	n/a	n/a	
163	TTTPCH	Euro area 	Terms of trade of goods		Percent change			-6.870	-7.195	2.530	0.096	0.262	1.165	11.272	1.868	1.014	-1.846	0.406	-2.716	1.930	0.226	0.091	0.459	0.362	-0.731	1.325	-0.669	-3.938	1.391	1.686	0.649	-0.937	-1.327	-1.715	0.167	-1.873	4.543	-1.188	0.044	n/a	n/a	n/a	n/a	
163	TXGM_D	Euro area 	Export price of manufactures		U.S. dollars; index, 2000=100																																							
163	TXGM_DPCH	Euro area 	Export price of manufactures		U.S. dollars; annual percent change																																							
163	LUR	Euro area 	Unemployment rate		Percent of total labor force		Definition: Unemployment rate, harmonized definition ILO (International Labour Organization) Source: Eurostat Latest actual data: 2009 Primary domestic currency:  Euros Data last updated: 04/2010	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	8.210	9.110	9.958	10.617	10.408	10.592	10.550	10.058	9.325	8.458	8.033	8.417	8.808	8.983	8.967	8.367	7.492	7.550	9.408	10.522	10.532	n/a	n/a	n/a	n/a	
163	LE	Euro area 	Employment		Index, 2000=100		Definition: Employment, national definition Source: National Statistical Office. Eurostat Latest actual data: 2009. Aggregated from Euro area countries. Primary domestic currency:  Euros Data last updated: 04/2010	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	95.993	94.971	93.488	93.189	93.988	94.570	95.200	95.814	97.646	100.000	101.605	102.280	102.716	103.635	104.641	106.354	108.292	109.248	107.141	105.656	105.711	n/a	n/a	n/a	n/a	
163	GGXCNL_NGDP	Euro area 	General government net lending/borrowing		Percent of GDP			n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	-4.405	-4.492	-5.268	-4.780	-4.784	-4.081	-2.584	-2.165	-1.300	0.095	-1.814	-2.516	-3.028	-2.897	-2.486	-1.269	-0.577	-1.951	-6.280	-6.832	-6.116	-5.471	-4.817	-4.388	-4.042	
163	GGSB_NPGDP	Euro area 	General government structural balance		Percent of potential GDP			n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	-6.630	-5.030	-4.400	-3.856	-4.134	-3.095	-1.810	-1.814	-1.446	-1.773	-2.584	-2.833	-3.227	-2.934	-2.706	-2.012	-1.710	-2.636	-4.280	-4.682	-4.454	-4.394	-4.318	-4.211	-4.101	
163	BCA	Euro area 	Current account balance	Current account is all transactions other than those in financial and capital items. The major classifications are goods and services, income and current transfers. The focus of the BOP is on transactions (between an economy and the rest of the world) in goods, services, and income. Data for the world total reflects errors, omissions, and asymmetries in balance of payments statistics on current account, as well as the exclusion of data for international organizations and a limited number of countries. Calculated as the sum of the balance of individual countries.	U.S. dollars	Billions	Definition: Balance on goods and services, income and current transfers Source: Eurostat Latest actual data: 2009 Notes: Calculated as of the sum of the balances of individual euro area countries. Primary domestic currency:  Euros Data last updated: 04/2010	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	92.387	53.286	31.905	-35.861	6.604	47.862	42.937	116.893	45.282	47.613	47.290	-106.035	-43.829	-4.682	13.115	4.151	4.137	0.604	-7.419	
163	BCA_NGDPD	Euro area 	Current account balance		Percent of GDP			n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	1.374	0.772	0.465	-0.572	0.104	0.692	0.503	1.197	0.446	0.443	0.383	-0.778	-0.351	-0.038	0.104	0.032	0.031	0.004	-0.053	
163	BM	Euro area 	Imports of goods and services		U.S. dollars	Billions		-866.239	-774.344	-719.927	-676.337	-672.250	-693.725	-839.558	-1,047.471	-1,153.234	-1,250.869	-1,555.415	-1,613.215	-1,734.173	-1,478.419	-1,629.675	-1,967.036	-2,014.565	-1,988.315	-2,104.292	-2,154.704	-2,255.235	-2,240.504	-2,327.943	-2,819.137	-3,366.065	-3,691.510	-4,186.988	-4,909.324	-5,495.897	-4,324.768	-4,555.142	-4,721.222	n/a	n/a	n/a	n/a	
163	BX	Euro area 	Exports of goods and services		U.S. dollars	Billions		814.042	746.793	710.310	687.357	694.679	722.961	916.686	1,113.789	1,218.951	1,299.265	1,590.234	1,599.140	1,736.184	1,561.600	1,728.216	2,080.310	2,158.569	2,140.837	2,240.912	2,256.043	2,292.163	2,331.659	2,487.291	2,998.293	3,575.203	3,855.384	4,326.476	5,120.164	5,652.157	4,523.588	4,810.838	5,027.319	n/a	n/a	n/a	n/a	
163	BFXP	Euro area 	Private financial flows, net	Net private financial flows comprises net private direct investment, net private portfolio flows, and net other private financial flows.	U.S. dollars	Billions																																						
163	BFD	Euro area 	Direct investment, net		U.S. dollars	Billions																																						
163	BFPP	Euro area 	Private portfolio flows, net		U.S. dollars	Billions																																						
163	BFOP	Euro area 	Other private financial flows, net	Net other private financial flows is the difference between net other investment and net other official investment.	U.S. dollars	Billions																																						
163	BFXG	Euro area 	Official flows, net		U.S. dollars	Billions																																						
163	BFRA	Euro area 	Change in reserves	Measured as flows. Comprises monetary gold, SDRs, reserve position in the Fund, foreign exchange assets, and other claims. Official holdings of gold are valued at SDR 35 an ounce. This convention results in a marked underestimation of reserves for countries that have substantial gold holdings. Securities not included are included in direct investment and portfolio investment. A minus sign indicates an increase.	U.S. dollars	Billions																																						
163	D	Euro area 	External debt, total		U.S. dollars	Billions																																						
163	D_NGDPD	Euro area 	External debt, total		Percent of GDP																																							
163	D_BX	Euro area 	External debt, total		Percent of exports of goods and services																																							
163	DS	Euro area 	External debt, total debt service		U.S. dollars	Billions																																						
163	DS_NGDPD	Euro area 	External debt, total debt service		Percent of GDP																																							
163	DS_BX	Euro area 	External debt, total debt service		Percent of exports of goods and services																																							
163	DSI	Euro area 	External debt, total debt service, interest		U.S. dollars	Billions																																						
163	DSI_NGDPD	Euro area 	External debt, total debt service, interest		Percent of GDP																																							
163	DSI_BX	Euro area 	External debt, total debt service, interest		Percent of exports of goods and services																																							
163	DSP	Euro area 	External debt, total debt service, amortization		U.S. dollars	Billions																																						
163	DSP_NGDPD	Euro area 	External debt, total debt service, amortization		Percent of GDP																																							
163	DSP_BX	Euro area 	External debt, total debt service, amortization		Percent of exports of goods and services																																							
163	PALLFNFW	Euro area 	Commodity Price Index includes both Fuel and Non-Fuel Price Indices		Index, 2005=100																																							
163	PNFUELW	Euro area 	Commodity Non-Fuel Price Index includes Food and Beverages and Industrial Inputs Price Indices		Index, 2005=100																																							
163	PINDUW	Euro area 	Commodity Industrial Inputs Price Index includes Agricultural Raw Materials and Metals Price Indices		Index, 2005=100																																							
163	POILAPSP	Euro area 	Crude Oil (petroleum), Simple average of three spot prices (APSP); Dated Brent, West Texas Intermediate, and the Dubai Fateh	The APSP denotes an equally weighted average of three crude oil spot prices?West Texas Intermediate (?WTI?), Dated Brent (?Brent?), and Dubai Fateh (?Dubai?). The prices of these crude oils tend to move together according to the inequality WTI > Brent > Dubai. Their price differentials reflect differences in American Petroleum Institute (API) measure of gravity, sulfur content, and overall weight. The WTI spot price refers to the physical delivery price for a barrel of WTI deliverable to Cushing, Oklahoma. The WTI price is frequently mentioned in the financial press, and is often described as the ?headline? oil price. The Brent spot price is the physical delivery price for a barrel of either Dated Brent (UK), Forties (Norway), or Oseberg (Norway) to Sullom Voe, United Kingdom (in the Shetland Islands). The Dubai Fateh spot price refers to the physical price for a barrel of Dubai Fateh deliverable in the Arabian Gulf at Dubai, United Arab Emirates.	Dollars per barrel																																							
163	PNRGW	Euro area 	Commodity Fuel (energy) Index includes Crude oil (petroleum), Natural Gas, and Coal Price Indices		Index, 2005=100																																							
163	POILAPSPW	Euro area 	Crude Oil (petroleum), Price index simple average of three spot prices (APSP); Dated Brent, West Texas Intermediate, and the Dubai Fateh	The APSP denotes an equally weighted average of three crude oil spot prices?West Texas Intermediate (?WTI?), Dated Brent (?Brent?), and Dubai Fateh (?Dubai?). The prices of these crude oils tend to move together according to the inequality WTI > Brent > Dubai. Their price differentials reflect differences in American Petroleum Institute (API) measure of gravity, sulfur content, and overall weight. The WTI spot price refers to the physical delivery price for a barrel of WTI deliverable to Cushing, Oklahoma. The WTI price is frequently mentioned in the financial press, and is often described as the ?headline? oil price. The Brent spot price is the physical delivery price for a barrel of either Dated Brent (UK), Forties (Norway), or Oseberg (Norway) to Sullom Voe, United Kingdom (in the Shetland Islands). The Dubai Fateh spot price refers to the physical price for a barrel of Dubai Fateh deliverable in the Arabian Gulf at Dubai, United Arab Emirates.	Index, 2005=100																																							
163	PNGASW	Euro area 	Commodity Natural Gas Price Index includes European, Japanese, and American Natural Gas Price Indices		Index, 2005=100																																							
163	PNGASEUW	Euro area 	Natural Gas, Price index Russian Natural Gas border price in Germany		Index, 2005=100																																							
163	PNGASJPW	Euro area 	Natural Gas, Price index Indonesian Liquefied Natural Gas in Japan		Index, 2005=100																																							
163	PNGASUSW	Euro area 	Natural Gas, Price index Natural Gas spot price at the Henry Hub terminal in Louisiana		Index, 2005=100																																							
163	PCOALW	Euro area 	Commodity Coal Price Index includes Australian and South African Coal		Index, 2005=100																																							
163	PCOALAUW	Euro area 	Coal, Price Index Australian thermal coal, 1200- btu/pound, less than 1% sulfur, 14% ash, FOB Newcastle/Port Kembla		Index, 2005=100																																							
163	PCOALSAW	Euro area 	Coal, Price Index South African export price		Index, 2005=100																																							
163	PFANDBW	Euro area 	Commodity Food and Beverage Price Index includes Food and Beverage Price Indices		Index, 2005=100																																							
163	PFOODW	Euro area 	Commodity Food Price Index includes Cereal, Vegetable Oils, Meat, Seafood, Sugar, Bananas, and Oranges Price Indices		Index, 2005=100																																							
163	PCEREW	Euro area 	Commodity Cereals Price Index includes Wheat, Maize (Corn), Rice, and Barley		Index, 2005=100																																							
163	PWHEAMTW	Euro area 	Wheat, Price index No.1 Hard Red Winter, ordinary protein, FOB Gulf of Mexico		Index, 2005=100																																							
163	PMAIZMTW	Euro area 	Maize (corn), Price Index U.S. No.2 Yellow, FOB Gulf of Mexico, U.S. price		Index, 2005=100																																							
163	PRICENPQW	Euro area 	Rice, Price Index 5% broken milled white rice, Thailand nominal price quote		Index, 2005=100																																							
163	PBARLW	Euro area 	Barley, Price Index Canadian no.1 Western Barley, spot price		Index, 2005=100																																							
163	PVOILW	Euro area 	Commodity Vegetable Oil Index includes Soybean, Soybean Meal, Soybean Oil, Rapeseed Oil, Palm Oil, Sunflower Oil, Olive Oil, Fishmeal, and Groundnut Price Indices		Index, 2005=100																																							
163	PSOYBW	Euro area 	Soybeans, Price Index U.S. soybeans, Chicago Soybean futures contract (first contract forward) No. 2 yellow and par		Index, 2005=100																																							
163	PSMEAW	Euro area 	Soybean Meal, Price Index Chicago Soybean Meal Futures (first contract forward) Minimum 48 percent protein		Index, 2005=100																																							
163	PSOILW	Euro area 	Soybean Oil, Price index Chicago Soybean Oil Futures (first contract forward) exchange approved grades		Index, 2005=100																																							
163	PROILW	Euro area 	Rapeseed Oil, Price index FOB Rotterdam		Index, 2005=100																																							
163	PPOILW	Euro area 	Palm oil, Price index  Malaysia Palm Oil Futures (first contract forward) 4-5 percent FFA		Index, 2005=100																																							
163	PSUNOW	Euro area 	Sunflower oil, Price index US export price from Gulf of Mexico		Index, 2005=100																																							
163	POLVOILW	Euro area 	Olive Oil, Price Index extra virgin less than 1% free fatty acid, ex-tanker price U.K.		Index, 2005=100																																							
