WEO Country Group Code	WEO Subject Code	Country Group Name	Subject Descriptor	Subject Notes	Units	Scale	Series-specific Notes	1980	1981	1982	1983	1984	1985	1986	1987	1988	1989	1990	1991	1992	1993	1994	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	Estimates Start After 
203	GGR_NGDP	Newly industrialized Asian economies	General government revenue	Revenue consists of taxes, social contributions, grants receivable, and other revenue. Revenue increases government?s net worth, which is the difference between its assets and liabilities (GFSM 2001, paragraph 4.20). Note: Transactions that merely change the composition of the balance sheet do not change the net worth position, for example, proceeds from sales of nonfinancial and financial assets or incurrence of liabilities.	Percent of GDP			n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	19.773	20.233	21.086	20.277	20.088	21.316	19.935	19.968	20.660	20.206	21.197	21.530	23.205	22.545	21.117	21.616	21.747	21.650	21.527	21.583	21.503	21.509	
203	GGX_NGDP	Newly industrialized Asian economies	General government total expenditure	Total expenditure consists of total expense and the net acquisition of nonfinancial assets. Note: Apart from being on an accrual basis, total expenditure differs from the GFSM 1986 definition of total expenditure in the sense that it also takes the disposals of nonfinancial assets into account.	Percent of GDP			n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	18.844	19.118	18.784	20.975	20.587	20.232	21.478	19.962	21.259	20.913	20.516	20.305	20.308	21.589	22.206	20.670	20.954	20.260	19.472	19.451	19.317	19.373	
203	GGXCNL_NGDP	Newly industrialized Asian economies	General government net lending/borrowing	Net lending (+)/ borrowing (?) is calculated as revenue minus total expenditure. This is a core GFS balance that measures the extent to which general government is either putting financial resources at the disposal of other sectors in the economy and nonresidents (net lending), or utilizing the financial resources generated by other sectors and nonresidents (net borrowing). This balance may be viewed as an indicator of the financial impact of general government activity on the rest of the economy and nonresidents (GFSM 2001, paragraph 4.17). Note: Net lending (+)/borrowing (?) is also equal to net acquisition of financial assets minus net incurrence of liabilities.	Percent of GDP			n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.929	1.115	2.303	-0.698	-0.499	1.084	-1.543	0.006	-0.599	-0.708	0.680	1.225	2.897	0.956	-1.089	0.946	0.793	1.390	2.055	2.132	2.185	2.137	
203	GGSB_NPGDP	Newly industrialized Asian economies	General government structural balance		Percent of potential GDP																																								
203	GGXONLB_NGDP	Newly industrialized Asian economies	General government primary net lending/borrowing	Primary net lending/borrowing is net lending (+)/borrowing (?) plus net interest payable/paid (interest expense minus interest revenue).	Percent of GDP																																								
203	GGXWDN_NGDP	Newly industrialized Asian economies	General government net debt	Net debt is calculated as gross debt minus financial assets corresponding to debt instruments. These financial assets are: monetary gold and SDRs, currency and deposits, debt securities, loans, insurance, pension, and standardized guarantee schemes, and other accounts receivable.	Percent of GDP																																								
203	GGXWDG_NGDP	Newly industrialized Asian economies	General government gross debt	Gross debt consists of all liabilities that require payment or payments of interest and/or principal by the debtor to the creditor at a date or dates in the future. This includes debt liabilities in the form of SDRs, currency and deposits, debt securities, loans, insurance, pensions and standardized guarantee schemes, and other accounts payable. Thus, all liabilities in the GFSM 2001 system are debt, except for equity and investment fund shares and financial derivatives and employee stock options. Debt can be valued at current market, nominal, or face values (GFSM 2001, paragraph 7.110).	Percent of GDP			n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	29.401	29.184	31.655	34.102	36.282	37.044	36.957	38.425	43.099	42.381	41.326	39.371	36.872	34.742	32.699	30.803	
203	BCA	Newly industrialized Asian economies	Current account balance	Current account is all transactions other than those in financial and capital items. The major classifications are goods and services, income and current transfers. The focus of the BOP is on transactions (between an economy and the rest of the world) in goods, services, and income. Data for the world total reflects errors, omissions, and asymmetries in balance of payments statistics on current account, as well as the exclusion of data for international organizations and a limited number of countries. Calculated as the sum of the balance of individual countries.	U.S. dollars	Billions		-9.139	-5.659	-1.335	2.573	8.533	10.364	23.805	32.552	30.814	25.929	17.395	13.644	15.331	19.902	13.221	2.638	-2.031	6.434	67.083	57.210	40.936	48.444	57.990	84.343	86.890	82.843	99.392	130.946	87.795	128.569	131.500	138.562	145.493	147.252	150.159	152.728	156.407	
203	BCA_NGDPD	Newly industrialized Asian economies	Current account balance		Percent of GDP			-6.197	-3.393	-0.762	1.370	4.088	4.806	9.484	10.212	7.699	5.313	3.156	2.150	2.147	2.538	1.474	0.254	-0.182	0.581	7.584	5.670	3.645	4.602	5.125	6.976	6.482	5.476	5.975	7.168	5.056	8.015	6.952	6.351	6.118	5.777	5.490	5.207	4.970	
203	BM	Newly industrialized Asian economies	Imports of goods and services		U.S. dollars	Billions		-99.866	-111.122	-107.617	-111.086	-122.482	-119.088	-132.267	-176.557	-232.575	-265.784	-304.269	-353.258	-398.865	-439.664	-513.742	-640.455	-676.630	-698.044	-576.035	-617.841	-762.807	-676.904	-707.876	-795.587	-985.953	-1,110.913	-1,273.645	-1,427.541	-1,635.095	-1,318.995	-1,697.031	-2,006.792	-2,174.922	n/a	n/a	n/a	n/a	
203	BX	Newly industrialized Asian economies	Exports of goods and services		U.S. dollars	Billions		91.366	107.097	107.384	114.248	131.207	129.445	155.438	208.063	261.489	289.876	317.546	362.066	408.826	456.963	524.052	643.320	676.618	706.608	643.278	676.311	806.121	724.515	767.879	878.890	1,075.706	1,205.591	1,377.363	1,561.148	1,716.600	1,441.688	1,832.252	2,147.956	2,322.593	n/a	n/a	n/a	n/a	
203	BFXP	Newly industrialized Asian economies	Private financial flows, net	Net private financial flows comprises net private direct investment, net private portfolio flows, and net other private financial flows.	U.S. dollars	Billions																																							
203	BFPP	Newly industrialized Asian economies	Private portfolio flows, net		U.S. dollars	Billions																																							
203	BFD	Newly industrialized Asian economies	Direct investment, net		U.S. dollars	Billions																																							
203	BFOP	Newly industrialized Asian economies	Other private financial flows, net	Net other private financial flows is the difference between net other investment and net other official investment.	U.S. dollars	Billions																																							
203	BFXG	Newly industrialized Asian economies	Official flows, net		U.S. dollars	Billions																																							
203	BFRA	Newly industrialized Asian economies	Change in reserves	Measured as flows. Comprises monetary gold, SDRs, reserve position in the Fund, foreign exchange assets, and other claims. Official holdings of gold are valued at SDR 35 an ounce. This convention results in a marked underestimation of reserves for countries that have substantial gold holdings. Securities not included are included in direct investment and portfolio investment. A minus sign indicates an increase.	U.S. dollars	Billions																																							
203	D	Newly industrialized Asian economies	External debt, total		U.S. dollars	Billions																																							
203	D_NGDPD	Newly industrialized Asian economies	External debt, total		Percent of GDP																																								
203	D_BX	Newly industrialized Asian economies	External debt, total		Percent of exports of goods and services																																								
203	DS	Newly industrialized Asian economies	External debt, total debt service		U.S. dollars	Billions																																							
203	DS_NGDPD	Newly industrialized Asian economies	External debt, total debt service		Percent of GDP																																								
203	DS_BX	Newly industrialized Asian economies	External debt, total debt service		Percent of exports of goods and services																																								
203	DSI	Newly industrialized Asian economies	External debt, total debt service, interest		U.S. dollars	Billions																																							
203	DSI_NGDPD	Newly industrialized Asian economies	External debt, total debt service, interest		Percent of GDP																																								
203	DSI_BX	Newly industrialized Asian economies	External debt, total debt service, interest		Percent of exports of goods and services																																								
203	DSP	Newly industrialized Asian economies	External debt, total debt service, amortization		U.S. dollars	Billions																																							
203	DSP_NGDPD	Newly industrialized Asian economies	External debt, total debt service, amortization		Percent of GDP																																								
203	DSP_BX	Newly industrialized Asian economies	External debt, total debt service, amortization		Percent of exports of goods and services																																								
203	PALLFNFW	Newly industrialized Asian economies	Commodity Price Index includes both Fuel and Non-Fuel Price Indices		Index, 2005=100																																								
203	PNFUELW	Newly industrialized Asian economies	Commodity Non-Fuel Price Index includes Food and Beverages and Industrial Inputs Price Indices		Index, 2005=100																																								
203	PINDUW	Newly industrialized Asian economies	Commodity Industrial Inputs Price Index includes Agricultural Raw Materials and Metals Price Indices		Index, 2005=100																																								
203	POILAPSP	Newly industrialized Asian economies	Crude Oil (petroleum), Simple average of three spot prices (APSP); Dated Brent, West Texas Intermediate, and the Dubai Fateh	The APSP denotes an equally weighted average of three crude oil spot prices?West Texas Intermediate (?WTI?), Dated Brent (?Brent?), and Dubai Fateh (?Dubai?). The prices of these crude oils tend to move together according to the inequality WTI > Brent > Dubai. Their price differentials reflect differences in American Petroleum Institute (API) measure of gravity, sulfur content, and overall weight. The WTI spot price refers to the physical delivery price for a barrel of WTI deliverable to Cushing, Oklahoma. The WTI price is frequently mentioned in the financial press, and is often described as the ?headline? oil price. The Brent spot price is the physical delivery price for a barrel of either Dated Brent (UK), Forties (Norway), or Oseberg (Norway) to Sullom Voe, United Kingdom (in the Shetland Islands). The Dubai Fateh spot price refers to the physical price for a barrel of Dubai Fateh deliverable in the Arabian Gulf at Dubai, United Arab Emirates.	Dollars per barrel																																								
203	PNRGW	Newly industrialized Asian economies	Commodity Fuel (energy) Index includes Crude oil (petroleum), Natural Gas, and Coal Price Indices		Index, 2005=100																																								
203	POILAPSPW	Newly industrialized Asian economies	Crude Oil (petroleum), Price index simple average of three spot prices (APSP); Dated Brent, West Texas Intermediate, and the Dubai Fateh	The APSP denotes an equally weighted average of three crude oil spot prices?West Texas Intermediate (?WTI?), Dated Brent (?Brent?), and Dubai Fateh (?Dubai?). The prices of these crude oils tend to move together according to the inequality WTI > Brent > Dubai. Their price differentials reflect differences in American Petroleum Institute (API) measure of gravity, sulfur content, and overall weight. The WTI spot price refers to the physical delivery price for a barrel of WTI deliverable to Cushing, Oklahoma. The WTI price is frequently mentioned in the financial press, and is often described as the ?headline? oil price. The Brent spot price is the physical delivery price for a barrel of either Dated Brent (UK), Forties (Norway), or Oseberg (Norway) to Sullom Voe, United Kingdom (in the Shetland Islands). The Dubai Fateh spot price refers to the physical price for a barrel of Dubai Fateh deliverable in the Arabian Gulf at Dubai, United Arab Emirates.	Index, 2005=100																																								
203	PNGASW	Newly industrialized Asian economies	Commodity Natural Gas Price Index includes European, Japanese, and American Natural Gas Price Indices		Index, 2005=100																																								
203	PNGASEUW	Newly industrialized Asian economies	Natural Gas, Price index Russian Natural Gas border price in Germany		Index, 2005=100																																								
203	PNGASJPW	Newly industrialized Asian economies	Natural Gas, Price index Indonesian Liquefied Natural Gas in Japan		Index, 2005=100																																								
203	PNGASUSW	Newly industrialized Asian economies	Natural Gas, Price index Natural Gas spot price at the Henry Hub terminal in Louisiana		Index, 2005=100																																								
203	PCOALW	Newly industrialized Asian economies	Commodity Coal Price Index includes Australian and South African Coal		Index, 2005=100																																								
203	PCOALAUW	Newly industrialized Asian economies	Coal, Price Index Australian thermal coal, 1200- btu/pound, less than 1% sulfur, 14% ash, FOB Newcastle/Port Kembla		Index, 2005=100																																								
203	PCOALSAW	Newly industrialized Asian economies	Coal, Price Index South African export price		Index, 2005=100																																								
203	PFANDBW	Newly industrialized Asian economies	Commodity Food and Beverage Price Index includes Food and Beverage Price Indices		Index, 2005=100																																								
203	PFOODW	Newly industrialized Asian economies	Commodity Food Price Index includes Cereal, Vegetable Oils, Meat, Seafood, Sugar, Bananas, and Oranges Price Indices		Index, 2005=100																																								
203	PCEREW	Newly industrialized Asian economies	Commodity Cereals Price Index includes Wheat, Maize (Corn), Rice, and Barley		Index, 2005=100																																								
203	PWHEAMTW	Newly industrialized Asian economies	Wheat, Price index No.1 Hard Red Winter, ordinary protein, FOB Gulf of Mexico		Index, 2005=100																																								
203	PMAIZMTW	Newly industrialized Asian economies	Maize (corn), Price Index U.S. No.2 Yellow, FOB Gulf of Mexico, U.S. price		Index, 2005=100																																								
203	PRICENPQW	Newly industrialized Asian economies	Rice, Price Index 5% broken milled white rice, Thailand nominal price quote		Index, 2005=100																																								
203	PBARLW	Newly industrialized Asian economies	Barley, Price Index Canadian no.1 Western Barley, spot price		Index, 2005=100																																								
203	PVOILW	Newly industrialized Asian economies	Commodity Vegetable Oil Index includes Soybean, Soybean Meal, Soybean Oil, Rapeseed Oil, Palm Oil, Sunflower Oil, Olive Oil, Fishmeal, and Groundnut Price Indices		Index, 2005=100																																								
203	PSOYBW	Newly industrialized Asian economies	Soybeans, Price Index U.S. soybeans, Chicago Soybean futures contract (first contract forward) No. 2 yellow and par		Index, 2005=100																																								
203	PSMEAW	Newly industrialized Asian economies	Soybean Meal, Price Index Chicago Soybean Meal Futures (first contract forward) Minimum 48 percent protein		Index, 2005=100																																								
203	PSOILW	Newly industrialized Asian economies	Soybean Oil, Price index Chicago Soybean Oil Futures (first contract forward) exchange approved grades		Index, 2005=100																																								
203	PROILW	Newly industrialized Asian economies	Rapeseed Oil, Price index FOB Rotterdam		Index, 2005=100																																								
203	PPOILW	Newly industrialized Asian economies	Palm oil, Price index  Malaysia Palm Oil Futures (first contract forward) 4-5 percent FFA		Index, 2005=100																																								
203	PSUNOW	Newly industrialized Asian economies	Sunflower oil, Price index US export price from Gulf of Mexico		Index, 2005=100																																								
203	POLVOILW	Newly industrialized Asian economies	Olive Oil, Price Index extra virgin less than 1% free fatty acid, ex-tanker price U.K.		Index, 2005=100																																								
203	PFISHW	Newly industrialized Asian economies	Fishmeal, Price index Peru Fish meal/pellets 65% protein, CIF		Index, 2005=100																																								
203	PGNUTSW	Newly industrialized Asian economies	Groundnuts (peanuts), Price index 40/50 (40 to 50 count per ounce), cif Argentina		Index, 2005=100																																								
203	PMEATW	Newly industrialized Asian economies	Commodity Meat Price Index includes Beef, Lamb, Swine (pork), and Poultry Price Indices		Index, 2005=100																																								
203	PBEEFW	Newly industrialized Asian economies	Beef, Price Index Australian and New Zealand 85% lean fores, FOB U.S. import price		Index, 2005=100																																								
203	PLAMBW	Newly industrialized Asian economies	Lamb, Price Index frozen carcass Smithfield London		Index, 2005=100																																								
203	PPORKW	Newly industrialized Asian economies	Swine (pork), Price index 51-52% lean Hogs, U.S. price		Index, 2005=100																																								
203	PPOULTW	Newly industrialized Asian economies	Poultry (chicken), Price index Whole bird spot price, Georgia docks		Index, 2005=100																																								
203	PSEAFW	Newly industrialized Asian economies	Commodity Seafood Index includes Fish (salmon) and Shrimp Price Indices		Index, 2005=100																																								
203	PSALMW	Newly industrialized Asian economies	Fish (salmon), Price index Farm Bred Norwegian Salmon, export price		Index, 2005=100																																								
203	PSHRIW	Newly industrialized Asian economies	Shrimp, Price index Frozen shell-on headless, block 16/20 count, Indian origin, C&F Japan		Index, 2005=100																																								
203	PSUGAW	Newly industrialized Asian economies	Commodity Sugar Index includes European, Free market, and U.S. Price Indices		Index, 2005=100																																								
203	PSUGAISAW	Newly industrialized Asian economies	Sugar, Price index Free Market, Coffee Sugar and Cocoa Exchange (CSCE) contract no.11 nearest future position		Index, 2005=100																																								
203	PSUGAUSAW	Newly industrialized Asian economies	Sugar, Price index U.S. import price, contract no.14 nearest futures position		Index, 2005=100																																								
203	PSUGAEECW	Newly industrialized Asian economies	Sugar, Price Index CIF Europe		Index, 2005=100																																								
203	PBANSOPW	Newly industrialized Asian economies	Bananas, Price Index Central American and Ecuador, FOB U.S. Ports		Index, 2005=100																																								
203	PORANGW	Newly industrialized Asian economies	Oranges, Price Index miscellaneous oranges French import price		Index, 2005=100																																								
203	PBEVEW	Newly industrialized Asian economies	Commodity Beverage Price Index includes Coffee, Tea, and Cocoa		Index, 2005=100																																								
203	PCOFFW	Newly industrialized Asian economies	Commodity Coffee Price Index includes Other Mild Arabicas and Robusta		Index, 2005=100																																								
203	PCOFFOTMW	Newly industrialized Asian economies	Coffee, Price index Other Mild Arabicas, International Coffee Organization New York cash price, ex-dock New York		Index, 2005=100																																								
203	PCOFFROBW	Newly industrialized Asian economies	Coffee, Price index Robusta, International Coffee Organization New York cash price, ex-dock New York		Index, 2005=100																																								
203	PCOCOW	Newly industrialized Asian economies	Cocoa beans, Price Index International Cocoa Organization cash price, CIF US and European ports		Index, 2005=100																																								
203	PTEAW	Newly industrialized Asian economies	Tea, Price index Mombasa, Kenya, Auction Price		Index, 2005=100																																								
203	PRAWMW	Newly industrialized Asian economies	Commodity Agricultural Raw Materials Index includes Timber, Cotton, Wool, Rubber, and Hides Price Indices		Index, 2005=100																																								
203	PTIMBW	Newly industrialized Asian economies	Commodity Timber Index includes Hardwood and Softwood Price Indices		Index, 2005=100																																								
203	PHARDW	Newly industrialized Asian economies	Commodity Hardwood Price Index includes Hardwood Logs and Hardwood Sawn Price Indices		Index, 2005=100																																								
203	PLOGSKW	Newly industrialized Asian economies	Hard Logs, Price Index Best quality Malaysian meranti, import price Japan		Index, 2005=100																																								
203	PSAWMALW	Newly industrialized Asian economies	Hard Sawnwood, Price Index Dark Red Meranti, select and better quality, C&F U.K port		Index, 2005=100																																								
203	PSOFTW	Newly industrialized Asian economies	Commodity Softwood Index includes Softwood Sawn and Softwood Logs Price Indices		Index, 2005=100																																								
203	PLOGOREW	Newly industrialized Asian economies	Soft Logs, Price index Average Export price from the U.S. for Douglas Fir		Index, 2005=100																																								
203	PSAWOREW	Newly industrialized Asian economies	Soft Sawnwood, Price Index average export price of Douglas Fir, U.S. Price		Index, 2005=100																																								
203	PCOTTINDW	Newly industrialized Asian economies	Cotton, Price index Cotton Outlook `A Index`, Middling 1-3/32 inch staple, CIF Liverpool		Index, 2005=100																																								
203	PWOOLW	Newly industrialized Asian economies	Commodity Wool Index includes Coarse and Fine Wool Price Indices		Index, 2005=100																																								
203	PWOOLFW	Newly industrialized Asian economies	Wool, Price index fine, 19 micron, Australian Wool Exchange spot quote		Index, 2005=100																																								
203	PWOOLCW	Newly industrialized Asian economies	Wool, Price index coarse, 23 micron, Australian Wool Exchange spot quote		Index, 2005=100																																								
203	PRUBBW	Newly industrialized Asian economies	Rubber, Price index No.1 Rubber Smoked Sheet, FOB Malaysian/Singapore		Index, 2005=100																																								
203	PHIDEW	Newly industrialized Asian economies	Hides, Price Index Heavy native steers, over 53 pounds, wholesale dealer`s price		Index, 2005=100																																								
203	PMETAW	Newly industrialized Asian economies	Commodity Metals Price Index includes Copper, Aluminum, Iron Ore, Tin, Nickel, Zinc, Lead, and Uranium Price Indices		Index, 2005=100																																								
203	PCOPPW	Newly industrialized Asian economies	Copper, Price Index grade A cathode, LME spot price, CIF European ports		Index, 2005=100																																								
203	PALUMW	Newly industrialized Asian economies	Aluminum, Price Index 99.5% minimum purity, LME spot price, CIF UK ports		Index, 2005=100																																								
203	PIORECRW	Newly industrialized Asian economies	Iron Ore, Price Index China import Iron Ore Fines 62% FE spot (CFR Tianjin port)		Index, 2005=100																																								
203	PTINW	Newly industrialized Asian economies	Tin, Price Index standard grade, LME spot price		Index, 2005=100																																								
203	PNICKW	Newly industrialized Asian economies	Nickel, Price Index melting grade, LME spot price, CIF European ports		Index, 2005=100																																								
203	PZINCW	Newly industrialized Asian economies	Zinc, Price Index high grade 98% pure		Index, 2005=100																																								
203	PLEADW	Newly industrialized Asian economies	Lead, 99.97% pure, Price index LME spot price, CIF European Ports		Index, 2005=100																																								
203	PURANW	Newly industrialized Asian economies	Uranium, Price index u3o8 restricted price, Nuexco exchange spot		Index, 2005=100																																								
123	NGDP_RPCH	Other advanced economies (Advanced economies excluding G7 and euro area)	Gross domestic product, constant prices		Percent change			3.511	3.853	2.362	4.033	6.556	4.400	5.776	6.483	5.278	4.783	4.614	3.735	3.948	4.211	6.211	5.335	4.798	4.404	0.573	5.431	5.877	1.668	3.973	2.680	4.825	4.139	4.696	4.947	1.683	-1.122	5.785	3.625	3.744	3.736	3.637	3.626	3.602	
123	NGDP_RPCHMK	Other advanced economies (Advanced economies excluding G7 and euro area)	Gross domestic product, constant prices		Percent change (market exchange rates)																																								
123	NGDPD	Other advanced economies (Advanced economies excluding G7 and euro area)	Gross domestic product, current prices		U.S. dollars	Billions		734.977	751.817	745.636	742.448	777.969	773.327	942.398	1,162.123	1,369.658	1,494.186	1,718.627	1,827.285	1,946.109	1,920.450	2,155.222	2,538.857	2,710.612	2,621.984	2,354.399	2,519.819	2,592.912	2,490.392	2,711.134	3,131.502	3,577.008	3,939.346	4,261.866	4,869.381	5,139.726	4,683.280	5,400.926	6,403.702	6,853.448	7,191.387	7,533.190	7,886.547	8,257.767	
123	NGDP_D	Other advanced economies (Advanced economies excluding G7 and euro area)	Gross domestic product, deflator		Index, 2000=100			26.075	30.192	34.224	38.427	46.074	52.630	55.971	59.305	63.150	67.405	71.854	76.310	79.306	82.477	85.548	89.023	92.245	94.999	97.508	97.857	100.000	102.107	103.629	105.046	107.239	108.883	110.753	113.526	116.479	117.842	120.327	124.435	127.127	129.934	132.730	135.514	138.339	
123	NGAP_NPGDP	Other advanced economies (Advanced economies excluding G7 and euro area)	Output gap		Percent of potential GDP																																								
123	PPPGDP	Other advanced economies (Advanced economies excluding G7 and euro area)	Gross domestic product based on purchasing-power-parity (PPP) valuation of country GDP		Current international dollar	Billions		677.337	768.651	834.069	900.398	994.897	1,069.685	1,154.600	1,262.851	1,373.258	1,492.055	1,619.536	1,736.312	1,846.258	1,964.748	2,129.670	2,419.799	2,583.214	2,743.678	2,785.315	2,976.991	3,218.555	3,344.972	3,532.222	3,702.642	3,989.467	4,285.929	4,630.951	5,000.050	5,196.262	5,189.861	5,546.923	5,870.104	6,153.604	6,423.970	6,713.917	7,040.044	7,399.087	
123	PPPPC	Other advanced economies (Advanced economies excluding G7 and euro area)	Gross domestic product based on purchasing-power-parity (PPP) per capita GDP		Current international dollar	Units		6,198.981	6,936.426	7,430.373	7,926.114	8,667.492	9,232.483	9,870.720	10,688.728	11,496.981	12,355.654	13,256.073	14,047.802	14,772.642	15,544.154	16,659.102	17,320.448	18,299.321	19,262.831	19,410.980	20,591.562	22,073.442	22,776.644	23,918.381	24,907.856	26,666.332	28,465.558	30,512.615	32,651.182	33,613.413	33,325.008	35,389.534	37,182.026	38,692.993	40,098.894	41,604.065	43,306.861	45,182.746	
123	PPPSH	Other advanced economies (Advanced economies excluding G7 and euro area)	Gross domestic product based on purchasing-power-parity (PPP) share of world total	These data form the basis for the country weights used to generate the World Economic Outlook country group composites for the domestic economy.   Please note:   The IMF is not a primary source for purchasing power parity (PPP) data. WEO weights have been created from primary sources and are used solely for purposes of generating country group composites. For primary source information, please refer to one of the following sources: the Organization for Economic Cooperation and Development, the World Bank, or the Penn World Tables.  For further information see Box A2 in the April 2004 World Economic Outlook, Box 1.2 in the September 2003 World Economic Outlook for a discussion on the measurement of global growth and Box A.1 in the May 2000 World Economic Outlook for a summary of the revised PPP-based weights, and Annex IV of the May 1993 World Economic Outlook. See also Anne Marie Gulde and Marianne Schulze-Ghattas, "Purchasing Power Parity Based Weights for the World Economic Outlook," in Staff Studies for the World Economic Outlook (Washington: IMF, December 1993), pp. 106-23.	Percent			5.985	6.083	6.187	6.258	6.360	6.389	6.527	6.693	6.744	6.806	6.896	6.995	6.625	6.759	6.955	7.471	7.550	7.569	7.416	7.544	7.615	7.571	7.654	7.590	7.579	7.559	7.524	7.499	7.427	7.410	7.457	7.444	7.429	7.380	7.310	7.232	7.150	
123	NID_NGDP	Other advanced economies (Advanced economies excluding G7 and euro area)	Investment		Percent of GDP			27.033	26.052	25.195	24.143	25.596	25.202	24.926	25.301	26.591	27.596	27.081	25.901	25.036	25.178	26.246	26.995	26.550	26.467	24.409	24.415	25.152	23.281	22.990	22.960	23.884	24.213	24.628	25.201	25.295	22.207	23.511	23.965	24.796	25.064	25.196	25.333	25.448	
123	NGSD_NGDP	Other advanced economies (Advanced economies excluding G7 and euro area)	Gross national savings		Percent of GDP			n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	25.638	25.489	26.519	27.029	27.389	26.951	27.171	27.013	26.842	27.812	26.827	26.279	26.887	27.381	27.881	28.805	29.134	29.080	26.510	27.907	28.187	28.044	27.964	27.870	27.710	27.679	
123	PCPIPCH	Other advanced economies (Advanced economies excluding G7 and euro area)	Inflation, average consumer prices		Percent change			18.596	13.251	14.440	10.257	16.672	16.108	5.832	5.441	5.996	6.327	6.845	6.127	4.344	3.673	3.958	4.108	3.687	2.880	3.275	0.892	2.126	2.567	1.732	1.713	1.959	2.044	2.053	1.996	4.289	1.475	2.257	3.284	2.773	2.591	2.473	2.438	2.388	
123	PCPIEPCH	Other advanced economies (Advanced economies excluding G7 and euro area)	Inflation, end of period consumer prices		Percent change			n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	6.300	6.948	5.468	3.531	3.981	3.905	4.052	3.477	3.205	2.194	1.151	2.603	1.637	2.288	1.478	2.004	2.202	1.804	3.312	3.505	0.828	3.588	2.961	2.910	2.462	2.509	2.402	2.273	
123	FLIBOR3	Other advanced economies (Advanced economies excluding G7 and euro area)	Three-month London interbank offered rate (LIBOR)		Percent																																								
123	TRADEPCH	Other advanced economies (Advanced economies excluding G7 and euro area)	Trade volume of goods and services		Percent change																																								
123	TM_RPCH	Other advanced economies (Advanced economies excluding G7 and euro area)	Volume of imports of goods and services		Percent change			n/a	3.430	2.246	2.869	10.290	4.062	9.835	11.344	12.680	8.639	6.223	6.989	6.992	6.456	12.805	12.748	7.325	8.783	-1.710	6.789	14.747	-3.760	6.222	7.409	13.529	7.725	8.857	8.603	3.821	-10.150	15.118	7.053	6.922	7.040	6.772	6.938	6.963	
123	TMG_RPCH	Other advanced economies (Advanced economies excluding G7 and euro area)	Volume of imports of goods		Percent change			n/a	3.104	1.621	3.043	10.930	3.952	8.998	12.104	14.126	8.203	6.818	7.942	6.908	7.447	13.843	14.656	6.594	8.781	-2.956	6.551	15.410	-4.625	6.366	7.680	14.012	7.563	9.100	7.904	2.841	-10.690	16.689	7.481	7.097	7.317	6.963	7.157	7.146	
123	TX_RPCH	Other advanced economies (Advanced economies excluding G7 and euro area)	Volume of exports of goods and services		Percent change			n/a	6.331	2.830	7.443	10.936	5.637	9.796	12.298	10.480	4.665	5.578	7.594	8.049	8.090	10.406	11.898	7.267	10.291	2.367	8.303	14.701	-1.567	6.009	8.012	13.025	7.855	9.216	8.311	3.469	-6.743	13.424	5.781	6.150	6.465	6.328	6.440	6.468	
123	TXG_RPCH	Other advanced economies (Advanced economies excluding G7 and euro area)	Volume of exports of goods		Percent change			n/a	6.772	2.022	10.279	11.671	5.799	9.547	13.579	11.681	4.309	6.220	7.637	7.740	9.128	10.982	14.222	6.878	10.228	2.820	7.473	15.561	-1.785	6.540	8.823	13.923	8.047	9.202	6.863	2.753	-7.951	15.304	6.662	6.423	6.778	6.805	6.875	6.883	
123	TTPCH	Other advanced economies (Advanced economies excluding G7 and euro area)	Terms of trade of goods and services		Percent change			n/a	-0.306	0.119	0.874	1.324	-1.251	1.576	0.780	1.205	1.739	0.164	0.160	-0.549	-0.148	0.288	-0.152	0.512	-0.601	0.312	-1.413	-0.153	-0.635	0.465	0.338	-0.157	-0.004	-0.002	0.207	-0.768	-0.832	1.094	0.842	-0.837	-0.014	-0.017	0.049	-0.027	
123	TTTPCH	Other advanced economies (Advanced economies excluding G7 and euro area)	Terms of trade of goods		Percent change			n/a	-1.684	0.639	-0.850	3.395	-0.555	1.508	0.339	1.904	2.274	-0.328	0.985	-0.310	-1.111	0.436	0.194	0.159	-0.400	-0.288	-1.124	-0.686	-0.854	0.115	-0.522	-0.558	-0.507	-0.143	0.047	-1.721	-0.078	0.973	0.801	-1.062	-0.100	-0.135	0.040	-0.059	
123	TXGM_D	Other advanced economies (Advanced economies excluding G7 and euro area)	Export price of manufactures		U.S. dollars; index, 2000=100																																								
123	TXGM_DPCH	Other advanced economies (Advanced economies excluding G7 and euro area)	Export price of manufactures		U.S. dollars; annual percent change																																								
