Country,Subject Descriptor,Subject Notes,Units,2010,2011,2012,2013,2014,2015,2016,2017
Tunisia,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,4.147,3.500,5.000,4.000,3.500,3.500,3.500,3.500
Turkey,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,6.401,10.448,8.560,6.178,5.501,5.500,5.500,5.500
Turkmenistan,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,4.804,5.290,6.975,7.000,7.000,7.000,7.000,7.000
Tuvalu,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,,,,,,,,
Uganda,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,4.200,15.730,15.003,5.258,5.000,5.000,5.000,5.000
Ukraine,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,9.096,4.560,7.924,5.879,5.037,5.037,5.037,5.037
United Arab Emirates,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,0.880,1.206,1.633,1.829,1.919,1.921,1.922,2.069
United Kingdom,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,3.390,4.659,2.000,2.000,2.000,2.000,2.000,2.000
United States,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,1.679,2.996,1.889,1.866,1.769,1.808,1.880,1.924
Uruguay,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,6.929,8.600,6.962,6.008,5.955,5.955,5.980,5.980
Uzbekistan,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,12.054,13.296,11.000,11.000,11.000,11.000,11.000,11.000
Vanuatu,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,3.446,1.764,2.992,2.979,2.980,2.980,2.980,2.980
Venezuela,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,27.184,25.216,33.413,28.700,28.300,27.700,27.400,27.100
Vietnam,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,11.748,18.127,9.517,5.851,5.500,5.000,5.000,5.000
Republic of Yemen,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,12.486,22.734,16.112,12.000,10.000,8.000,8.000,8.000
Zambia,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,7.900,7.200,5.967,4.989,5.000,5.000,5.000,5.000
Zimbabwe,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,3.217,4.920,6.477,5.010,5.010,5.010,5.010,5.010
