Country,Subject Descriptor,Subject Notes,Units,2012,2013,2014,2015,2016,2017,2018,2019
Turkey,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,6.164,7.4,9.007,7.069,6.168,6.168,6.168,6.168
Turkmenistan,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,7.832,3.999,6,5,5,5,5,5
Tuvalu,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,1.34,3.103,3.3,3.1,3,2.9,2.8,2.8
Uganda,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,5.264,4.803,6.19,5.694,5,5,5,5
Ukraine,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,-0.202,0.496,18.971,9,6.93,5.933,4.575,4.121
United Arab Emirates,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,0.884,1.654,2.353,2.759,3.009,3.608,3.965,4.416
United Kingdom,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,2.638,2.088,1.5,1.8,2,2,2,2
United States,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,1.788,1.31,2.361,2.006,2.269,2.153,2.009,2.052
Uruguay,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,7.477,8.525,8.575,8.398,8.081,7.013,6.694,6.377
Uzbekistan,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,10.396,10.238,10.969,11.308,11,11,11,11
Vanuatu,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,0.798,1.5,1.8,2.5,2.8,3,2.8,2.8
Venezuela,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,20.068,56.193,69.829,55.914,46.41,41.539,34.461,31.668
Vietnam,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,6.816,6.036,5.3,5,4.8,4.6,4.5,4.5
Yemen,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,5.806,8.14,12.957,9.045,8.037,8.037,7.537,7.037
Zambia,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,7.328,7.14,8.5,7,6,5,5,5
Zimbabwe,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,2.914,0.331,1.2,1.72,2,2.5,2.5,2.5
