Country,Subject Descriptor,Subject Notes,Units,2011,2012,2013,2014,2015,2016,2017,2018
Timor-Leste,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,17.373,11.715,8.000,8.000,8.000,8.000,8.000,8.000
Togo,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,1.465,2.801,6.411,4.109,-1.922,7.396,-2.435,7.800
Tonga,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,5.374,4.522,6.000,6.000,6.000,6.000,6.000,2.913
Trinidad and Tobago,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,5.272,7.169,4.000,4.000,4.000,4.000,4.000,4.000
Tunisia,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,4.169,5.928,5.300,5.000,4.500,4.000,4.000,4.000
Turkey,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,10.448,6.395,5.500,5.004,5.001,5.000,5.000,5.000
Turkmenistan,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,5.568,5.269,6.000,5.000,5.000,5.000,5.000,5.000
Tuvalu,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,,,,,,,,
Uganda,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,27.021,5.938,5.000,5.000,5.000,5.000,5.000,5.000
Ukraine,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,4.560,-0.202,2.764,4.699,4.994,5.015,4.967,4.973
United Arab Emirates,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,0.769,1.126,1.746,1.946,1.970,1.953,1.970,2.000
United Kingdom,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,4.659,2.638,2.550,2.400,2.200,2.000,1.900,2.000
United States,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,3.072,1.845,1.680,1.813,1.937,2.107,2.259,2.272
Uruguay,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,8.600,7.477,7.801,7.000,6.500,6.009,6.009,5.482
Uzbekistan,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,13.296,10.378,11.000,11.000,11.000,11.000,11.000,11.000
Vanuatu,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,1.197,0.778,1.600,2.032,2.977,2.977,2.977,2.977
Venezuela,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,27.570,20.068,28.000,27.300,23.700,21.400,21.100,20.000
Vietnam,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,18.127,6.816,8.200,9.063,8.000,7.500,7.000,6.500
Yemen,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,23.173,5.476,7.500,9.957,8.519,7.549,7.532,7.000
Zambia,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,7.200,7.285,6.040,5.000,5.000,5.000,5.000,5.000
Zimbabwe,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,4.920,2.914,4.600,4.000,4.016,3.957,3.999,3.999
