WEO Country Group Code	WEO Subject Code	Country Group Name	Subject Descriptor	Subject Notes	Units	Scale	Series-specific Notes	1980	1981	1982	1983	1984	1985	1986	1987	1988	1989	1990	1991	1992	1993	1994	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	2018	2019	Estimates Start After 
119	DS	Major advanced economies (G7)	External debt, total debt service		U.S. dollars	Billions																																										
119	DS_NGDPD	Major advanced economies (G7)	External debt, total debt service		Percent of GDP																																											
119	DS_BX	Major advanced economies (G7)	External debt, total debt service		Percent of exports of goods and services																																											
119	DSI	Major advanced economies (G7)	External debt, total debt service, interest		U.S. dollars	Billions																																										
119	DSI_NGDPD	Major advanced economies (G7)	External debt, total debt service, interest		Percent of GDP																																											
119	DSI_BX	Major advanced economies (G7)	External debt, total debt service, interest		Percent of exports of goods and services																																											
119	DSP	Major advanced economies (G7)	External debt, total debt service, amortization		U.S. dollars	Billions																																										
119	DSP_NGDPD	Major advanced economies (G7)	External debt, total debt service, amortization		Percent of GDP																																											
119	DSP_BX	Major advanced economies (G7)	External debt, total debt service, amortization		Percent of exports of goods and services																																											
119	PALLFNFW	Major advanced economies (G7)	Commodity Price Index includes both Fuel and Non-Fuel Price Indices		Index, 2005=100																																											
119	PNFUELW	Major advanced economies (G7)	Commodity Non-Fuel Price Index includes Food and Beverages and Industrial Inputs Price Indices		Index, 2005=100																																											
119	PINDUW	Major advanced economies (G7)	Commodity Industrial Inputs Price Index includes Agricultural Raw Materials and Metals Price Indices		Index, 2005=100																																											
119	POILAPSP	Major advanced economies (G7)	Crude Oil (petroleum), simple average of three spot prices; Dated Brent, West Texas Intermediate, and the Dubai Fateh, US$ per barrel	The APSP denotes an equally weighted average of three crude oil spot prices?West Texas Intermediate (?WTI?), Dated Brent (?Brent?), and Dubai Fateh (?Dubai?). The prices of these crude oils tend to move together according to the inequality WTI > Brent > Dubai. Their price differentials reflect differences in American Petroleum Institute (API) measure of gravity, sulfur content, and overall weight. The WTI spot price refers to the physical delivery price for a barrel of WTI deliverable to Cushing, Oklahoma. The WTI price is frequently mentioned in the financial press, and is often described as the ?headline? oil price. The Brent spot price is the physical delivery price for a barrel of either Dated Brent (UK), Forties (Norway), or Oseberg (Norway) to Sullom Voe, United Kingdom (in the Shetland Islands). The Dubai Fateh spot price refers to the physical price for a barrel of Dubai Fateh deliverable in the Arabian Gulf at Dubai, United Arab Emirates.	U.S. dollars	Units																																										
119	POILBRE	Major advanced economies (G7)	Crude Oil (petroleum),  Dated Brent, light blend 38 API, fob U.K., US$ per barrel		U.S. dollars	Units																																										
119	POILDUB	Major advanced economies (G7)	Oil; Dubai, medium, Fateh 32 API, fob Dubai Crude Oil (petroleum), Dubai Fateh Fateh 32 API, US$ per barrel		U.S. dollars	Units																																										
119	POILWTI	Major advanced economies (G7)	Crude Oil (petroleum), West Texas Intermediate 40 API, Midland Texas, US$ per barrel		U.S. dollars	Units																																										
119	PNRGW	Major advanced economies (G7)	Commodity Fuel (energy) Index includes Crude oil (petroleum), Natural Gas, and Coal Price Indices		Index, 2005=100																																											
119	POILAPSPW	Major advanced economies (G7)	Crude Oil (petroleum), Price index simple average of three spot prices (APSP); Dated Brent, West Texas Intermediate, and the Dubai Fateh	The APSP denotes an equally weighted average of three crude oil spot prices?West Texas Intermediate (?WTI?), Dated Brent (?Brent?), and Dubai Fateh (?Dubai?). The prices of these crude oils tend to move together according to the inequality WTI > Brent > Dubai. Their price differentials reflect differences in American Petroleum Institute (API) measure of gravity, sulfur content, and overall weight. The WTI spot price refers to the physical delivery price for a barrel of WTI deliverable to Cushing, Oklahoma. The WTI price is frequently mentioned in the financial press, and is often described as the ?headline? oil price. The Brent spot price is the physical delivery price for a barrel of either Dated Brent (UK), Forties (Norway), or Oseberg (Norway) to Sullom Voe, United Kingdom (in the Shetland Islands). The Dubai Fateh spot price refers to the physical price for a barrel of Dubai Fateh deliverable in the Arabian Gulf at Dubai, United Arab Emirates.	Index, 2005=100																																											
119	PNGASW	Major advanced economies (G7)	Commodity Natural Gas Price Index includes European, Japanese, and American Natural Gas Price Indices		Index, 2005=100																																											
119	PNGASEU	Major advanced economies (G7)	Natural Gas, Russian Natural Gas border price in Germany, US$ per million metric British thermal units of gas		U.S. dollars	Units																																										
119	PNGASJP	Major advanced economies (G7)	Natural Gas, Indonesian Liquified Natural Gas in Japan, US$ per million metric British thermal units of liquid		U.S. dollars	Units																																										
119	PNGASUS	Major advanced economies (G7)	Natural Gas, Natural Gas spot price at the Henry Hub terminal in Louisiana, US$ per million metric British thermal units of gas		U.S. dollars	Units																																										
119	PCOALW	Major advanced economies (G7)	Commodity Coal Price Index includes Australian and South African Coal		Index, 2005=100																																											
119	PCOALAU	Major advanced economies (G7)	Coal, Australian thermal coal, 1200- btu/pound, less than 1% sulfur, 14% ash, FOB Newcastle/Port Kembla, US$ per metric tonne		U.S. dollars	Units																																										
119	PCOALSA	Major advanced economies (G7)	Coal, South African export price, US$ per metric tonne		U.S. dollars	Units																																										
119	PFANDBW	Major advanced economies (G7)	Commodity Food and Beverage Price Index includes Food and Beverage Price Indices		Index, 2005=100																																											
119	PFOODW	Major advanced economies (G7)	Commodity Food Price Index includes Cereal, Vegetable Oils, Meat, Seafood, Sugar, Bananas, and Oranges Price Indices		Index, 2005=100																																											
119	PCEREW	Major advanced economies (G7)	Commodity Cereals Price Index includes Wheat, Maize (Corn), Rice, and Barley		Index, 2005=100																																											
119	PWHEAMT	Major advanced economies (G7)	Wheat, No.1 Hard Red Winter, ordinary protein, FOB Gulf of Mexico, US$ per metric tonne		U.S. dollars	Units																																										
119	PMAIZMT	Major advanced economies (G7)	Maize (corn), U.S. No.2 Yellow, FOB Gulf of Mexico, U.S. price, US$ per metric tonne		U.S. dollars	Units																																										
119	PRICENPQ	Major advanced economies (G7)	Rice, 5 percent broken milled white rice, Thailand nominal price quote, US$ per metric tonne		U.S. dollars	Units																																										
119	PBARL	Major advanced economies (G7)	Barley, Canadian no.1 Western Barley, spot price, US$ per metric tonne		U.S. dollars	Units																																										
119	PVOILW	Major advanced economies (G7)	Commodity Vegetable Oil Index includes Soybean, Soybean Meal, Soybean Oil, Rapeseed Oil, Palm Oil, Sunflower Oil, Olive Oil, Fishmeal, and Groundnut Price Indices		Index, 2005=100																																											
119	PSOYB	Major advanced economies (G7)	Soybeans, U.S. soybeans, Chicago Soybean futures contract (first contract forward) No. 2 yellow and par, US$ per metric tonne		U.S. dollars	Units																																										
119	PSMEA	Major advanced economies (G7)	Soybean Meal, Chicago Soybean Meal Futures (first contract forward) Minimum 48 percent protein, US$ per metric tonne		U.S. dollars	Units																																										
119	PSOIL	Major advanced economies (G7)	Soybean Oil, Chicago Soybean Oil Futures (first contract forward) exchange approved grades, US$ per metric tonne		U.S. dollars	Units																																										
119	PROIL	Major advanced economies (G7)	Rapeseed oil, crude, FOB Rotterdam, US$ per metric ton		U.S. dollars	Units																																										
119	PPOIL	Major advanced economies (G7)	Palm oil, Malaysia Palm Oil Futures (first contract forward) 4-5 percent FFA, US$ per metric tonne		U.S. dollars	Units																																										
119	PSUNO	Major advanced economies (G7)	Sunflower Oil, US export price from Gulf of Mexico, US$ per metric tonne		U.S. dollars	Units																																										
119	POLVOIL	Major advanced economies (G7)	Olive Oil, extra virgin less than 1% free fatty acid, ex-tanker price U.K., US$ per metric tonne		U.S. dollars	Units																																										
119	PFISH	Major advanced economies (G7)	Fishmeal, Peru Fish meal/pellets 65% protein, CIF, US$ per metric tonne		U.S. dollars	Units																																										
119	PGNUTS	Major advanced economies (G7)	Groundnuts (peanuts), 40/50 (40 to 50 count per ounce), cif Argentina, US$ per metric tonne		U.S. dollars	Units																																										
119	PMEATW	Major advanced economies (G7)	Commodity Meat Price Index includes Beef, Lamb, Swine (pork), and Poultry Price Indices		Index, 2005=100																																											
119	PBEEF	Major advanced economies (G7)	Beef, Australian and New Zealand 85% lean fores, FOB U.S. import price, US cents per pound		U.S. cents	Units																																										
119	PLAMB	Major advanced economies (G7)	Lamb, frozen carcass Smithfield London, US cents per pound		U.S. cents	Units																																										
119	PPORK	Major advanced economies (G7)	Swine (pork), 51-52% lean Hogs, U.S. price, US cents per pound		U.S. cents	Units																																										
119	PPOULT	Major advanced economies (G7)	Poultry (chicken), Whole bird spot price, Georgia docks, US cents per pound		U.S. cents	Units																																										
119	PSEAFW	Major advanced economies (G7)	Commodity Seafood Index includes Fish (salmon) and Shrimp Price Indices		Index, 2005=100																																											
119	PSALM	Major advanced economies (G7)	Fish (salmon), Farm Bred Norwegian Salmon, export price, US$ per kilogram		U.S. dollars	Units																																										
119	PSHRI	Major advanced economies (G7)	Shrimp, Frozen shell-on headless, block 16/20 count, Indian origin, C&F Japan, US$ per kilogram		U.S. dollars	Units																																										
119	PSUGAW	Major advanced economies (G7)	Commodity Sugar Index includes European, Free market, and U.S. Price Indices		Index, 2005=100																																											
119	PSUGAISA	Major advanced economies (G7)	Sugar, Free Market, Coffee Sugar and Cocoa Exchange (CSCE) contract no.11 nearest future position, US cents per pound		U.S. cents	Units																																										
119	PSUGAUSA	Major advanced economies (G7)	Sugar, U.S. import price, contract no.14 nearest futures position, US cents per pound		U.S. cents	Units																																										
119	PSUGAEEC	Major advanced economies (G7)	Sugar, European import price, CIF Europe, US cents per pound		U.S. cents	Units																																										
119	PBANSOP	Major advanced economies (G7)	Bananas, Central American and Ecuador, FOB U.S. Ports, US$ per metric tonne		U.S. dollars	Units																																										
119	PORANG	Major advanced economies (G7)	Oranges, miscellaneous oranges French import price, US$ per metric tonne		U.S. dollars	Units																																										
119	PBEVEW	Major advanced economies (G7)	Commodity Beverage Price Index includes Coffee, Tea, and Cocoa		Index, 2005=100																																											
119	PCOFFW	Major advanced economies (G7)	Commodity Coffee Price Index includes Other Mild Arabicas and Robusta		Index, 2005=100																																											
119	PCOFFOTM	Major advanced economies (G7)	Coffee, Other Mild Arabicas, International Coffee Organization New York cash price, ex-dock New York, US cents per pound		U.S. cents	Units																																										
119	PCOFFROB	Major advanced economies (G7)	Coffee, Robusta, International Coffee Organization New York cash price, ex-dock New York, US cents per pound		U.S. cents	Units																																										
119	PCOCO	Major advanced economies (G7)	Cocoa beans, International Cocoa Organization cash price, CIF US and European ports, US$ per metric tonne		U.S. dollars	Units																																										
119	PTEA	Major advanced economies (G7)	Tea, Mombasa, Kenya, Auction Price, US cents per kilogram		U.S. cents	Units																																										
119	PRAWMW	Major advanced economies (G7)	Commodity Agricultural Raw Materials Index includes Timber, Cotton, Wool, Rubber, and Hides Price Indices		Index, 2005=100																																											
119	PTIMBW	Major advanced economies (G7)	Commodity Timber Index includes Hardwood and Softwood Price Indices		Index, 2005=100																																											
119	PHARDW	Major advanced economies (G7)	Commodity Hardwood Price Index includes Hardwood Logs and Hardwood Sawn Price Indices		Index, 2005=100																																											
119	PLOGSK	Major advanced economies (G7)	Hard Logs, Best quality Malaysian meranti, import price Japan, US$ per cubic meter		U.S. dollars	Units																																										
119	PSAWMAL	Major advanced economies (G7)	Hard Sawnwood, Dark Red Meranti, select and better quality, C&F U.K port, US$ per cubic meter		U.S. dollars	Units																																										
119	PSOFTW	Major advanced economies (G7)	Commodity Softwood Index includes Softwood Sawn and Softwood Logs Price Indices		Index, 2005=100																																											
119	PLOGORE	Major advanced economies (G7)	Soft Logs, Average Export price from the U.S. for Douglas Fir, US$ per cubic meter		U.S. dollars	Units																																										
119	PSAWORE	Major advanced economies (G7)	Soft Sawnwood, average export price of Douglas Fir, U.S. Price, US$ per cubic meter		U.S. dollars	Units																																										
119	PCOTTIND	Major advanced economies (G7)	Cotton, Cotton Outlook `A Index`, Middling 1-3/32 inch staple, CIF Liverpool, US cents per pound		U.S. cents	Units																																										
119	PWOOLW	Major advanced economies (G7)	Commodity Wool Index includes Coarse and Fine Wool Price Indices		Index, 2005=100																																											
119	PWOOLF	Major advanced economies (G7)	Wool, fine, 19 micron, Australian Wool Exchange spot quote, US cents per kilogram		U.S. cents	Units																																										
119	PWOOLC	Major advanced economies (G7)	Wool, coarse, 23 micron, Australian Wool Exchange spot quote, US cents per kilogram		U.S. cents	Units																																										
119	PRUBB	Major advanced economies (G7)	Rubber, No.1 Rubber Smoked Sheet, FOB Maylaysian/Singapore, US cents per pound		U.S. cents	Units																																										
119	PHIDE	Major advanced economies (G7)	Hides, Heavy native steers, over 53 pounds, wholesale dealer`s price, US cents per pound		U.S. cents	Units																																										
119	PMETAW	Major advanced economies (G7)	Commodity Metals Price Index includes Copper, Aluminum, Iron Ore, Tin, Nickel, Zinc, Lead, and Uranium Price Indices		Index, 2005=100																																											
119	PCOPP	Major advanced economies (G7)	Copper, grade A cathode, LME spot price, CIF European ports, US$ per metric tonne		U.S. dollars	Units																																										
119	PALUM	Major advanced economies (G7)	Aluminum, 99.5% minimum purity, LME spot price, CIF UK ports, US$ per metric tonne		U.S. dollars	Units																																										
119	PIORECR	Major advanced economies (G7)	Iron Ore, China import Iron Ore Fines 62% FE spot (CFR Tianjin port) US$ per metric ton		U.S. dollars	Units																																										
119	PTIN	Major advanced economies (G7)	Tin, standard grade, LME spot price, US$ per metric tonne		U.S. dollars	Units																																										
119	PNICK	Major advanced economies (G7)	Nickel, melting grade, LME spot price, CIF European ports, US$ per metric tonne		U.S. dollars	Units																																										
119	PZINC	Major advanced economies (G7)	Zinc, high grade 98% pure, US$ per metric tonne		U.S. dollars	Units																																										
119	PLEAD	Major advanced economies (G7)	Lead, 99.97% pure, LME spot price, CIF European Ports, US$ per metric tonne		U.S. dollars	Units																																										
119	PURAN	Major advanced economies (G7)	Uranium, u3o8 restricted price, Nuexco exchange spot, US$ per pound		U.S. dollars	Units																																										
123	NGDP_RPCH	Other advanced economies (Advanced economies excluding G7 and euro area)	Gross domestic product, constant prices		Percent change			3.634	3.765	2.305	3.959	6.469	4.297	5.686	6.413	5.195	4.801	4.643	3.601	3.856	4.269	6.150	5.173	4.763	4.383	0.680	5.346	5.777	1.810	3.949	2.647	4.976	4.136	4.772	5.069	1.789	-0.961	5.925	3.299	1.997	2.275	2.920	3.142	3.267	3.276	3.275	3.290	
123	NGDP_RPCHMK	Other advanced economies (Advanced economies excluding G7 and euro area)	Gross domestic product, constant prices		Percent change (market exchange rates)																																											
123	NGDPD	Other advanced economies (Advanced economies excluding G7 and euro area)	Gross domestic product, current prices		U.S. dollars	Billions		741.610	758.339	752.733	750.399	785.983	781.402	953.109	1,175.299	1,386.579	1,512.673	1,739.675	1,851.774	1,973.292	1,949.502	2,190.560	2,582.501	2,757.279	2,667.762	2,389.003	2,559.501	2,638.891	2,538.074	2,764.320	3,190.611	3,650.879	4,023.982	4,357.673	4,987.191	5,268.426	4,825.848	5,571.607	6,361.259	6,413.025	6,611.109	6,858.261	7,171.398	7,524.510	7,930.240	8,364.809	8,811.366	
123	NGDP_D	Other advanced economies (Advanced economies excluding G7 and euro area)	Gross domestic product, deflator		Index, 2000=100			27.346	31.506	35.593	39.782	47.218	53.563	56.830	60.089	63.918	68.093	72.384	76.782	79.722	82.746	85.770	89.138	92.270	95.010	97.295	97.643	100.000	101.982	103.424	104.819	107.045	108.834	110.668	113.576	116.732	118.353	120.700	122.458	123.973	125.364	126.776	128.703	131.063	133.554	136.182	138.860	
123	NGAP_NPGDP	Other advanced economies (Advanced economies excluding G7 and euro area)	Output gap		Percent of potential GDP																																											
123	PPPGDP	Other advanced economies (Advanced economies excluding G7 and euro area)	Gross domestic product based on purchasing-power-parity (PPP) valuation of country GDP		Current international dollar	Billions		731.314	828.945	899.893	970.776	1,069.648	1,150.856	1,238.893	1,349.601	1,467.372	1,596.272	1,730.584	1,849.146	1,962.708	2,093.392	2,268.223	2,566.553	2,736.806	2,905.940	2,952.116	3,154.667	3,411.123	3,550.584	3,745.245	3,920.484	4,227.598	4,543.173	4,904.963	5,289.517	5,488.806	5,474.512	5,862.063	6,179.560	6,415.312	6,658.316	6,967.183	7,318.411	7,699.439	8,114.598	8,557.008	9,020.372	
123	PPPPC	Other advanced economies (Advanced economies excluding G7 and euro area)	Gross domestic product based on purchasing-power-parity (PPP) per capita GDP		Current international dollar	Units		6,697.851	7,486.039	8,016.929	8,547.326	9,316.295	9,928.748	10,590.184	11,423.814	12,285.327	13,223.396	14,178.952	14,978.794	15,723.480	16,587.035	17,770.686	18,408.582	19,425.945	20,436.575	20,595.653	21,852.571	23,437.273	24,219.593	25,388.612	26,427.090	28,329.575	30,260.540	32,398.354	34,632.000	35,539.389	35,115.967	37,312.639	38,984.773	40,126.064	41,331.593	42,949.608	44,818.876	46,848.786	49,052.962	51,389.711	53,818.388	
123	PPPSH	Other advanced economies (Advanced economies excluding G7 and euro area)	Gross domestic product based on purchasing-power-parity (PPP) share of world total	These data form the basis for the country weights used to generate the World Economic Outlook country group composites for the domestic economy.   Please note:   The IMF is not a primary source for purchasing power parity (PPP) data. WEO weights have been created from primary sources and are used solely for purposes of generating country group composites. For primary source information, please refer to one of the following sources: the Organization for Economic Cooperation and Development, the World Bank, or the Penn World Tables.  For further information see Box A2 in the April 2004 World Economic Outlook, Box 1.2 in the September 2003 World Economic Outlook for a discussion on the measurement of global growth and Box A.1 in the May 2000 World Economic Outlook for a summary of the revised PPP-based weights, and Annex IV of the May 1993 World Economic Outlook. See also Anne Marie Gulde and Marianne Schulze-Ghattas, "Purchasing Power Parity Based Weights for the World Economic Outlook," in Staff Studies for the World Economic Outlook (Washington: IMF, December 1993), pp. 106-23.	Percent			5.716	5.801	5.892	5.958	6.053	6.077	6.207	6.359	6.397	6.452	6.523	6.599	6.158	6.284	6.467	6.913	6.972	6.984	6.851	6.964	7.023	6.981	7.046	6.940	6.919	6.875	6.830	6.799	6.724	6.675	6.705	6.660	6.592	6.532	6.512	6.470	6.425	6.378	6.332	6.288	
123	NID_NGDP	Other advanced economies (Advanced economies excluding G7 and euro area)	Investment		Percent of GDP			27.403	26.405	25.560	24.529	25.987	25.609	25.283	25.676	27.002	28.072	27.679	26.634	25.744	25.907	26.995	27.722	27.290	27.160	24.853	24.869	25.915	24.060	23.641	23.624	24.580	25.016	25.598	26.263	26.116	23.001	24.699	25.230	25.363	24.430	24.417	24.547	24.688	24.850	25.013	25.160	
123	NGSD_NGDP	Other advanced economies (Advanced economies excluding G7 and euro area)	Gross national savings		Percent of GDP			n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	26.359	26.813	27.033	26.632	26.897	26.908	26.691	28.482	27.557	26.893	27.400	27.990	28.670	29.351	29.701	29.505	27.206	28.977	29.147	29.346	29.185	28.958	28.899	28.891	28.840	28.726	28.691	
123	PCPIPCH	Other advanced economies (Advanced economies excluding G7 and euro area)	Inflation, average consumer prices		Percent change			24.764	16.313	12.955	11.556	17.370	15.345	5.768	5.311	5.778	6.237	7.105	6.352	4.103	3.752	3.889	4.038	3.540	2.717	3.050	0.891	2.102	2.518	1.711	1.653	1.879	1.995	2.031	2.011	4.289	1.276	2.202	3.061	2.017	1.504	1.576	2.171	2.322	2.405	2.426	2.418	
123	PCPIEPCH	Other advanced economies (Advanced economies excluding G7 and euro area)	Inflation, end of period consumer prices		Percent change			n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	6.259	6.805	5.329	3.472	3.857	3.837	3.986	3.310	3.020	1.994	1.205	2.573	1.575	2.252	1.424	1.923	2.147	1.821	3.351	2.992	1.523	2.522	2.936	1.717	1.467	1.668	2.353	2.352	2.430	2.426	2.417	
123	FLIBOR3	Other advanced economies (Advanced economies excluding G7 and euro area)	Three-month London interbank offered rate (LIBOR)		Percent																																											
123	TRADEPCH	Other advanced economies (Advanced economies excluding G7 and euro area)	Trade volume of goods and services		Percent change																																											
123	TM_RPCH	Other advanced economies (Advanced economies excluding G7 and euro area)	Volume of imports of goods and services		Percent change			n/a	-2.747	-2.975	-1.723	6.951	2.916	17.351	15.179	13.353	7.042	9.098	6.046	7.804	3.927	13.063	14.884	7.506	6.608	-2.478	5.932	16.801	-4.580	7.333	10.340	14.747	7.806	9.081	10.277	4.424	-11.520	15.355	7.523	1.623	2.780	4.286	5.133	6.089	6.275	6.417	6.471	
123	TMG_RPCH	Other advanced economies (Advanced economies excluding G7 and euro area)	Volume of imports of goods		Percent change			n/a	1.932	0.901	2.076	9.897	3.446	10.133	12.346	14.053	7.863	7.167	7.337	6.573	6.569	14.034	15.484	7.786	6.807	-3.337	6.152	13.068	-5.822	6.831	11.102	14.602	6.861	8.985	8.827	4.789	-14.049	16.825	6.375	0.766	2.992	4.106	5.065	6.270	6.466	6.628	6.682	
123	TX_RPCH	Other advanced economies (Advanced economies excluding G7 and euro area)	Volume of exports of goods and services		Percent change			n/a	-0.467	-2.966	2.167	7.321	4.417	16.929	16.106	11.208	3.057	8.689	6.633	9.038	4.391	10.701	14.337	7.587	7.851	1.581	7.261	15.769	-2.693	7.267	11.192	14.556	7.831	9.392	9.904	4.494	-8.595	12.973	7.543	1.584	3.365	4.802	5.205	5.809	5.724	5.806	5.910	
123	TXG_RPCH	Other advanced economies (Advanced economies excluding G7 and euro area)	Volume of exports of goods		Percent change			n/a	5.380	1.028	8.979	10.462	5.309	10.952	14.128	11.697	3.909	6.760	7.355	7.887	8.257	11.277	15.597	8.234	7.802	1.978	6.844	13.067	-2.835	8.017	12.499	14.684	7.620	9.514	8.919	3.063	-9.660	16.138	7.458	1.396	3.047	5.026	5.473	6.074	5.979	6.020	6.138	
123	TTPCH	Other advanced economies (Advanced economies excluding G7 and euro area)	Terms of trade of goods and services		Percent change			n/a	-0.161	0.362	1.570	1.804	-1.113	1.171	1.140	0.963	1.800	0.050	0.357	-0.565	0.895	0.213	-0.474	0.430	-0.329	0.245	-1.240	0.587	-0.385	0.484	-0.127	0.032	-0.338	-0.424	0.201	-1.098	-0.893	1.867	-1.381	-0.223	1.208	-0.454	-0.420	-0.179	0.026	0.081	0.056	
123	TTTPCH	Other advanced economies (Advanced economies excluding G7 and euro area)	Terms of trade of goods		Percent change			n/a	-1.321	0.606	-0.150	3.927	-0.562	1.362	0.273	1.648	2.484	-0.588	1.236	-0.050	-0.714	0.225	-0.251	0.149	0.174	-0.191	-0.886	0.120	-0.437	-0.699	-0.856	-0.521	-1.461	-0.914	-1.156	-0.087	-1.573	0.023	-2.838	-1.114	1.924	-0.359	-0.346	-0.050	0.115	0.172	0.140	
123	TXGM_D	Other advanced economies (Advanced economies excluding G7 and euro area)	Export price of manufactures		U.S. dollars; index, 2000=100																																											
123	TXGM_DPCH	Other advanced economies (Advanced economies excluding G7 and euro area)	Export price of manufactures		U.S. dollars; annual percent change																																											
123	LUR	Other advanced economies (Advanced economies excluding G7 and euro area)	Unemployment rate		Percent of total labor force			3.866	3.808	4.146	4.812	4.551	4.283	3.963	3.545	3.236	3.263	3.453	4.122	4.680	5.184	4.689	4.221	4.409	4.640	6.012	5.923	4.932	5.081	5.078	5.333	5.202	4.940	4.517	4.031	3.873	5.166	5.048	4.577	4.537	4.503	4.514	4.439	4.369	4.311	4.260	4.226	
123	LE	Other advanced economies (Advanced economies excluding G7 and euro area)	Employment		Index, 2000=100			70.948	72.226	73.559	74.050	75.110	77.436	79.766	82.449	84.325	86.344	87.902	89.262	89.962	90.348	92.486	94.776	96.138	97.285	96.169	97.394	100.000	101.156	102.678	103.189	104.739	106.742	108.718	110.964	112.902	112.499	113.858	115.871	117.626	119.093	119.911	121.525	n/a	n/a	n/a	n/a	
123	GGR_NGDP	Other advanced economies (Advanced economies excluding G7 and euro area)	General government revenue	Revenue consists of taxes, social contributions, grants receivable, and other revenue. Revenue increases government?s net worth, which is the difference between its assets and liabilities (GFSM 2001, paragraph 4.20). Note: Transactions that merely change the composition of the balance sheet do not change the net worth position, for example, proceeds from sales of nonfinancial and financial assets or incurrence of liabilities.	Percent of GDP			n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	32.688	33.250	32.951	34.435	34.249	35.540	33.763	33.158	34.331	34.615	34.923	34.963	35.446	35.212	33.844	33.105	33.788	33.737	33.717	33.342	33.188	33.114	33.071	33.080	33.014	
123	GGX_NGDP	Other advanced economies (Advanced economies excluding G7 and euro area)	General government total expenditure	Total expenditure consists of total expense and the net acquisition of nonfinancial assets. Note: Apart from being on an accrual basis, total expenditure differs from the GFSM 1986 definition of total expenditure in the sense that it also takes the disposals of nonfinancial assets into account.	Percent of GDP			n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	34.084	33.559	32.523	34.903	33.395	33.327	33.275	33.030	34.397	33.877	32.865	32.152	31.935	33.137	35.172	33.689	33.740	33.646	33.822	33.430	32.973	32.490	32.214	32.023	31.844	
123	GGXCNL_NGDP	Other advanced economies (Advanced economies excluding G7 and euro area)	General government net lending/borrowing	Net lending (+)/ borrowing (?) is calculated as revenue minus total expenditure. This is a core GFS balance that measures the extent to which general government is either putting financial resources at the disposal of other sectors in the economy and nonresidents (net lending), or utilizing the financial resources generated by other sectors and nonresidents (net borrowing). This balance may be viewed as an indicator of the financial impact of general government activity on the rest of the economy and nonresidents (GFSM 2001, paragraph 4.17). Note: Net lending (+)/borrowing (?) is also equal to net acquisition of financial assets minus net incurrence of liabilities.	Percent of GDP			n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	-1.396	-0.309	0.428	-0.468	0.855	2.214	0.488	0.128	-0.066	0.738	2.057	2.811	3.511	2.075	-1.327	-0.584	0.048	0.092	-0.105	-0.088	0.215	0.624	0.857	1.057	1.169	
123	GGSB_NPGDP	Other advanced economies (Advanced economies excluding G7 and euro area)	General government structural balance		Percent of potential GDP			n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	-2.521	-1.637	-1.343	-1.170	-0.222	0.061	-0.539	-0.757	-0.614	-0.421	0.471	0.606	1.075	-0.219	-2.106	-1.909	-1.485	-1.215	-1.220	-1.181	-0.866	n/a	n/a	n/a	n/a	
123	GGXONLB_NGDP	Other advanced economies (Advanced economies excluding G7 and euro area)	General government primary net lending/borrowing	Primary net lending/borrowing is net lending (+)/borrowing (?) plus net interest payable/paid (interest expense minus interest revenue).	Percent of GDP																																											
123	GGXWDN_NGDP	Other advanced economies (Advanced economies excluding G7 and euro area)	General government net debt	Net debt is calculated as gross debt minus financial assets corresponding to debt instruments. These financial assets are: monetary gold and SDRs, currency and deposits, debt securities, loans, insurance, pension, and standardized guarantee schemes, and other accounts receivable.	Percent of GDP																																											
123	GGXWDG_NGDP	Other advanced economies (Advanced economies excluding G7 and euro area)	General government gross debt	Gross debt consists of all liabilities that require payment or payments of interest and/or principal by the debtor to the creditor at a date or dates in the future. This includes debt liabilities in the form of SDRs, currency and deposits, debt securities, loans, insurance, pensions and standardized guarantee schemes, and other accounts payable. Thus, all liabilities in the GFSM 2001 system are debt, except for equity and investment fund shares and financial derivatives and employee stock options. Debt can be valued at current market, nominal, or face values (GFSM 2001, paragraph 7.110).	Percent of GDP			n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	35.537	38.453	36.174	36.175	34.879	35.332	36.395	36.870	36.150	35.227	32.865	33.750	36.810	37.184	37.736	38.702	39.450	40.075	39.944	39.234	38.214	36.857	35.485	
