WEO Country Group Code	WEO Subject Code	Country Group Name	Subject Descriptor	Subject Notes	Units	Scale	Series-specific Notes	1980	1981	1982	1983	1984	1985	1986	1987	1988	1989	1990	1991	1992	1993	1994	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	2018	2019	2020	Estimates Start After 
163	PSUNO	Euro area 	Sunflower Oil, US export price from Gulf of Mexico, US$ per metric tonne		U.S. dollars	Units																																											
163	POLVOIL	Euro area 	Olive Oil, extra virgin less than 1% free fatty acid, ex-tanker price U.K., US$ per metric tonne		U.S. dollars	Units																																											
163	PFISH	Euro area 	Fishmeal, Peru Fish meal/pellets 65% protein, CIF, US$ per metric tonne		U.S. dollars	Units																																											
163	PGNUTS	Euro area 	Groundnuts (peanuts), 40/50 (40 to 50 count per ounce), cif Argentina, US$ per metric tonne		U.S. dollars	Units																																											
163	PMEATW	Euro area 	Commodity Meat Price Index includes Beef, Lamb, Swine (pork), and Poultry Price Indices		Index, 2005=100																																												
163	PBEEF	Euro area 	Beef, Australian and New Zealand 85% lean fores, FOB U.S. import price, US cents per pound		U.S. cents	Units																																											
163	PLAMB	Euro area 	Lamb, frozen carcass Smithfield London, US cents per pound		U.S. cents	Units																																											
163	PPORK	Euro area 	Swine (pork), 51-52% lean Hogs, U.S. price, US cents per pound		U.S. cents	Units																																											
163	PPOULT	Euro area 	Poultry (chicken), Whole bird spot price, Georgia docks, US cents per pound		U.S. cents	Units																																											
163	PSEAFW	Euro area 	Commodity Seafood Index includes Fish (salmon) and Shrimp Price Indices		Index, 2005=100																																												
163	PSALM	Euro area 	Fish (salmon), Farm Bred Norwegian Salmon, export price, US$ per kilogram		U.S. dollars	Units																																											
163	PSHRI	Euro area 	Shrimp, Frozen shell-on headless, block 16/20 count, Indian origin, C&F Japan, US$ per kilogram		U.S. dollars	Units																																											
163	PSUGAW	Euro area 	Commodity Sugar Index includes European, Free market, and U.S. Price Indices		Index, 2005=100																																												
163	PSUGAISA	Euro area 	Sugar, Free Market, Coffee Sugar and Cocoa Exchange (CSCE) contract no.11 nearest future position, US cents per pound		U.S. cents	Units																																											
163	PSUGAUSA	Euro area 	Sugar, U.S. import price, contract no.14 nearest futures position, US cents per pound		U.S. cents	Units																																											
163	PSUGAEEC	Euro area 	Sugar, European import price, CIF Europe, US cents per pound		U.S. cents	Units																																											
163	PBANSOP	Euro area 	Bananas, Central American and Ecuador, FOB U.S. Ports, US$ per metric tonne		U.S. dollars	Units																																											
163	PORANG	Euro area 	Oranges, miscellaneous oranges French import price, US$ per metric tonne		U.S. dollars	Units																																											
163	PBEVEW	Euro area 	Commodity Beverage Price Index includes Coffee, Tea, and Cocoa		Index, 2005=100																																												
163	PCOFFW	Euro area 	Commodity Coffee Price Index includes Other Mild Arabicas and Robusta		Index, 2005=100																																												
163	PCOFFOTM	Euro area 	Coffee, Other Mild Arabicas, International Coffee Organization New York cash price, ex-dock New York, US cents per pound		U.S. cents	Units																																											
163	PCOFFROB	Euro area 	Coffee, Robusta, International Coffee Organization New York cash price, ex-dock New York, US cents per pound		U.S. cents	Units																																											
163	PCOCO	Euro area 	Cocoa beans, International Cocoa Organization cash price, CIF US and European ports, US$ per metric tonne		U.S. dollars	Units																																											
163	PTEA	Euro area 	Tea, Mombasa, Kenya, Auction Price, US cents per kilogram		U.S. cents	Units																																											
163	PRAWMW	Euro area 	Commodity Agricultural Raw Materials Index includes Timber, Cotton, Wool, Rubber, and Hides Price Indices		Index, 2005=100																																												
163	PTIMBW	Euro area 	Commodity Timber Index includes Hardwood and Softwood Price Indices		Index, 2005=100																																												
163	PHARDW	Euro area 	Commodity Hardwood Price Index includes Hardwood Logs and Hardwood Sawn Price Indices		Index, 2005=100																																												
163	PLOGSK	Euro area 	Hard Logs, Best quality Malaysian meranti, import price Japan, US$ per cubic meter		U.S. dollars	Units																																											
163	PSAWMAL	Euro area 	Hard Sawnwood, Dark Red Meranti, select and better quality, C&F U.K port, US$ per cubic meter		U.S. dollars	Units																																											
163	PSOFTW	Euro area 	Commodity Softwood Index includes Softwood Sawn and Softwood Logs Price Indices		Index, 2005=100																																												
163	PLOGORE	Euro area 	Soft Logs, Average Export price from the U.S. for Douglas Fir, US$ per cubic meter		U.S. dollars	Units																																											
163	PSAWORE	Euro area 	Soft Sawnwood, average export price of Douglas Fir, U.S. Price, US$ per cubic meter		U.S. dollars	Units																																											
163	PCOTTIND	Euro area 	Cotton, Cotton Outlook `A Index`, Middling 1-3/32 inch staple, CIF Liverpool, US cents per pound		U.S. cents	Units																																											
163	PWOOLW	Euro area 	Commodity Wool Index includes Coarse and Fine Wool Price Indices		Index, 2005=100																																												
163	PWOOLF	Euro area 	Wool, fine, 19 micron, Australian Wool Exchange spot quote, US cents per kilogram		U.S. cents	Units																																											
163	PWOOLC	Euro area 	Wool, coarse, 23 micron, Australian Wool Exchange spot quote, US cents per kilogram		U.S. cents	Units																																											
163	PRUBB	Euro area 	Rubber, No.1 Rubber Smoked Sheet, FOB Maylaysian/Singapore, US cents per pound		U.S. cents	Units																																											
163	PHIDE	Euro area 	Hides, Heavy native steers, over 53 pounds, wholesale dealer`s price, US cents per pound		U.S. cents	Units																																											
163	PMETAW	Euro area 	Commodity Metals Price Index includes Copper, Aluminum, Iron Ore, Tin, Nickel, Zinc, Lead, and Uranium Price Indices		Index, 2005=100																																												
163	PCOPP	Euro area 	Copper, grade A cathode, LME spot price, CIF European ports, US$ per metric tonne		U.S. dollars	Units																																											
163	PALUM	Euro area 	Aluminum, 99.5% minimum purity, LME spot price, CIF UK ports, US$ per metric tonne		U.S. dollars	Units																																											
163	PIORECR	Euro area 	Iron Ore, China import Iron Ore Fines 62% FE spot (CFR Tianjin port) US$ per metric ton		U.S. dollars	Units																																											
163	PTIN	Euro area 	Tin, standard grade, LME spot price, US$ per metric tonne		U.S. dollars	Units																																											
163	PNICK	Euro area 	Nickel, melting grade, LME spot price, CIF European ports, US$ per metric tonne		U.S. dollars	Units																																											
163	PZINC	Euro area 	Zinc, high grade 98% pure, US$ per metric tonne		U.S. dollars	Units																																											
163	PLEAD	Euro area 	Lead, 99.97% pure, LME spot price, CIF European Ports, US$ per metric tonne		U.S. dollars	Units																																											
163	PURAN	Euro area 	Uranium, u3o8 restricted price, Nuexco exchange spot, US$ per pound		U.S. dollars	Units																																											
119	NGDP_RPCH	Major advanced economies (G7)	Gross domestic product, constant prices		Percent change			0.498	2.022	-0.086	3.298	5.037	3.967	3.053	3.425	4.837	3.891	2.921	1.212	2.130	1.280	3.073	2.424	2.691	3.204	2.752	3.193	3.694	1.267	1.296	1.985	2.892	2.443	2.614	2.101	-0.237	-3.764	2.875	1.575	1.435	1.479	1.667	2.312	2.328	2.016	1.876	1.713	1.696	
119	NGDP_RPCHMK	Major advanced economies (G7)	Gross domestic product, constant prices		Percent change (market exchange rates)																																												
119	NGDPD	Major advanced economies (G7)	Gross domestic product, current prices		U.S. dollars	Billions		6,813.525	7,027.010	6,993.599	7,377.118	7,768.210	8,252.040	9,966.799	11,434.356	12,852.417	13,366.657	14,786.550	15,818.813	16,987.772	17,360.823	18,551.660	20,211.361	20,166.056	19,944.864	20,188.797	21,278.715	21,778.088	21,540.830	22,248.859	24,579.255	26,996.247	28,171.455	29,383.529	31,570.637	33,030.006	31,457.556	32,683.997	34,707.579	34,874.410	34,883.049	35,623.511	34,529.770	35,893.920	37,473.043	39,068.405	40,701.925	42,488.010	
119	NGDP_D	Major advanced economies (G7)	Gross domestic product, deflator		Index, 2000=100			48.442	52.813	56.505	59.326	61.750	63.984	65.930	67.648	69.818	72.543	75.335	79.176	81.376	83.250	84.668	86.426	87.834	89.051	89.914	90.708	92.007	93.439	94.658	96.094	97.977	100.000	101.967	104.057	105.760	106.479	107.375	108.826	110.204	111.541	113.190	114.341	115.795	117.712	119.727	121.720	123.802	
119	NGAP_NPGDP	Major advanced economies (G7)	Output gap		Percent of potential GDP			-0.588	-1.583	-4.107	-3.598	-1.614	-0.883	-1.124	-1.027	0.428	1.286	0.977	-0.583	-0.935	-1.869	-1.016	-0.994	-0.643	0.075	0.285	0.986	2.054	0.864	-0.034	-0.207	0.712	1.125	1.732	2.035	0.223	-4.659	-2.932	-2.503	-2.307	-2.163	-1.899	-1.158	-0.495	-0.237	-0.109	-0.092	-0.069	
119	PPPGDP	Major advanced economies (G7)	Gross domestic product based on purchasing-power-parity (PPP) valuation of country GDP		Current international dollar	Billions		6,670.778	7,439.529	7,890.684	8,471.095	9,209.615	9,879.628	10,386.278	11,015.150	11,950.743	12,897.765	13,761.204	14,385.830	15,024.741	15,575.095	16,393.040	17,140.401	17,920.662	18,808.672	19,525.949	20,451.150	21,688.121	22,462.632	23,101.353	24,025.402	25,397.296	26,851.941	28,399.470	29,766.881	30,277.711	29,354.193	30,564.567	31,683.148	32,709.064	33,683.571	34,740.208	35,856.079	37,238.091	38,768.281	40,342.862	41,850.680	43,400.379	
119	PPPPC	Major advanced economies (G7)	Gross domestic product based on purchasing-power-parity (PPP) per capita GDP		Current international dollar	Units		10,891.427	12,067.101	12,725.145	13,588.939	14,700.203	15,686.054	16,398.327	17,296.083	18,648.696	19,985.133	21,139.241	21,906.850	22,698.151	23,356.569	24,422.172	25,369.971	26,359.360	27,493.977	28,371.858	29,536.228	31,129.811	32,037.407	32,754.920	33,873.570	35,601.167	37,418.894	39,352.296	41,003.634	41,466.687	39,988.445	41,430.193	42,796.473	43,980.916	45,069.181	46,252.992	47,517.296	49,133.039	50,936.762	52,790.050	54,547.566	56,349.501	
119	PPPSH	Major advanced economies (G7)	Gross domestic product based on purchasing-power-parity (PPP) share of world total	These data form the basis for the country weights used to generate the World Economic Outlook country group composites for the domestic economy.   Please note:   The IMF is not a primary source for purchasing power parity (PPP) data. WEO weights have been created from primary sources and are used solely for purposes of generating country group composites. For primary source information, please refer to one of the following sources: the Organization for Economic Cooperation and Development, the World Bank, or the Penn World Tables.  For further information see Box A2 in the April 2004 World Economic Outlook, Box 1.2 in the September 2003 World Economic Outlook for a discussion on the measurement of global growth and Box A.1 in the May 2000 World Economic Outlook for a summary of the revised PPP-based weights, and Annex IV of the May 1993 World Economic Outlook. See also Anne Marie Gulde and Marianne Schulze-Ghattas, "Purchasing Power Parity Based Weights for the World Economic Outlook," in Staff Studies for the World Economic Outlook (Washington: IMF, December 1993), pp. 106-23.	Percent			51.386	51.355	50.980	51.305	51.449	51.499	51.410	51.265	51.456	51.496	51.274	50.741	46.637	46.268	46.262	45.699	45.206	44.785	44.885	44.725	44.230	43.735	43.060	42.125	41.186	40.271	39.200	37.926	36.758	35.478	34.671	33.858	33.312	32.713	32.190	31.857	31.432	30.892	30.310	29.677	29.043	
119	NID_NGDP	Major advanced economies (G7)	Investment		Percent of GDP			25.835	25.278	23.570	23.279	24.873	24.415	24.229	24.494	25.163	25.438	25.027	24.008	23.323	22.794	23.019	23.095	22.899	22.992	22.878	22.915	23.343	22.160	21.296	21.231	21.630	21.998	22.353	22.139	21.392	18.386	19.269	19.679	19.741	19.739	19.957	20.025	20.356	20.706	20.966	21.150	21.316	
119	NGSD_NGDP	Major advanced economies (G7)	Gross national savings		Percent of GDP			23.689	23.861	22.641	21.638	23.020	22.427	22.453	22.833	24.138	23.885	23.158	22.889	22.343	21.878	22.208	22.611	22.565	22.999	22.877	22.208	22.374	21.296	20.222	19.812	20.410	20.435	21.257	20.831	19.503	17.503	18.350	18.878	19.252	19.396	19.375	19.523	19.718	19.941	20.148	20.323	20.477	
119	PCPIPCH	Major advanced economies (G7)	Inflation, average consumer prices		Percent change			12.412	10.305	7.292	4.779	4.627	3.898	2.071	2.775	3.214	4.442	4.439	4.349	3.193	2.847	2.201	2.280	2.198	1.969	1.246	1.391	2.163	1.935	1.309	1.766	2.000	2.351	2.357	2.180	3.205	-0.087	1.387	2.601	1.908	1.334	1.520	0.269	1.337	1.991	2.044	1.965	2.023	
119	PCPIEPCH	Major advanced economies (G7)	Inflation, end of period consumer prices		Percent change			n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	2.733	2.636	2.205	2.195	2.242	1.676	1.135	1.838	2.283	1.125	1.958	1.517	2.418	2.453	1.790	3.075	1.235	1.098	1.627	2.631	1.600	1.289	0.975	0.502	1.661	2.133	1.963	1.944	2.048	
119	FLIBOR3	Major advanced economies (G7)	Three-month London interbank offered rate (LIBOR)		Percent																																												
119	TRADEPCH	Major advanced economies (G7)	Trade volume of goods and services		Percent change																																												
119	TM_RPCH	Major advanced economies (G7)	Volume of imports of goods and services		Percent change			-2.251	-0.016	-0.647	4.262	13.536	4.183	6.364	6.966	8.336	8.132	5.595	1.260	4.283	0.246	11.205	7.955	6.992	9.649	7.832	7.874	11.686	-0.279	2.000	3.810	8.655	5.838	7.327	3.503	-0.779	-12.117	11.715	5.036	1.195	1.612	3.673	4.069	4.493	4.771	4.463	4.473	4.348	
119	TMG_RPCH	Major advanced economies (G7)	Volume of imports of goods		Percent change			-3.606	-1.585	-1.181	5.268	14.277	5.035	7.553	6.617	8.914	7.229	4.597	1.980	6.634	0.889	10.864	8.907	5.845	10.362	8.426	9.596	12.199	-1.259	2.185	5.115	8.876	6.323	7.617	2.736	-1.190	-13.401	13.778	5.388	0.622	0.908	3.608	3.777	4.335	4.832	4.563	4.628	4.508	
119	TX_RPCH	Major advanced economies (G7)	Volume of exports of goods and services		Percent change			6.473	5.144	-1.428	1.526	9.849	4.630	1.794	4.341	8.259	8.989	8.053	4.384	4.672	1.806	7.831	8.458	6.037	10.584	3.870	3.610	10.919	-1.338	1.644	2.013	8.832	5.691	9.098	6.149	1.670	-13.348	12.651	5.730	2.100	2.022	3.661	4.130	4.022	4.174	3.995	4.190	4.132	
119	TXG_RPCH	Major advanced economies (G7)	Volume of exports of goods		Percent change			5.912	4.819	-2.072	1.527	10.259	4.713	1.877	4.537	8.662	8.163	6.388	3.608	5.697	1.003	8.591	8.749	5.015	11.187	3.819	4.385	11.068	-1.821	0.885	1.568	7.727	5.438	9.037	4.759	1.080	-16.085	14.883	5.436	1.517	1.209	3.633	3.982	3.607	3.793	3.863	4.130	4.045	
119	TTPCH	Major advanced economies (G7)	Terms of trade of goods and services		Percent change			-8.760	-1.834	1.085	1.892	0.018	0.268	8.115	1.070	0.824	-0.956	-2.484	-1.131	0.843	0.823	2.189	-0.276	-0.222	-0.220	1.931	0.101	-2.827	0.593	0.781	1.161	-0.165	-2.024	-1.782	0.231	-3.104	4.325	-1.820	-1.968	-0.604	0.861	0.533	1.371	-0.069	-0.029	0.132	0.179	0.179	
119	TTTPCH	Major advanced economies (G7)	Terms of trade of goods		Percent change			-10.141	-2.524	1.418	2.192	0.086	0.795	10.340	1.364	1.410	-1.729	-1.510	-0.037	2.236	2.516	1.106	0.339	-0.743	-0.738	2.401	0.339	-3.555	0.535	1.321	2.755	0.181	-2.277	-1.950	0.752	-2.846	5.826	-1.966	-2.136	-0.747	0.763	0.163	0.972	-0.055	0.026	0.027	0.191	0.234	
119	TXGM_D	Major advanced economies (G7)	Export price of manufactures		U.S. dollars; index, 2000=100																																												
119	TXGM_DPCH	Major advanced economies (G7)	Export price of manufactures		U.S. dollars; annual percent change																																												
119	LUR	Major advanced economies (G7)	Unemployment rate		Percent of total labor force			5.622	6.366	7.775	7.930	7.273	7.124	7.060	6.694	6.103	5.673	5.640	6.274	6.891	7.067	6.859	6.575	6.615	6.408	6.224	6.013	5.599	5.829	6.422	6.626	6.362	6.163	5.759	5.412	5.851	8.023	8.139	7.639	7.363	7.090	6.380	6.006	5.841	5.759	5.644	5.591	5.559	
119	LE	Major advanced economies (G7)	Employment		Index, 2000=100			79.981	80.320	79.817	80.324	81.899	82.979	84.227	85.584	87.517	89.078	90.366	90.371	90.364	90.563	91.387	92.061	92.830	94.158	94.995	95.831	97.348	97.726	97.618	98.096	98.834	100.000	101.450	102.725	102.884	100.545	100.373	101.038	102.032	102.713	103.880	104.977	105.848	n/a	n/a	n/a	n/a	
119	GGR_NGDP	Major advanced economies (G7)	General government revenue	Revenue consists of taxes, social contributions, grants receivable, and other revenue. Revenue increases government?s net worth, which is the difference between its assets and liabilities (GFSM 2001, paragraph 4.20). Note: Transactions that merely change the composition of the balance sheet do not change the net worth position, for example, proceeds from sales of nonfinancial and financial assets or incurrence of liabilities.	Percent of GDP			n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	35.235	33.739	33.747	33.831	34.775	35.703	36.079	35.615	34.239	34.081	34.730	34.898	36.126	36.461	36.361	36.355	36.351	36.325	36.279	36.333	
119	GGX_NGDP	Major advanced economies (G7)	General government total expenditure	Total expenditure consists of total expense and the net acquisition of nonfinancial assets. Note: Apart from being on an accrual basis, total expenditure differs from the GFSM 1986 definition of total expenditure in the sense that it also takes the disposals of nonfinancial assets into account.	Percent of GDP			n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	37.325	38.027	38.658	38.101	38.244	38.126	38.346	40.290	44.402	43.023	42.347	41.668	41.173	41.073	40.184	39.620	39.063	38.738	38.792	38.899	
119	GGXCNL_NGDP	Major advanced economies (G7)	General government net lending/borrowing	Net lending (+)/ borrowing (?) is calculated as revenue minus total expenditure. This is a core GFS balance that measures the extent to which general government is either putting financial resources at the disposal of other sectors in the economy and nonresidents (net lending), or utilizing the financial resources generated by other sectors and nonresidents (net borrowing). This balance may be viewed as an indicator of the financial impact of general government activity on the rest of the economy and nonresidents (GFSM 2001, paragraph 4.17). Note: Net lending (+)/borrowing (?) is also equal to net acquisition of financial assets minus net incurrence of liabilities.	Percent of GDP			n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	-2.090	-4.288	-4.912	-4.270	-3.469	-2.423	-2.267	-4.675	-10.163	-8.943	-7.617	-6.770	-5.047	-4.612	-3.823	-3.265	-2.712	-2.414	-2.513	-2.566	
119	GGSB_NPGDP	Major advanced economies (G7)	General government structural balance		Percent of potential GDP			n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	-2.723	-4.299	-4.897	-4.634	-3.950	-3.248	-3.395	-4.613	-6.475	-7.498	-6.529	-5.418	-4.245	-3.688	-3.258	-2.938	-2.548	-2.330	-2.463	-2.550	
119	GGXONLB_NGDP	Major advanced economies (G7)	General government primary net lending/borrowing	Primary net lending/borrowing is net lending (+)/borrowing (?) plus net interest payable/paid (interest expense minus interest revenue).	Percent of GDP			n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.147	-2.204	-2.947	-2.395	-1.626	-0.624	-0.339	-2.743	-8.333	-7.010	-5.521	-4.706	-3.170	-2.740	-2.081	-1.541	-0.982	-0.613	-0.606	-0.551	
119	GGXWDN_NGDP	Major advanced economies (G7)	General government net debt	Net debt is calculated as gross debt minus financial assets corresponding to debt instruments. These financial assets are: monetary gold and SDRs, currency and deposits, debt securities, loans, insurance, pension, and standardized guarantee schemes, and other accounts receivable.	Percent of GDP			n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	44.803	47.638	50.733	55.309	54.910	53.255	52.286	58.663	69.635	75.776	81.656	84.388	82.591	83.062	83.627	83.834	83.556	83.064	82.812	82.544	
119	GGXWDG_NGDP	Major advanced economies (G7)	General government gross debt	Gross debt consists of all liabilities that require payment or payments of interest and/or principal by the debtor to the creditor at a date or dates in the future. This includes debt liabilities in the form of SDRs, currency and deposits, debt securities, loans, insurance, pensions and standardized guarantee schemes, and other accounts payable. Thus, all liabilities in the GFSM 2001 system are debt, except for equity and investment fund shares and financial derivatives and employee stock options. Debt can be valued at current market, nominal, or face values (GFSM 2001, paragraph 7.110).	Percent of GDP			n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	75.763	77.509	80.474	85.677	85.678	83.113	81.095	89.214	104.030	112.019	116.994	121.183	118.794	118.399	117.708	117.314	116.457	115.228	114.518	113.812	
119	BCA	Major advanced economies (G7)	Current account balance	Current account is all transactions other than those in financial and capital items. The major classifications are goods and services, income and current transfers. The focus of the BOP is on transactions (between an economy and the rest of the world) in goods, services, and income. Data for the world total reflects errors, omissions, and asymmetries in balance of payments statistics on current account, as well as the exclusion of data for international organizations and a limited number of countries. Calculated as the sum of the balance of individual countries.	U.S. dollars	Billions		-46.331	-18.264	-11.275	-18.190	-58.138	-63.381	-36.212	-65.573	-50.273	-61.377	-74.668	-28.224	-33.392	11.545	-20.658	-14.927	-19.621	2.177	-71.093	-196.548	-316.878	-307.517	-318.994	-367.126	-345.267	-478.414	-541.819	-396.399	-525.013	-205.709	-247.241	-295.439	-358.191	-309.492	-291.347	-173.694	-229.348	-286.716	-319.801	-337.066	-356.063	
119	BCA_NGDPD	Major advanced economies (G7)	Current account balance		Percent of GDP			-0.680	-0.260	-0.161	-0.247	-0.748	-0.768	-0.363	-0.573	-0.391	-0.459	-0.505	-0.178	-0.197	0.067	-0.111	-0.074	-0.097	0.011	-0.352	-0.924	-1.455	-1.428	-1.434	-1.494	-1.279	-1.698	-1.844	-1.256	-1.590	-0.654	-0.756	-0.851	-1.027	-0.887	-0.818	-0.503	-0.639	-0.765	-0.819	-0.828	-0.838	
119	BM	Major advanced economies (G7)	Imports of goods and services		U.S. dollars	Billions		n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	3,103.655	3,206.376	3,277.504	3,491.038	3,877.638	3,719.322	3,804.086	4,316.217	5,077.756	5,646.364	6,337.531	6,989.347	7,741.296	6,023.197	6,988.848	8,086.311	8,027.633	8,078.446	8,264.140	7,722.314	8,124.074	8,591.097	9,052.463	9,547.970	10,088.704	
119	BX	Major advanced economies (G7)	Exports of goods and services		U.S. dollars	Billions		n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	3,161.147	3,281.050	3,295.083	3,374.482	3,613.861	3,457.161	3,547.777	4,000.094	4,704.718	5,113.250	5,731.124	6,498.127	7,155.767	5,718.957	6,572.611	7,524.295	7,486.192	7,624.871	7,849.864	7,445.000	7,791.243	8,189.624	8,601.763	9,063.722	9,573.213	
119	BF	Major advanced economies (G7)	Financial account balance		U.S. dollars	Billions		-18.759	8.778	23.309	-0.743	-29.244	-41.669	0.460	-89.069	-60.460	-9.116	-76.804	-71.697	-78.231	-21.777	-35.294	31.119	-29.738	-38.960	62.449	-115.552	-361.263	-310.178	-383.326	-388.696	-237.128	-464.942	-573.116	-234.237	-476.604	-40.716	-248.134	-373.850	-269.399	-219.758	29.870	-174.003	-225.054	-278.196	-307.285	-327.607	-351.300	
119	BFD	Major advanced economies (G7)	Direct investment, net		U.S. dollars	Billions		7.069	5.786	3.073	9.817	7.691	16.173	22.763	17.403	33.252	42.904	64.520	80.210	76.400	78.793	100.435	115.226	103.281	109.811	144.360	178.097	-54.577	86.084	85.442	144.754	333.652	-58.595	75.500	540.599	431.443	280.777	277.977	435.845	351.399	191.514	398.725	318.304	354.413	366.501	391.127	414.963	441.744	
119	BFP	Major advanced economies (G7)	Portfolio investment, net		U.S. dollars	Billions		n/a	n/a	n/a	n/a	n/a	-20.265	-43.607	-45.126	-23.089	-14.492	-36.518	-117.932	-44.862	-113.921	-55.797	-159.384	-213.320	-180.507	-9.858	-194.995	-243.512	-264.010	-465.853	-548.387	-716.641	-580.987	-711.834	-1,044.067	-1,205.071	-167.429	-486.314	-817.941	-169.220	-226.745	123.001	-81.852	-183.849	-272.546	-339.642	-399.485	-463.774	
119	BFF	Major advanced economies (G7)	Financial derivatives, net		U.S. dollars	Billions		n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	10.525	13.142	-0.020	6.752	-21.737	-2.880	21.057	13.747	0.869	-64.452	107.608	317.176	-130.755	-45.365	-39.549	-11.926	88.139	-77.994	-21.303	-19.442	24.733	53.157	93.143	133.751	
119	BFO	Major advanced economies (G7)	Other investment, net		U.S. dollars	Billions		-2.309	35.833	48.826	7.034	-7.770	-37.826	-2.283	-134.497	-89.166	-44.102	-124.750	-21.211	-87.926	-23.038	-99.889	-0.687	23.981	4.146	-91.693	-149.335	-124.339	-143.214	-46.587	-190.220	-23.585	175.359	91.114	114.339	-53.291	-142.574	-65.034	-158.951	-428.746	-322.041	-434.469	-408.532	-397.222	-418.380	-434.302	-459.295	-486.936	
119	BFRA	Major advanced economies (G7)	Change in reserves		U.S. dollars	Billions		-9.237	-4.894	-8.190	9.563	7.881	2.961	28.588	76.905	21.397	17.791	25.383	-29.347	2.546	8.603	23.635	81.622	46.005	17.068	6.501	50.711	54.407	32.692	46.558	184.096	155.705	-1.581	36.562	47.284	33.144	119.270	70.609	206.761	-10.913	49.371	20.611	19.381	21.046	21.495	22.375	23.067	23.914	
119	D	Major advanced economies (G7)	External debt, total		U.S. dollars	Billions																																											
119	D_NGDPD	Major advanced economies (G7)	External debt, total		Percent of GDP																																												
119	D_BX	Major advanced economies (G7)	External debt, total		Percent of exports of goods and services																																												
119	DS	Major advanced economies (G7)	External debt, total debt service		U.S. dollars	Billions																																											
119	DS_NGDPD	Major advanced economies (G7)	External debt, total debt service		Percent of GDP																																												
119	DS_BX	Major advanced economies (G7)	External debt, total debt service		Percent of exports of goods and services																																												
119	DSI	Major advanced economies (G7)	External debt, total debt service, interest		U.S. dollars	Billions																																											
119	DSI_NGDPD	Major advanced economies (G7)	External debt, total debt service, interest		Percent of GDP																																												
119	DSI_BX	Major advanced economies (G7)	External debt, total debt service, interest		Percent of exports of goods and services																																												
119	DSP	Major advanced economies (G7)	External debt, total debt service, amortization		U.S. dollars	Billions																																											
119	DSP_NGDPD	Major advanced economies (G7)	External debt, total debt service, amortization		Percent of GDP																																												
119	DSP_BX	Major advanced economies (G7)	External debt, total debt service, amortization		Percent of exports of goods and services																																												
119	PALLFNFW	Major advanced economies (G7)	Commodity Price Index includes both Fuel and Non-Fuel Price Indices		Index, 2005=100																																												
119	PNFUELW	Major advanced economies (G7)	Commodity Non-Fuel Price Index includes Food and Beverages and Industrial Inputs Price Indices		Index, 2005=100																																												
119	PINDUW	Major advanced economies (G7)	Commodity Industrial Inputs Price Index includes Agricultural Raw Materials and Metals Price Indices		Index, 2005=100																																												
