Country,Subject Descriptor,Subject Notes,Units,2010,2011,2012,2013,2014,2015,2016,2017
Tonga,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,5.329,5.374,4.522,6.000,6.000,6.000,6.000,6.000
Trinidad and Tobago,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,13.405,5.272,9.000,4.000,4.000,4.000,4.000,4.000
Tunisia,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,4.147,3.500,5.000,4.000,3.500,3.500,3.500,3.500
Turkey,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,6.401,10.448,6.498,5.740,5.001,5.000,5.000,5.000
Turkmenistan,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,4.804,5.568,5.041,7.000,7.000,7.000,7.000,7.000
Tuvalu,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,,,,,,,,
Uganda,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,3.086,27.021,7.100,5.000,5.000,5.000,5.000,5.000
Ukraine,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,9.096,4.560,6.044,5.879,5.037,5.037,5.037,5.037
United Arab Emirates,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,0.880,0.793,1.135,1.726,1.959,2.029,2.028,2.058
United Kingdom,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,3.390,4.659,2.200,1.700,1.700,1.800,1.800,1.900
United States,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,1.679,3.077,1.583,1.832,1.739,1.912,2.108,1.828
Uruguay,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,6.929,8.600,8.000,7.282,6.537,6.009,5.956,6.009
Uzbekistan,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,12.054,13.296,11.000,11.000,11.000,11.000,11.000,11.000
Vanuatu,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,3.446,1.202,2.240,2.962,2.980,2.980,2.980,2.980
Venezuela,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,27.184,27.570,22.000,29.200,28.300,27.700,27.400,27.100
Vietnam,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,11.748,18.127,4.485,5.552,5.300,5.000,5.000,5.000
Yemen,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,12.486,23.173,13.956,11.459,9.556,8.018,7.349,6.932
Zambia,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,7.900,7.200,6.726,6.108,5.000,5.000,5.000,5.000
Zimbabwe,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,3.217,4.920,6.522,4.332,4.282,4.494,4.574,4.588
