WEO Country Group Code	WEO Subject Code	Country Group Name	Subject Descriptor	Subject Notes	Units	Scale	Series-specific Notes	1980	1981	1982	1983	1984	1985	1986	1987	1988	1989	1990	1991	1992	1993	1994	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	Estimates Start After 
163	BX	Euro area 	Exports of goods and services		U.S. dollars	Billions		809.724	742.642	706.168	681.840	691.034	719.613	912.364	1,108.126	1,167.245	1,242.220	1,517.953	1,525.804	1,664.724	1,535.067	1,707.190	2,105.771	2,157.380	2,134.136	2,245.446	2,260.980	2,302.046	2,342.124	2,483.934	2,990.472	3,563.441	3,844.876	4,318.701	5,113.512	5,673.042	4,586.672	5,009.670	5,791.799	5,516.593	5,578.888	5,772.022	6,017.982	6,297.513	6,603.483	
163	BFXP	Euro area 	Private financial flows, net	Net private financial flows comprises net private direct investment, net private portfolio flows, and net other private financial flows.	U.S. dollars	Billions																																								
163	BFPP	Euro area 	Private portfolio flows, net		U.S. dollars	Billions																																								
163	BFD	Euro area 	Direct investment, net		U.S. dollars	Billions																																								
163	BFOP	Euro area 	Other private financial flows, net	Net other private financial flows is the difference between net other investment and net other official investment.	U.S. dollars	Billions																																								
163	BFXG	Euro area 	Official flows, net		U.S. dollars	Billions																																								
163	BFRA	Euro area 	Change in reserves	Measured as flows. Comprises monetary gold, SDRs, reserve position in the Fund, foreign exchange assets, and other claims. Official holdings of gold are valued at SDR 35 an ounce. This convention results in a marked underestimation of reserves for countries that have substantial gold holdings. Securities not included are included in direct investment and portfolio investment. A minus sign indicates an increase.	U.S. dollars	Billions																																								
163	D	Euro area 	External debt, total		U.S. dollars	Billions																																								
163	D_NGDPD	Euro area 	External debt, total		Percent of GDP																																									
163	D_BX	Euro area 	External debt, total		Percent of exports of goods and services																																									
163	DS	Euro area 	External debt, total debt service		U.S. dollars	Billions																																								
163	DS_NGDPD	Euro area 	External debt, total debt service		Percent of GDP																																									
163	DS_BX	Euro area 	External debt, total debt service		Percent of exports of goods and services																																									
163	DSI	Euro area 	External debt, total debt service, interest		U.S. dollars	Billions																																								
163	DSI_NGDPD	Euro area 	External debt, total debt service, interest		Percent of GDP																																									
163	DSI_BX	Euro area 	External debt, total debt service, interest		Percent of exports of goods and services																																									
163	DSP	Euro area 	External debt, total debt service, amortization		U.S. dollars	Billions																																								
163	DSP_NGDPD	Euro area 	External debt, total debt service, amortization		Percent of GDP																																									
163	DSP_BX	Euro area 	External debt, total debt service, amortization		Percent of exports of goods and services																																									
163	PALLFNFW	Euro area 	Commodity Price Index includes both Fuel and Non-Fuel Price Indices		Index, 2005=100																																									
163	PNFUELW	Euro area 	Commodity Non-Fuel Price Index includes Food and Beverages and Industrial Inputs Price Indices		Index, 2005=100																																									
163	PINDUW	Euro area 	Commodity Industrial Inputs Price Index includes Agricultural Raw Materials and Metals Price Indices		Index, 2005=100																																									
163	POILAPSP	Euro area 	Crude Oil (petroleum), Simple average of three spot prices (APSP); Dated Brent, West Texas Intermediate, and the Dubai Fateh	The APSP denotes an equally weighted average of three crude oil spot prices?West Texas Intermediate (?WTI?), Dated Brent (?Brent?), and Dubai Fateh (?Dubai?). The prices of these crude oils tend to move together according to the inequality WTI > Brent > Dubai. Their price differentials reflect differences in American Petroleum Institute (API) measure of gravity, sulfur content, and overall weight. The WTI spot price refers to the physical delivery price for a barrel of WTI deliverable to Cushing, Oklahoma. The WTI price is frequently mentioned in the financial press, and is often described as the ?headline? oil price. The Brent spot price is the physical delivery price for a barrel of either Dated Brent (UK), Forties (Norway), or Oseberg (Norway) to Sullom Voe, United Kingdom (in the Shetland Islands). The Dubai Fateh spot price refers to the physical price for a barrel of Dubai Fateh deliverable in the Arabian Gulf at Dubai, United Arab Emirates.	Dollars per barrel																																									
163	PNRGW	Euro area 	Commodity Fuel (energy) Index includes Crude oil (petroleum), Natural Gas, and Coal Price Indices		Index, 2005=100																																									
163	POILAPSPW	Euro area 	Crude Oil (petroleum), Price index simple average of three spot prices (APSP); Dated Brent, West Texas Intermediate, and the Dubai Fateh	The APSP denotes an equally weighted average of three crude oil spot prices?West Texas Intermediate (?WTI?), Dated Brent (?Brent?), and Dubai Fateh (?Dubai?). The prices of these crude oils tend to move together according to the inequality WTI > Brent > Dubai. Their price differentials reflect differences in American Petroleum Institute (API) measure of gravity, sulfur content, and overall weight. The WTI spot price refers to the physical delivery price for a barrel of WTI deliverable to Cushing, Oklahoma. The WTI price is frequently mentioned in the financial press, and is often described as the ?headline? oil price. The Brent spot price is the physical delivery price for a barrel of either Dated Brent (UK), Forties (Norway), or Oseberg (Norway) to Sullom Voe, United Kingdom (in the Shetland Islands). The Dubai Fateh spot price refers to the physical price for a barrel of Dubai Fateh deliverable in the Arabian Gulf at Dubai, United Arab Emirates.	Index, 2005=100																																									
163	PNGASW	Euro area 	Commodity Natural Gas Price Index includes European, Japanese, and American Natural Gas Price Indices		Index, 2005=100																																									
163	PNGASEUW	Euro area 	Natural Gas, Price index Russian Natural Gas border price in Germany		Index, 2005=100																																									
163	PNGASJPW	Euro area 	Natural Gas, Price index Indonesian Liquefied Natural Gas in Japan		Index, 2005=100																																									
163	PNGASUSW	Euro area 	Natural Gas, Price index Natural Gas spot price at the Henry Hub terminal in Louisiana		Index, 2005=100																																									
163	PCOALW	Euro area 	Commodity Coal Price Index includes Australian and South African Coal		Index, 2005=100																																									
163	PCOALAUW	Euro area 	Coal, Price Index Australian thermal coal, 1200- btu/pound, less than 1% sulfur, 14% ash, FOB Newcastle/Port Kembla		Index, 2005=100																																									
163	PCOALSAW	Euro area 	Coal, Price Index South African export price		Index, 2005=100																																									
163	PFANDBW	Euro area 	Commodity Food and Beverage Price Index includes Food and Beverage Price Indices		Index, 2005=100																																									
163	PFOODW	Euro area 	Commodity Food Price Index includes Cereal, Vegetable Oils, Meat, Seafood, Sugar, Bananas, and Oranges Price Indices		Index, 2005=100																																									
163	PCEREW	Euro area 	Commodity Cereals Price Index includes Wheat, Maize (Corn), Rice, and Barley		Index, 2005=100																																									
163	PWHEAMTW	Euro area 	Wheat, Price index No.1 Hard Red Winter, ordinary protein, FOB Gulf of Mexico		Index, 2005=100																																									
163	PMAIZMTW	Euro area 	Maize (corn), Price Index U.S. No.2 Yellow, FOB Gulf of Mexico, U.S. price		Index, 2005=100																																									
163	PRICENPQW	Euro area 	Rice, Price Index 5% broken milled white rice, Thailand nominal price quote		Index, 2005=100																																									
163	PBARLW	Euro area 	Barley, Price Index Canadian no.1 Western Barley, spot price		Index, 2005=100																																									
163	PVOILW	Euro area 	Commodity Vegetable Oil Index includes Soybean, Soybean Meal, Soybean Oil, Rapeseed Oil, Palm Oil, Sunflower Oil, Olive Oil, Fishmeal, and Groundnut Price Indices		Index, 2005=100																																									
163	PSOYBW	Euro area 	Soybeans, Price Index U.S. soybeans, Chicago Soybean futures contract (first contract forward) No. 2 yellow and par		Index, 2005=100																																									
163	PSMEAW	Euro area 	Soybean Meal, Price Index Chicago Soybean Meal Futures (first contract forward) Minimum 48 percent protein		Index, 2005=100																																									
163	PSOILW	Euro area 	Soybean Oil, Price index Chicago Soybean Oil Futures (first contract forward) exchange approved grades		Index, 2005=100																																									
163	PROILW	Euro area 	Rapeseed Oil, Price index FOB Rotterdam		Index, 2005=100																																									
163	PPOILW	Euro area 	Palm oil, Price index  Malaysia Palm Oil Futures (first contract forward) 4-5 percent FFA		Index, 2005=100																																									
163	PSUNOW	Euro area 	Sunflower oil, Price index US export price from Gulf of Mexico		Index, 2005=100																																									
163	POLVOILW	Euro area 	Olive Oil, Price Index extra virgin less than 1% free fatty acid, ex-tanker price U.K.		Index, 2005=100																																									
163	PFISHW	Euro area 	Fishmeal, Price index Peru Fish meal/pellets 65% protein, CIF		Index, 2005=100																																									
163	PGNUTSW	Euro area 	Groundnuts (peanuts), Price index 40/50 (40 to 50 count per ounce), cif Argentina		Index, 2005=100																																									
163	PMEATW	Euro area 	Commodity Meat Price Index includes Beef, Lamb, Swine (pork), and Poultry Price Indices		Index, 2005=100																																									
163	PBEEFW	Euro area 	Beef, Price Index Australian and New Zealand 85% lean fores, FOB U.S. import price		Index, 2005=100																																									
163	PLAMBW	Euro area 	Lamb, Price Index frozen carcass Smithfield London		Index, 2005=100																																									
163	PPORKW	Euro area 	Swine (pork), Price index 51-52% lean Hogs, U.S. price		Index, 2005=100																																									
163	PPOULTW	Euro area 	Poultry (chicken), Price index Whole bird spot price, Georgia docks		Index, 2005=100																																									
163	PSEAFW	Euro area 	Commodity Seafood Index includes Fish (salmon) and Shrimp Price Indices		Index, 2005=100																																									
163	PSALMW	Euro area 	Fish (salmon), Price index Farm Bred Norwegian Salmon, export price		Index, 2005=100																																									
163	PSHRIW	Euro area 	Shrimp, Price index Frozen shell-on headless, block 16/20 count, Indian origin, C&F Japan		Index, 2005=100																																									
163	PSUGAW	Euro area 	Commodity Sugar Index includes European, Free market, and U.S. Price Indices		Index, 2005=100																																									
163	PSUGAISAW	Euro area 	Sugar, Price index Free Market, Coffee Sugar and Cocoa Exchange (CSCE) contract no.11 nearest future position		Index, 2005=100																																									
163	PSUGAUSAW	Euro area 	Sugar, Price index U.S. import price, contract no.14 nearest futures position		Index, 2005=100																																									
163	PSUGAEECW	Euro area 	Sugar, Price Index CIF Europe		Index, 2005=100																																									
163	PBANSOPW	Euro area 	Bananas, Price Index Central American and Ecuador, FOB U.S. Ports		Index, 2005=100																																									
163	PORANGW	Euro area 	Oranges, Price Index miscellaneous oranges French import price		Index, 2005=100																																									
163	PBEVEW	Euro area 	Commodity Beverage Price Index includes Coffee, Tea, and Cocoa		Index, 2005=100																																									
163	PCOFFW	Euro area 	Commodity Coffee Price Index includes Other Mild Arabicas and Robusta		Index, 2005=100																																									
163	PCOFFOTMW	Euro area 	Coffee, Price index Other Mild Arabicas, International Coffee Organization New York cash price, ex-dock New York		Index, 2005=100																																									
163	PCOFFROBW	Euro area 	Coffee, Price index Robusta, International Coffee Organization New York cash price, ex-dock New York		Index, 2005=100																																									
163	PCOCOW	Euro area 	Cocoa beans, Price Index International Cocoa Organization cash price, CIF US and European ports		Index, 2005=100																																									
163	PTEAW	Euro area 	Tea, Price index Mombasa, Kenya, Auction Price		Index, 2005=100																																									
163	PRAWMW	Euro area 	Commodity Agricultural Raw Materials Index includes Timber, Cotton, Wool, Rubber, and Hides Price Indices		Index, 2005=100																																									
163	PTIMBW	Euro area 	Commodity Timber Index includes Hardwood and Softwood Price Indices		Index, 2005=100																																									
163	PHARDW	Euro area 	Commodity Hardwood Price Index includes Hardwood Logs and Hardwood Sawn Price Indices		Index, 2005=100																																									
163	PLOGSKW	Euro area 	Hard Logs, Price Index Best quality Malaysian meranti, import price Japan		Index, 2005=100																																									
163	PSAWMALW	Euro area 	Hard Sawnwood, Price Index Dark Red Meranti, select and better quality, C&F U.K port		Index, 2005=100																																									
163	PSOFTW	Euro area 	Commodity Softwood Index includes Softwood Sawn and Softwood Logs Price Indices		Index, 2005=100																																									
163	PLOGOREW	Euro area 	Soft Logs, Price index Average Export price from the U.S. for Douglas Fir		Index, 2005=100																																									
163	PSAWOREW	Euro area 	Soft Sawnwood, Price Index average export price of Douglas Fir, U.S. Price		Index, 2005=100																																									
163	PCOTTINDW	Euro area 	Cotton, Price index Cotton Outlook `A Index`, Middling 1-3/32 inch staple, CIF Liverpool		Index, 2005=100																																									
163	PWOOLW	Euro area 	Commodity Wool Index includes Coarse and Fine Wool Price Indices		Index, 2005=100																																									
163	PWOOLFW	Euro area 	Wool, Price index fine, 19 micron, Australian Wool Exchange spot quote		Index, 2005=100																																									
163	PWOOLCW	Euro area 	Wool, Price index coarse, 23 micron, Australian Wool Exchange spot quote		Index, 2005=100																																									
163	PRUBBW	Euro area 	Rubber, Price index No.1 Rubber Smoked Sheet, FOB Malaysian/Singapore		Index, 2005=100																																									
163	PHIDEW	Euro area 	Hides, Price Index Heavy native steers, over 53 pounds, wholesale dealer`s price		Index, 2005=100																																									
163	PMETAW	Euro area 	Commodity Metals Price Index includes Copper, Aluminum, Iron Ore, Tin, Nickel, Zinc, Lead, and Uranium Price Indices		Index, 2005=100																																									
163	PCOPPW	Euro area 	Copper, Price Index grade A cathode, LME spot price, CIF European ports		Index, 2005=100																																									
163	PALUMW	Euro area 	Aluminum, Price Index 99.5% minimum purity, LME spot price, CIF UK ports		Index, 2005=100																																									
163	PIORECRW	Euro area 	Iron Ore, Price Index China import Iron Ore Fines 62% FE spot (CFR Tianjin port)		Index, 2005=100																																									
163	PTINW	Euro area 	Tin, Price Index standard grade, LME spot price		Index, 2005=100																																									
163	PNICKW	Euro area 	Nickel, Price Index melting grade, LME spot price, CIF European ports		Index, 2005=100																																									
163	PZINCW	Euro area 	Zinc, Price Index high grade 98% pure		Index, 2005=100																																									
163	PLEADW	Euro area 	Lead, 99.97% pure, Price index LME spot price, CIF European Ports		Index, 2005=100																																									
163	PURANW	Euro area 	Uranium, Price index u3o8 restricted price, Nuexco exchange spot		Index, 2005=100																																									
119	NGDP_RPCH	Major advanced economies (G7)	Gross domestic product, constant prices		Percent change			0.525	2.024	-0.076	3.246	5.118	3.998	3.114	3.287	4.791	3.851	2.970	1.073	2.095	1.395	3.124	2.382	2.711	3.276	2.675	3.269	3.743	1.297	1.331	1.889	2.785	2.332	2.594	2.260	-0.363	-3.842	2.780	1.421	1.444	1.490	2.161	2.493	2.539	2.519	
119	NGDP_RPCHMK	Major advanced economies (G7)	Gross domestic product, constant prices		Percent change (market exchange rates)																																									
119	NGDPD	Major advanced economies (G7)	Gross domestic product, current prices		U.S. dollars	Billions		6,673.914	6,878.886	6,840.357	7,212.501	7,599.763	8,060.257	9,756.071	11,195.882	12,577.144	13,059.018	14,446.154	15,463.928	16,605.860	16,973.208	18,156.420	19,740.512	19,667.325	19,445.574	19,665.205	20,753.385	21,215.640	20,976.679	21,662.365	23,910.185	26,225.378	27,327.854	28,507.020	30,680.642	32,117.819	30,589.914	31,775.671	33,696.659	33,769.141	34,459.232	35,698.143	37,128.722	38,672.804	40,316.157	
119	NGDP_D	Major advanced economies (G7)	Gross domestic product, deflator		Index, 2000=100			53.432	58.199	62.146	65.197	67.842	70.166	72.265	74.217	76.548	79.437	82.454	86.658	89.039	90.941	92.514	94.139	95.620	96.947	97.915	98.789	100.000	101.518	102.825	104.421	106.446	108.657	110.877	113.193	115.197	115.964	116.991	118.583	120.140	121.547	123.406	125.383	127.544	129.914	
119	NGAP_NPGDP	Major advanced economies (G7)	Output gap		Percent of potential GDP			-0.751	-1.543	-4.111	-3.606	-1.522	-0.768	-0.932	-0.851	0.617	1.430	1.287	-0.337	-0.672	-1.606	-0.710	-0.527	-0.158	0.665	0.818	1.543	2.575	1.118	0.022	-0.262	0.306	0.664	1.318	1.613	-0.256	-5.117	-3.487	-3.305	-3.192	-3.145	-2.544	-1.757	-1.010	-0.332	
119	PPPGDP	Major advanced economies (G7)	Gross domestic product based on purchasing-power-parity (PPP) valuation of country GDP		Current international dollar	Billions		6,314.922	7,044.906	7,465.360	8,011.046	8,733.925	9,356.408	9,860.747	10,479.665	11,357.636	12,239.670	13,085.739	13,688.949	14,305.262	14,821.204	15,603.617	16,307.872	17,066.879	17,934.323	18,612.308	19,496.565	20,662.967	21,403.065	22,037.502	22,923.023	24,212.253	25,586.518	27,097.664	28,513.181	29,038.862	28,163.209	29,330.272	30,377.681	31,312.699	32,201.357	33,365.815	34,758.075	36,302.016	37,993.061	
119	PPPPC	Major advanced economies (G7)	Gross domestic product based on purchasing-power-parity (PPP) per capita GDP		Current international dollar	Units		10,316.324	11,433.756	12,046.293	12,858.420	13,948.946	14,863.821	15,577.449	16,464.568	17,733.199	18,976.171	20,113.148	20,857.633	21,623.654	22,231.339	23,250.153	24,143.315	25,107.846	26,216.095	27,044.602	28,160.694	29,661.402	30,530.598	31,248.571	32,311.034	33,921.087	35,624.761	37,509.666	39,223.892	39,708.791	38,302.424	39,691.052	40,915.092	41,979.483	42,943.059	44,259.550	45,868.631	47,664.427	49,636.385	
119	PPPSH	Major advanced economies (G7)	Gross domestic product based on purchasing-power-parity (PPP) share of world total	These data form the basis for the country weights used to generate the World Economic Outlook country group composites for the domestic economy.   Please note:   The IMF is not a primary source for purchasing power parity (PPP) data. WEO weights have been created from primary sources and are used solely for purposes of generating country group composites. For primary source information, please refer to one of the following sources: the Organization for Economic Cooperation and Development, the World Bank, or the Penn World Tables.  For further information see Box A2 in the April 2004 World Economic Outlook, Box 1.2 in the September 2003 World Economic Outlook for a discussion on the measurement of global growth and Box A.1 in the May 2000 World Economic Outlook for a summary of the revised PPP-based weights, and Annex IV of the May 1993 World Economic Outlook. See also Anne Marie Gulde and Marianne Schulze-Ghattas, "Purchasing Power Parity Based Weights for the World Economic Outlook," in Staff Studies for the World Economic Outlook (Washington: IMF, December 1993), pp. 106-23.	Percent			55.859	55.811	55.434	55.748	55.882	55.928	55.791	55.572	55.786	55.852	55.707	55.172	51.321	50.951	50.928	50.317	49.841	49.420	49.474	49.334	48.837	48.367	47.672	46.884	45.907	45.004	43.915	42.662	41.401	40.145	39.273	38.467	37.835	37.083	36.394	35.739	35.081	34.412	
119	NID_NGDP	Major advanced economies (G7)	Investment		Percent of GDP			24.122	23.500	21.680	21.354	22.892	22.369	22.269	22.551	23.305	23.575	23.115	22.149	21.545	21.096	21.422	21.600	21.259	21.392	21.232	21.284	21.633	20.339	19.382	19.307	19.876	20.169	20.590	20.456	19.713	16.594	17.344	17.569	17.834	18.169	18.625	19.086	19.535	19.961	
119	NGSD_NGDP	Major advanced economies (G7)	Gross national savings		Percent of GDP			22.301	22.378	21.059	20.009	21.338	20.678	20.805	21.200	22.602	22.315	21.556	21.363	20.593	20.298	20.758	21.313	21.087	21.560	21.395	20.737	20.716	19.423	18.073	17.757	18.650	18.742	19.543	19.320	18.376	15.600	16.436	16.395	16.582	16.978	17.475	17.933	18.310	18.670	
119	PCPIPCH	Major advanced economies (G7)	Inflation, average consumer prices		Percent change			12.358	10.210	7.172	4.657	4.567	3.845	2.044	2.763	3.199	4.174	4.685	4.307	3.142	2.797	2.176	2.241	2.175	1.976	1.244	1.386	2.146	1.900	1.282	1.749	1.970	2.329	2.330	2.162	3.173	-0.103	1.362	2.572	1.809	1.457	1.742	1.725	1.848	1.873	
119	PCPIEPCH	Major advanced economies (G7)	Inflation, end of period consumer prices		Percent change			n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	2.692	2.586	2.194	2.131	2.256	1.687	1.180	1.763	2.273	1.121	1.920	1.491	2.394	2.440	1.801	2.955	1.355	1.010	1.571	2.569	1.454	1.613	1.811	1.860	1.749	1.742	
119	FLIBOR3	Major advanced economies (G7)	Three-month London interbank offered rate (LIBOR)		Percent																																									
119	TRADEPCH	Major advanced economies (G7)	Trade volume of goods and services		Percent change																																									
119	TM_RPCH	Major advanced economies (G7)	Volume of imports of goods and services		Percent change			-1.915	-0.113	-0.621	3.960	13.438	4.191	6.321	7.083	8.251	8.117	5.627	1.260	4.273	0.216	11.240	7.904	7.018	9.572	7.964	8.279	11.477	-0.244	1.993	3.786	8.523	5.831	7.369	3.213	-0.497	-11.983	11.235	4.829	2.369	3.048	4.033	4.472	4.833	4.993	
119	TMG_RPCH	Major advanced economies (G7)	Volume of imports of goods		Percent change			-2.495	-1.909	-1.017	4.761	14.139	4.989	7.515	6.757	8.852	7.275	4.704	2.065	6.513	0.724	10.862	8.885	6.065	10.435	8.536	9.329	12.122	-1.155	2.391	4.425	8.767	6.402	7.800	2.843	-0.942	-13.297	13.635	5.335	2.422	3.441	4.280	4.629	5.001	5.341	
119	TX_RPCH	Major advanced economies (G7)	Volume of exports of goods and services		Percent change			6.184	5.496	-1.385	1.606	9.762	4.532	1.755	4.258	8.100	8.981	8.141	4.409	4.641	1.734	7.831	8.289	6.076	10.430	3.861	4.146	10.780	-1.084	1.450	2.033	8.591	6.028	9.236	5.845	1.874	-13.198	12.341	5.450	2.972	3.196	4.509	4.856	5.016	5.017	
119	TXG_RPCH	Major advanced economies (G7)	Volume of exports of goods		Percent change			5.481	5.289	-2.159	1.803	10.314	4.691	1.852	4.234	8.770	8.315	6.333	3.644	5.619	0.909	8.690	8.637	5.102	11.512	4.006	4.234	11.356	-1.694	0.972	1.567	7.667	5.244	9.241	4.979	1.256	-15.990	14.744	5.667	2.984	2.988	3.978	4.638	4.788	4.949	
119	TTPCH	Major advanced economies (G7)	Terms of trade of goods and services		Percent change			-9.035	-2.061	1.268	1.865	0.034	0.202	8.446	1.219	0.735	-1.003	-2.479	-1.238	0.875	0.749	2.124	-0.162	-0.153	-0.203	2.078	-0.141	-2.913	0.548	0.774	1.406	-0.208	-2.344	-1.784	0.458	-2.803	3.917	-1.813	-1.973	-0.967	0.418	0.083	-0.022	-0.013	-0.055	
119	TTTPCH	Major advanced economies (G7)	Terms of trade of goods		Percent change			-9.754	-3.047	1.560	2.040	-0.094	0.734	10.357	1.311	1.581	-1.508	-1.393	-0.107	2.123	2.609	0.827	0.232	-0.914	-1.133	2.465	0.449	-3.638	0.339	1.239	2.386	-0.475	-2.235	-1.908	0.850	-2.906	5.695	-1.841	-2.033	-0.911	0.492	0.509	0.035	0.141	0.123	
119	TXGM_D	Major advanced economies (G7)	Export price of manufactures		U.S. dollars; index, 2000=100																																									
119	TXGM_DPCH	Major advanced economies (G7)	Export price of manufactures		U.S. dollars; annual percent change																																									
119	LUR	Major advanced economies (G7)	Unemployment rate		Percent of total labor force			5.544	6.326	7.756	8.015	7.391	7.255	7.184	6.846	6.257	5.795	5.726	6.353	6.944	7.163	6.983	6.680	6.724	6.516	6.318	6.087	5.678	5.907	6.533	6.699	6.465	6.267	5.842	5.498	5.899	8.040	8.180	7.670	7.465	7.479	7.273	6.891	6.458	6.115	
119	LE	Major advanced economies (G7)	Employment		Index, 2000=100			81.662	82.067	81.574	82.065	83.714	84.750	86.011	87.431	89.416	91.063	92.427	92.468	92.419	92.497	93.396	94.176	94.965	96.298	97.198	98.288	100.000	100.370	100.246	100.738	101.549	102.603	103.968	105.160	105.313	102.932	102.750	103.325	104.148	104.956	n/a	n/a	n/a	n/a	
119	GGR_NGDP	Major advanced economies (G7)	General government revenue	Revenue consists of taxes, social contributions, grants receivable, and other revenue. Revenue increases government?s net worth, which is the difference between its assets and liabilities (GFSM 2001, paragraph 4.20). Note: Transactions that merely change the composition of the balance sheet do not change the net worth position, for example, proceeds from sales of nonfinancial and financial assets or incurrence of liabilities.	Percent of GDP			n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	36.527	35.006	34.994	35.125	36.167	37.114	37.417	36.957	35.612	35.623	35.962	36.219	36.901	37.612	38.108	38.346	38.196	
119	GGX_NGDP	Major advanced economies (G7)	General government total expenditure	Total expenditure consists of total expense and the net acquisition of nonfinancial assets. Note: Apart from being on an accrual basis, total expenditure differs from the GFSM 1986 definition of total expenditure in the sense that it also takes the disposals of nonfinancial assets into account.	Percent of GDP			n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	38.332	39.235	39.890	39.341	39.542	39.368	39.480	41.489	45.741	44.610	43.771	43.371	43.001	42.357	42.009	41.874	41.520	
119	GGXCNL_NGDP	Major advanced economies (G7)	General government net lending/borrowing	Net lending (+)/ borrowing (?) is calculated as revenue minus total expenditure. This is a core GFS balance that measures the extent to which general government is either putting financial resources at the disposal of other sectors in the economy and nonresidents (net lending), or utilizing the financial resources generated by other sectors and nonresidents (net borrowing). This balance may be viewed as an indicator of the financial impact of general government activity on the rest of the economy and nonresidents (GFSM 2001, paragraph 4.17). Note: Net lending (+)/borrowing (?) is also equal to net acquisition of financial assets minus net incurrence of liabilities.	Percent of GDP			n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	-1.804	-4.229	-4.897	-4.216	-3.376	-2.254	-2.063	-4.532	-10.129	-8.987	-7.810	-7.152	-6.100	-4.745	-3.900	-3.528	-3.324	
119	GGSB_NPGDP	Major advanced economies (G7)	General government structural balance		Percent of potential GDP			n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	-2.331	-4.316	-4.851	-4.459	-3.707	-2.879	-2.862	-4.238	-6.640	-6.997	-6.274	-5.611	-4.586	-3.526	-3.022	-3.000	-3.068	
119	GGXONLB_NGDP	Major advanced economies (G7)	General government primary net lending/borrowing	Primary net lending/borrowing is net lending (+)/borrowing (?) plus net interest payable/paid (interest expense minus interest revenue).	Percent of GDP			n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.411	-2.149	-2.933	-2.330	-1.530	-0.454	-0.137	-2.592	-8.291	-7.059	-5.722	-5.074	-4.026	-2.584	-1.663	-1.159	-0.751	
119	GGXWDN_NGDP	Major advanced economies (G7)	General government net debt	Net debt is calculated as gross debt minus financial assets corresponding to debt instruments. These financial assets are: monetary gold and SDRs, currency and deposits, debt securities, loans, insurance, pension, and standardized guarantee schemes, and other accounts receivable.	Percent of GDP			n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	37.169	40.425	42.651	44.089	45.984	48.661	48.821	49.256	48.000	45.671	45.897	48.745	51.771	56.869	56.879	55.619	54.559	60.777	72.169	77.894	84.077	89.013	92.793	94.338	94.917	95.011	94.710	
119	GGXWDG_NGDP	Major advanced economies (G7)	General government gross debt	Gross debt consists of all liabilities that require payment or payments of interest and/or principal by the debtor to the creditor at a date or dates in the future. This includes debt liabilities in the form of SDRs, currency and deposits, debt securities, loans, insurance, pensions and standardized guarantee schemes, and other accounts payable. Thus, all liabilities in the GFSM 2001 system are debt, except for equity and investment fund shares and financial derivatives and employee stock options. Debt can be valued at current market, nominal, or face values (GFSM 2001, paragraph 7.110).	Percent of GDP			n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	62.181	65.443	69.842	72.243	75.579	77.502	77.361	77.125	78.681	77.260	77.520	79.291	82.333	87.907	88.096	85.520	83.470	91.775	106.982	114.695	119.887	125.146	128.784	129.672	129.424	128.679	127.566	
119	BCA	Major advanced economies (G7)	Current account balance	Current account is all transactions other than those in financial and capital items. The major classifications are goods and services, income and current transfers. The focus of the BOP is on transactions (between an economy and the rest of the world) in goods, services, and income. Data for the world total reflects errors, omissions, and asymmetries in balance of payments statistics on current account, as well as the exclusion of data for international organizations and a limited number of countries. Calculated as the sum of the balance of individual countries.	U.S. dollars	Billions		-45.855	-17.727	-10.742	-17.793	-57.851	-62.440	-33.916	-64.570	-52.218	-62.005	-76.487	-26.426	-31.667	13.302	-18.844	-12.564	-18.563	7.415	-63.888	-194.519	-334.445	-300.392	-311.566	-357.159	-347.577	-490.242	-542.892	-355.114	-429.922	-185.525	-258.242	-364.018	-422.797	-410.241	-410.554	-428.163	-473.760	-520.473	
119	BCA_NGDPD	Major advanced economies (G7)	Current account balance		Percent of GDP			-0.687	-0.258	-0.157	-0.247	-0.761	-0.775	-0.348	-0.577	-0.415	-0.475	-0.529	-0.171	-0.191	0.078	-0.104	-0.064	-0.094	0.038	-0.325	-0.937	-1.576	-1.432	-1.438	-1.494	-1.325	-1.794	-1.904	-1.157	-1.339	-0.606	-0.813	-1.080	-1.252	-1.191	-1.150	-1.153	-1.225	-1.291	
