WEO Country Group Code	WEO Subject Code	Country Group Name	Subject Descriptor	Subject Notes	Units	Scale	Series-specific Notes	1980	1981	1982	1983	1984	1985	1986	1987	1988	1989	1990	1991	1992	1993	1994	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	2018	2019	2020	2021	2022	2023	Estimates Start After 
110	GGSB_NPGDP	Advanced economies	General government structural balance		Percent of potential GDP			n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	-1.962	-3.191	-3.694	-3.591	-2.893	-2.335	-2.579	-3.994	-5.718	-6.474	-5.528	-4.369	-3.114	-2.552	-2.287	-2.470	-2.355	-2.780	-3.006	n/a	n/a	n/a	n/a	
110	GGXONLB_NGDP	Advanced economies	General government primary net lending/borrowing	Primary net lending/borrowing is net lending (+)/borrowing (?) plus net interest payable/paid (interest expense minus interest revenue).	Percent of GDP			n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.550	-1.434	-2.134	-1.561	-0.779	0.222	0.361	-1.923	-7.115	-6.044	-4.510	-3.746	-2.074	-1.524	-1.166	-1.184	-0.969	-1.190	-1.231	-0.987	-0.999	-0.955	-0.786	
110	GGXWDN_NGDP	Advanced economies	General government net debt	Net debt is calculated as gross debt minus financial assets corresponding to debt instruments. These financial assets are: monetary gold and SDRs, currency and deposits, debt securities, loans, insurance, pension, and standardized guarantee schemes, and other accounts receivable.	Percent of GDP			n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	45.389	47.664	49.453	53.143	52.065	49.793	48.265	53.139	63.830	69.134	73.515	76.049	75.189	74.933	74.992	77.005	74.629	73.894	73.318	72.958	72.850	72.878	72.837	
110	GGXWDG_NGDP	Advanced economies	General government gross debt	Gross debt consists of all liabilities that require payment or payments of interest and/or principal by the debtor to the creditor at a date or dates in the future. This includes debt liabilities in the form of SDRs, currency and deposits, debt securities, loans, insurance, pensions and standardized guarantee schemes, and other accounts payable. Thus, all liabilities in the GFSM 2001 system are debt, except for equity and investment fund shares and financial derivatives and employee stock options. Debt can be valued at current market, nominal, or face values (GFSM 2001, paragraph 7.110).	Percent of GDP			n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	69.639	70.759	72.816	76.507	76.045	73.356	71.023	77.775	91.021	97.442	101.551	105.637	104.191	103.614	103.155	105.658	103.430	102.783	102.555	102.290	102.272	102.361	102.302	
110	BCA	Advanced economies	Current account balance	Current account is all transactions other than those in financial and capital items. The major classifications are goods and services, income and current transfers. The focus of the BOP is on transactions (between an economy and the rest of the world) in goods, services, and income. Data for the world total reflects errors, omissions, and asymmetries in balance of payments statistics on current account, as well as the exclusion of data for international organizations and a limited number of countries. Calculated as the sum of the balance of individual countries.	U.S. dollars	Billions		-91.633	-56.589	-40.095	-33.417	-50.674	-55.487	-18.703	-42.530	-27.252	-57.417	-83.597	-34.561	-33.509	53.695	12.668	23.415	10.447	76.401	25.852	-92.943	-229.629	-213.140	-212.612	-221.806	-202.179	-391.849	-455.840	-379.220	-595.299	-90.168	-1.717	-35.928	23.291	218.867	244.742	298.950	333.685	439.811	380.383	259.811	256.332	228.239	200.511	219.090	
110	BCA_NGDPD	Advanced economies	Current account balance		Percent of GDP			-1.093	-0.665	-0.474	-0.380	-0.548	-0.570	-0.157	-0.308	-0.175	-0.353	-0.457	-0.177	-0.160	0.252	0.060	0.093	0.041	0.307	0.104	-0.354	-0.860	-0.807	-0.771	-0.717	-0.589	-1.084	-1.200	-0.914	-1.359	-0.218	-0.004	-0.078	0.050	0.470	0.514	0.663	0.721	0.912	0.743	0.491	0.464	0.398	0.336	0.353	
110	BM	Advanced economies	Imports of goods and services		U.S. dollars	Billions		n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	4,838.940	4,972.343	5,013.890	5,502.692	6,134.525	5,887.751	6,081.923	6,984.945	8,355.039	9,322.244	10,510.999	11,890.853	13,282.305	10,441.823	12,126.709	14,147.197	14,059.778	14,275.620	14,599.139	13,105.292	12,973.534	14,024.633	15,338.242	16,019.831	16,760.916	17,482.734	18,179.524	18,815.387	
110	BX	Advanced economies	Exports of goods and services		U.S. dollars	Billions		n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	4,971.722	5,153.491	5,165.488	5,522.557	6,000.269	5,772.000	6,002.081	6,881.256	8,228.591	9,022.978	10,138.776	11,682.559	12,950.931	10,486.369	12,132.341	14,058.737	14,044.237	14,501.120	14,862.339	13,446.429	13,358.059	14,442.312	15,734.978	16,310.385	17,070.610	17,758.474	18,437.160	19,110.884	
110	BF	Advanced economies	Financial account balance		U.S. dollars	Billions		-48.056	-22.392	9.655	-10.829	-26.685	-38.271	19.871	-59.822	-35.091	-16.054	-114.423	-66.526	-34.996	32.267	-37.255	52.374	-13.631	-26.327	149.961	-28.572	-345.023	-222.730	-317.422	-341.409	-133.186	-390.038	-511.442	-402.130	-814.823	-66.153	-123.604	-260.613	-149.413	229.510	363.260	349.653	436.375	512.041	336.966	269.604	272.896	245.542	216.290	235.735	
110	BFD	Advanced economies	Direct investment, net		U.S. dollars	Billions		7.835	4.641	2.229	10.689	11.593	23.362	28.224	26.185	48.908	66.296	64.389	74.820	76.063	71.303	103.097	109.190	122.709	131.337	154.416	149.439	-43.435	85.202	61.514	146.204	388.471	124.008	307.443	531.898	641.233	303.397	340.667	358.898	111.885	154.319	235.856	69.533	-146.459	292.859	-28.619	156.015	204.103	189.654	190.709	236.202	
110	BFP	Advanced economies	Portfolio investment, net		U.S. dollars	Billions		n/a	n/a	n/a	n/a	n/a	-20.667	-37.882	-54.868	-39.917	-16.201	-78.844	-152.390	-49.359	-219.301	21.775	-160.458	-194.677	-172.308	134.431	-147.355	-205.349	-10.031	-386.205	-429.421	-696.863	-651.341	-696.326	-958.938	-1,573.916	-542.102	-968.978	-1,111.532	-246.280	-540.933	71.818	175.940	505.112	151.308	389.540	125.303	187.808	243.615	204.264	86.131	
110	BFF	Advanced economies	Financial derivatives, net		U.S. dollars	Billions		n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	10.624	19.435	-13.631	10.299	-16.323	6.063	10.192	15.439	10.611	-68.715	123.926	340.593	-133.572	-114.098	-6.367	-98.311	73.934	-11.516	-107.641	14.483	-13.870	1.839	-18.797	-33.651	-16.807	-38.667	-53.401	
110	BFO	Advanced economies	Other investment, net		U.S. dollars	Billions		-35.234	1.195	13.511	-11.463	-18.894	-53.029	-19.319	-153.058	-81.414	-86.388	-148.725	10.728	-50.397	103.728	-214.194	12.540	-36.374	-30.343	-192.121	-136.071	-181.893	-321.928	-114.237	-298.360	-67.765	61.609	-160.563	-214.183	-298.116	-176.834	265.827	148.919	-189.907	389.226	-67.792	-14.787	-116.572	-167.244	-109.983	-66.449	-159.028	-234.217	-203.443	-89.935	
110	BFRA	Advanced economies	Change in reserves		U.S. dollars	Billions		-3.191	-3.471	1.615	14.265	17.342	19.115	49.844	122.446	38.322	30.288	55.198	-11.229	13.390	53.013	56.683	94.494	91.131	39.901	27.287	96.854	92.428	60.127	121.859	238.587	227.548	45.332	105.415	70.618	76.443	483.265	352.931	349.811	273.203	153.108	134.887	226.745	179.652	248.925	83.989	73.533	73.664	63.297	63.427	56.738	
110	D	Advanced economies	External debt, total		U.S. dollars	Billions																																														
110	D_NGDPD	Advanced economies	External debt, total		Percent of GDP																																															
110	D_BX	Advanced economies	External debt, total		Percent of exports of goods and services																																															
110	DS	Advanced economies	External debt, total debt service		U.S. dollars	Billions																																														
110	DS_NGDPD	Advanced economies	External debt, total debt service		Percent of GDP																																															
110	DS_BX	Advanced economies	External debt, total debt service		Percent of exports of goods and services																																															
110	DSI	Advanced economies	External debt, total debt service, interest		U.S. dollars	Billions																																														
110	DSI_NGDPD	Advanced economies	External debt, total debt service, interest		Percent of GDP																																															
110	DSI_BX	Advanced economies	External debt, total debt service, interest		Percent of exports of goods and services																																															
110	DSP	Advanced economies	External debt, total debt service, amortization		U.S. dollars	Billions																																														
110	DSP_NGDPD	Advanced economies	External debt, total debt service, amortization		Percent of GDP																																															
110	DSP_BX	Advanced economies	External debt, total debt service, amortization		Percent of exports of goods and services																																															
110	PALLFNFW	Advanced economies	Commodity Price Index includes both Fuel and Non-Fuel Price Indices		Index, 2005=100																																															
110	PNFUELW	Advanced economies	Commodity Non-Fuel Price Index includes Food and Beverages and Industrial Inputs Price Indices		Index, 2005=100																																															
110	PINDUW	Advanced economies	Commodity Industrial Inputs Price Index includes Agricultural Raw Materials and Metals Price Indices		Index, 2005=100																																															
110	POILAPSP	Advanced economies	Crude Oil (petroleum), simple average of three spot prices; Dated Brent, West Texas Intermediate, and the Dubai Fateh, US$ per barrel	The APSP denotes an equally weighted average of three crude oil spot prices?West Texas Intermediate (?WTI?), Dated Brent (?Brent?), and Dubai Fateh (?Dubai?). The prices of these crude oils tend to move together according to the inequality WTI > Brent > Dubai. Their price differentials reflect differences in American Petroleum Institute (API) measure of gravity, sulfur content, and overall weight. The WTI spot price refers to the physical delivery price for a barrel of WTI deliverable to Cushing, Oklahoma. The WTI price is frequently mentioned in the financial press, and is often described as the ?headline? oil price. The Brent spot price is the physical delivery price for a barrel of either Dated Brent (UK), Forties (Norway), or Oseberg (Norway) to Sullom Voe, United Kingdom (in the Shetland Islands). The Dubai Fateh spot price refers to the physical price for a barrel of Dubai Fateh deliverable in the Arabian Gulf at Dubai, United Arab Emirates.	U.S. dollars	Units																																														
110	POILBRE	Advanced economies	Crude Oil (petroleum),  Dated Brent, light blend 38 API, fob U.K., US$ per barrel		U.S. dollars	Units																																														
110	POILDUB	Advanced economies	Oil; Dubai, medium, Fateh 32 API, fob Dubai Crude Oil (petroleum), Dubai Fateh Fateh 32 API, US$ per barrel		U.S. dollars	Units																																														
110	POILWTI	Advanced economies	Crude Oil (petroleum), West Texas Intermediate 40 API, Midland Texas, US$ per barrel		U.S. dollars	Units																																														
110	PNRGW	Advanced economies	Commodity Fuel (energy) Index includes Crude oil (petroleum), Natural Gas, and Coal Price Indices		Index, 2005=100																																															
110	POILAPSPW	Advanced economies	Crude Oil (petroleum), Price index simple average of three spot prices (APSP); Dated Brent, West Texas Intermediate, and the Dubai Fateh	The APSP denotes an equally weighted average of three crude oil spot prices?West Texas Intermediate (?WTI?), Dated Brent (?Brent?), and Dubai Fateh (?Dubai?). The prices of these crude oils tend to move together according to the inequality WTI > Brent > Dubai. Their price differentials reflect differences in American Petroleum Institute (API) measure of gravity, sulfur content, and overall weight. The WTI spot price refers to the physical delivery price for a barrel of WTI deliverable to Cushing, Oklahoma. The WTI price is frequently mentioned in the financial press, and is often described as the ?headline? oil price. The Brent spot price is the physical delivery price for a barrel of either Dated Brent (UK), Forties (Norway), or Oseberg (Norway) to Sullom Voe, United Kingdom (in the Shetland Islands). The Dubai Fateh spot price refers to the physical price for a barrel of Dubai Fateh deliverable in the Arabian Gulf at Dubai, United Arab Emirates.	Index, 2005=100																																															
110	PNGASW	Advanced economies	Commodity Natural Gas Price Index includes European, Japanese, and American Natural Gas Price Indices		Index, 2005=100																																															
110	PNGASEU	Advanced economies	Natural Gas, Russian Natural Gas border price in Germany, US$ per million metric British thermal units of gas		U.S. dollars	Units																																														
110	PNGASJP	Advanced economies	Natural Gas, Indonesian Liquified Natural Gas in Japan, US$ per million metric British thermal units of liquid		U.S. dollars	Units																																														
110	PNGASUS	Advanced economies	Natural Gas, Natural Gas spot price at the Henry Hub terminal in Louisiana, US$ per million metric British thermal units of gas		U.S. dollars	Units																																														
110	PCOALW	Advanced economies	Commodity Coal Price Index includes Australian and South African Coal		Index, 2005=100																																															
110	PCOALAU	Advanced economies	Coal, Australian thermal coal, 1200- btu/pound, less than 1% sulfur, 14% ash, FOB Newcastle/Port Kembla, US$ per metric tonne		U.S. dollars	Units																																														
110	PCOALSA	Advanced economies	Coal, South African export price, US$ per metric tonne		U.S. dollars	Units																																														
110	PFANDBW	Advanced economies	Commodity Food and Beverage Price Index includes Food and Beverage Price Indices		Index, 2005=100																																															
110	PFOODW	Advanced economies	Commodity Food Price Index includes Cereal, Vegetable Oils, Meat, Seafood, Sugar, Bananas, and Oranges Price Indices		Index, 2005=100																																															
110	PCEREW	Advanced economies	Commodity Cereals Price Index includes Wheat, Maize (Corn), Rice, and Barley		Index, 2005=100																																															
110	PWHEAMT	Advanced economies	Wheat, No.1 Hard Red Winter, ordinary protein, FOB Gulf of Mexico, US$ per metric tonne		U.S. dollars	Units																																														
110	PMAIZMT	Advanced economies	Maize (corn), U.S. No.2 Yellow, FOB Gulf of Mexico, U.S. price, US$ per metric tonne		U.S. dollars	Units																																														
110	PRICENPQ	Advanced economies	Rice, 5 percent broken milled white rice, Thailand nominal price quote, US$ per metric tonne		U.S. dollars	Units																																														
110	PBARL	Advanced economies	Barley, Canadian no.1 Western Barley, spot price, US$ per metric tonne		U.S. dollars	Units																																														
110	PVOILW	Advanced economies	Commodity Vegetable Oil Index includes Soybean, Soybean Meal, Soybean Oil, Rapeseed Oil, Palm Oil, Sunflower Oil, Olive Oil, Fishmeal, and Groundnut Price Indices		Index, 2005=100																																															
110	PSOYB	Advanced economies	Soybeans, U.S. soybeans, Chicago Soybean futures contract (first contract forward) No. 2 yellow and par, US$ per metric tonne		U.S. dollars	Units																																														
110	PSMEA	Advanced economies	Soybean Meal, Chicago Soybean Meal Futures (first contract forward) Minimum 48 percent protein, US$ per metric tonne		U.S. dollars	Units																																														
110	PSOIL	Advanced economies	Soybean Oil, Chicago Soybean Oil Futures (first contract forward) exchange approved grades, US$ per metric tonne		U.S. dollars	Units																																														
110	PROIL	Advanced economies	Rapeseed oil, crude, FOB Rotterdam, US$ per metric ton		U.S. dollars	Units																																														
110	PPOIL	Advanced economies	Palm oil, Malaysia Palm Oil Futures (first contract forward) 4-5 percent FFA, US$ per metric tonne		U.S. dollars	Units																																														
110	PSUNO	Advanced economies	Sunflower Oil, US export price from Gulf of Mexico, US$ per metric tonne		U.S. dollars	Units																																														
110	POLVOIL	Advanced economies	Olive Oil, extra virgin less than 1% free fatty acid, ex-tanker price U.K., US$ per metric tonne		U.S. dollars	Units																																														
110	PFISH	Advanced economies	Fishmeal, Peru Fish meal/pellets 65% protein, CIF, US$ per metric tonne		U.S. dollars	Units																																														
110	PGNUTS	Advanced economies	Groundnuts (peanuts), 40/50 (40 to 50 count per ounce), cif Argentina, US$ per metric tonne		U.S. dollars	Units																																														
110	PMEATW	Advanced economies	Commodity Meat Price Index includes Beef, Lamb, Swine (pork), and Poultry Price Indices		Index, 2005=100																																															
110	PBEEF	Advanced economies	Beef, Australian and New Zealand 85% lean fores, FOB U.S. import price, US cents per pound		U.S. cents	Units																																														
110	PLAMB	Advanced economies	Lamb, frozen carcass Smithfield London, US cents per pound		U.S. cents	Units																																														
110	PPORK	Advanced economies	Swine (pork), 51-52% lean Hogs, U.S. price, US cents per pound		U.S. cents	Units																																														
110	PPOULT	Advanced economies	Poultry (chicken), Whole bird spot price, Georgia docks, US cents per pound		U.S. cents	Units																																														
110	PSEAFW	Advanced economies	Commodity Seafood Index includes Fish (salmon) and Shrimp Price Indices		Index, 2005=100																																															
110	PSALM	Advanced economies	Fish (salmon), Farm Bred Norwegian Salmon, export price, US$ per kilogram		U.S. dollars	Units																																														
110	PSHRI	Advanced economies	Shrimp, Frozen shell-on headless, block 16/20 count, Indian origin, C&F Japan, US$ per kilogram		U.S. dollars	Units																																														
110	PSUGAW	Advanced economies	Commodity Sugar Index includes European, Free market, and U.S. Price Indices		Index, 2005=100																																															
110	PSUGAISA	Advanced economies	Sugar, Free Market, Coffee Sugar and Cocoa Exchange (CSCE) contract no.11 nearest future position, US cents per pound		U.S. cents	Units																																														
110	PSUGAUSA	Advanced economies	Sugar, U.S. import price, contract no.14 nearest futures position, US cents per pound		U.S. cents	Units																																														
110	PSUGAEEC	Advanced economies	Sugar, European import price, CIF Europe, US cents per pound		U.S. cents	Units																																														
110	PBANSOP	Advanced economies	Bananas, Central American and Ecuador, FOB U.S. Ports, US$ per metric tonne		U.S. dollars	Units																																														
110	PORANG	Advanced economies	Oranges, miscellaneous oranges French import price, US$ per metric tonne		U.S. dollars	Units																																														
110	PBEVEW	Advanced economies	Commodity Beverage Price Index includes Coffee, Tea, and Cocoa		Index, 2005=100																																															
110	PCOFFW	Advanced economies	Commodity Coffee Price Index includes Other Mild Arabicas and Robusta		Index, 2005=100																																															
110	PCOFFOTM	Advanced economies	Coffee, Other Mild Arabicas, International Coffee Organization New York cash price, ex-dock New York, US cents per pound		U.S. cents	Units																																														
110	PCOFFROB	Advanced economies	Coffee, Robusta, International Coffee Organization New York cash price, ex-dock New York, US cents per pound		U.S. cents	Units																																														
110	PCOCO	Advanced economies	Cocoa beans, International Cocoa Organization cash price, CIF US and European ports, US$ per metric tonne		U.S. dollars	Units																																														
110	PTEA	Advanced economies	Tea, Mombasa, Kenya, Auction Price, US cents per kilogram		U.S. cents	Units																																														
110	PRAWMW	Advanced economies	Commodity Agricultural Raw Materials Index includes Timber, Cotton, Wool, Rubber, and Hides Price Indices		Index, 2005=100																																															
110	PTIMBW	Advanced economies	Commodity Timber Index includes Hardwood and Softwood Price Indices		Index, 2005=100																																															
110	PHARDW	Advanced economies	Commodity Hardwood Price Index includes Hardwood Logs and Hardwood Sawn Price Indices		Index, 2005=100																																															
110	PLOGSK	Advanced economies	Hard Logs, Best quality Malaysian meranti, import price Japan, US$ per cubic meter		U.S. dollars	Units																																														
110	PSAWMAL	Advanced economies	Hard Sawnwood, Dark Red Meranti, select and better quality, C&F U.K port, US$ per cubic meter		U.S. dollars	Units																																														
110	PSOFTW	Advanced economies	Commodity Softwood Index includes Softwood Sawn and Softwood Logs Price Indices		Index, 2005=100																																															
110	PLOGORE	Advanced economies	Soft Logs, Average Export price from the U.S. for Douglas Fir, US$ per cubic meter		U.S. dollars	Units																																														
110	PSAWORE	Advanced economies	Soft Sawnwood, average export price of Douglas Fir, U.S. Price, US$ per cubic meter		U.S. dollars	Units																																														
110	PCOTTIND	Advanced economies	Cotton, Cotton Outlook `A Index`, Middling 1-3/32 inch staple, CIF Liverpool, US cents per pound		U.S. cents	Units																																														
110	PWOOLW	Advanced economies	Commodity Wool Index includes Coarse and Fine Wool Price Indices		Index, 2005=100																																															
110	PWOOLF	Advanced economies	Wool, fine, 19 micron, Australian Wool Exchange spot quote, US cents per kilogram		U.S. cents	Units																																														
110	PWOOLC	Advanced economies	Wool, coarse, 23 micron, Australian Wool Exchange spot quote, US cents per kilogram		U.S. cents	Units																																														
110	PRUBB	Advanced economies	Rubber, No.1 Rubber Smoked Sheet, FOB Maylaysian/Singapore, US cents per pound		U.S. cents	Units																																														
110	PHIDE	Advanced economies	Hides, Heavy native steers, over 53 pounds, wholesale dealer`s price, US cents per pound		U.S. cents	Units																																														
110	PMETAW	Advanced economies	Commodity Metals Price Index includes Copper, Aluminum, Iron Ore, Tin, Nickel, Zinc, Lead, and Uranium Price Indices		Index, 2005=100																																															
110	PCOPP	Advanced economies	Copper, grade A cathode, LME spot price, CIF European ports, US$ per metric tonne		U.S. dollars	Units																																														
110	PALUM	Advanced economies	Aluminum, 99.5% minimum purity, LME spot price, CIF UK ports, US$ per metric tonne		U.S. dollars	Units																																														
110	PIORECR	Advanced economies	Iron Ore, China import Iron Ore Fines 62% FE spot (CFR Tianjin port) US$ per metric ton		U.S. dollars	Units																																														
110	PTIN	Advanced economies	Tin, standard grade, LME spot price, US$ per metric tonne		U.S. dollars	Units																																														
110	PNICK	Advanced economies	Nickel, melting grade, LME spot price, CIF European ports, US$ per metric tonne		U.S. dollars	Units																																														
110	PZINC	Advanced economies	Zinc, high grade 98% pure, US$ per metric tonne		U.S. dollars	Units																																														
110	PLEAD	Advanced economies	Lead, 99.97% pure, LME spot price, CIF European Ports, US$ per metric tonne		U.S. dollars	Units																																														
110	PURAN	Advanced economies	Uranium, u3o8 restricted price, Nuexco exchange spot, US$ per pound		U.S. dollars	Units																																														
163	NGDP_RPCH	Euro area 	Gross domestic product, constant prices		Percent change			n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	1.386	-0.786	2.498	2.896	1.638	2.641	2.928	2.950	3.824	2.136	0.984	0.650	2.303	1.678	3.231	3.070	0.464	-4.502	2.076	1.635	-0.855	-0.242	1.415	2.052	1.889	2.388	2.032	1.880	1.654	1.552	1.452	1.409	
163	NGDP_RPCHMK	Euro area 	Gross domestic product, constant prices		Percent change (market exchange rates)																																															
163	NGDPD	Euro area 	Gross domestic product, current prices		U.S. dollars	Billions		n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	6,098.348	6,725.594	6,112.997	6,457.311	7,621.078	7,739.210	6,949.147	7,109.601	7,122.669	6,494.871	6,587.163	7,185.574	8,853.237	10,147.560	10,539.059	11,182.349	12,890.341	14,188.285	12,947.750	12,674.763	13,643.592	12,658.741	13,207.220	13,521.217	11,687.050	11,961.717	12,633.365	13,737.657	14,025.932	14,715.329	15,317.404	15,987.334	16,614.540	
163	PPPGDP	Euro area 	Gross domestic product, current prices		Purchasing power parity; international dollars	Billions																																														
163	NGDP_D	Euro area 	Gross domestic product, deflator		Index, 2000=100			n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	69.141	71.769	73.114	74.566	77.667	79.681	79.515	80.355	81.657	82.814	84.840	86.934	88.854	90.555	92.295	94.111	96.421	98.384	99.341	100.000	101.002	102.300	103.561	104.490	105.984	106.754	107.920	109.499	111.213	113.257	115.417	117.730	120.121	
163	NGDPRPPPPC	Euro area 	Gross domestic product per capita, constant prices		Purchasing power parity; 2011 international dollar	Units																																														
163	PPPPC	Euro area 	Gross domestic product per capita, current prices		Purchasing power parity; international dollars	Units																																														
163	NGAP_NPGDP	Euro area 	Output gap		Percent of potential GDP			n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	1.962	1.098	-2.190	-1.595	-1.082	-1.659	-1.147	-0.555	-0.010	1.399	1.483	0.395	-0.629	-0.248	-0.162	1.476	3.105	2.500	-2.562	-1.307	-0.444	-1.840	-2.645	-2.285	-1.699	-1.218	-0.221	0.310	0.623	0.661	0.641	0.532	0.414	
163	PPPSH	Euro area 	Gross domestic product based on purchasing-power-parity (PPP) share of world total	These data form the basis for the country weights used to generate the World Economic Outlook country group composites for the domestic economy.   Please note:   The IMF is not a primary source for purchasing power parity (PPP) data. WEO weights have been created from primary sources and are used solely for purposes of generating country group composites. For primary source information, please refer to one of the following sources: the Organization for Economic Cooperation and Development, the World Bank, or the Penn World Tables.  For further information see Box A2 in the April 2004 World Economic Outlook, Box 1.2 in the September 2003 World Economic Outlook for a discussion on the measurement of global growth and Box A.1 in the May 2000 World Economic Outlook for a summary of the revised PPP-based weights, and Annex IV of the May 1993 World Economic Outlook. See also Anne Marie Gulde and Marianne Schulze-Ghattas, "Purchasing Power Parity Based Weights for the World Economic Outlook," in Staff Studies for the World Economic Outlook (Washington: IMF, December 1993), pp. 106-23.	Percent																																															
163	NID_NGDP	Euro area 	Investment		Percent of GDP		Source: National Statistics Office. EuroStat. Latest actual data: 2017 National accounts manual used: ESA 2010 GDP valuation: Market prices Start/end months of reporting year: January/December Base year: 2010 Chain-weighted: Yes, from 1995 Primary domestic currency: Euro Data last updated: 09/2018	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	26.146	24.576	22.387	23.421	22.102	21.456	21.602	22.348	22.752	23.392	22.772	21.760	21.777	21.995	22.289	23.253	24.034	23.571	20.347	20.956	21.484	20.025	19.610	19.912	20.337	20.658	20.844	21.306	21.625	21.816	21.971	22.118	22.281	
163	NGSD_NGDP	Euro area 	Gross national savings		Percent of GDP		Source: National Statistics Office. EuroStat. Latest actual data: 2017 National accounts manual used: ESA 2010 GDP valuation: Market prices Start/end months of reporting year: January/December Base year: 2010 Chain-weighted: Yes, from 1995 Primary domestic currency: Euro Data last updated: 09/2018	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	22.759	22.135	21.815	22.025	22.444	22.206	22.980	23.200	23.304	23.056	22.963	22.566	22.263	23.168	22.752	23.634	24.281	22.904	20.846	21.481	22.356	22.289	22.430	22.892	23.741	24.078	24.680	24.907	25.088	25.238	25.330	25.399	25.479	
163	PCPIPCH	Euro area 	Inflation, average consumer prices		Percent change			n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	3.623	3.256	2.696	2.442	1.605	1.704	1.227	1.170	2.185	2.413	2.271	2.118	2.177	2.197	2.206	2.164	3.343	0.318	1.613	2.724	2.499	1.347	0.431	0.033	0.242	1.536	1.698	1.716	1.831	1.947	2.049	2.077	
163	PCPIEPCH	Euro area 	Inflation, end of period consumer prices		Percent change			n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	3.171	3.183	2.553	2.386	1.458	1.601	0.849	1.820	2.562	2.094	2.319	2.017	2.356	2.278	1.924	3.112	1.642	0.928	2.217	2.751	2.224	0.846	-0.170	0.230	1.138	1.352	1.872	1.735	1.875	1.951	2.102	2.045	
163	FLIBOR3	Euro area 	Three-month London interbank offered rate (LIBOR)		Percent			n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	2.963	4.405	4.260	3.317	2.332	2.106	2.184	3.080	4.278	4.632	1.228	0.811	1.391	0.573	0.221	0.210	-0.020	-0.264	-0.329	-0.315	-0.199	n/a	n/a	n/a	n/a	
163	TRADEPCH	Euro area 	Trade volume of goods and services		Percent change																																															
163	TM_RPCH	Euro area 	Volume of imports of goods and services		Percent change		Notes: Calculated as of the sum of the balances of individual euro area countries. Primary domestic currency: Euro Data last updated: 09/2018	2.768	-2.352	0.835	0.313	5.573	4.482	5.414	7.932	7.694	9.326	7.734	5.379	3.605	-4.546	8.799	8.535	4.242	9.645	10.352	7.504	11.940	2.743	1.129	3.290	6.926	5.849	8.469	7.083	-0.092	-11.532	9.379	4.233	-1.341	1.644	4.421	7.404	3.861	3.747	3.964	4.458	4.218	3.993	3.686	3.502	
163	TMG_RPCH	Euro area 	Volume of imports of goods		Percent change		Notes: Calculated as of the sum of the balances of individual euro area countries. Primary domestic currency: Euro Data last updated: 09/2018	3.766	-4.165	0.857	0.311	5.930	4.774	6.246	8.401	8.648	9.649	7.622	6.959	2.566	-5.672	10.391	9.237	3.683	9.784	10.292	7.404	12.170	1.912	1.185	3.852	7.607	6.036	9.195	6.841	-0.424	-12.681	10.509	4.752	-2.123	0.815	3.866	5.710	3.968	4.742	4.698	4.588	4.282	3.969	3.663	3.454	
