Country,Subject Descriptor,Subject Notes,Units,2014,2015,2016,2017,2018,2019,2020,2021
Tajikistan,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,7.381,5.082,6.953,6.444,6.000,6.000,6.000,6.000
Tanzania,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,4.752,6.838,4.988,5.000,5.000,5.000,5.000,5.000
Thailand,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,0.604,-0.853,1.307,1.653,2.055,2.090,2.342,2.204
Timor-Leste,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,0.288,-0.575,-0.622,3.311,4.280,3.967,3.994,3.994
Togo,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,1.832,1.832,2.300,2.500,2.500,2.000,2.100,2.000
Tonga,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,0.836,-0.363,0.524,2.488,2.996,2.997,2.793,2.594
Trinidad and Tobago,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,8.485,1.484,5.168,5.336,5.299,4.442,4.570,4.629
Tunisia,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,4.775,4.064,4.033,3.888,3.784,3.629,3.453,3.536
Turkey,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,8.170,8.808,9.093,6.168,7.314,6.168,6.803,6.295
Turkmenistan,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,6.800,6.000,5.000,5.000,5.487,6.124,6.794,6.935
Tuvalu,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,0.383,4.397,3.500,2.900,2.800,2.800,2.600,2.500
Uganda,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,2.158,8.495,5.176,5.050,5.000,5.000,5.000,5.000
Ukraine,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,24.870,43.313,12.979,8.484,6.471,5.958,5.037,5.037
United Arab Emirates,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,3.216,3.806,3.554,3.129,3.195,3.293,3.499,3.597
United Kingdom,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,0.940,0.100,1.500,2.500,2.600,2.000,2.000,2.000
United States,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,0.553,0.735,1.821,2.560,2.660,2.423,2.360,2.309
Uruguay,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,8.258,9.436,9.900,8.800,7.200,6.700,6.400,6.300
Uzbekistan,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,9.237,8.427,7.991,9.847,10.000,10.000,10.000,10.000
Vanuatu,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,1.074,1.473,2.473,2.673,2.873,2.973,2.973,2.973
Venezuela,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,68.540,180.870,720.038,"2,200.023","3,000.006","3,599.974","4,100.003","4,600.007"
Vietnam,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,1.839,0.597,3.500,3.800,4.000,4.000,4.000,4.000
Yemen,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,10.005,18.800,22.000,15.037,11.037,10.037,9.000,9.000
Zambia,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,7.862,21.112,9.500,8.700,7.000,6.000,5.000,5.000
Zimbabwe,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,-0.796,-2.473,-1.200,6.000,2.000,2.000,2.000,2.000
