WEO Country Group Code	WEO Subject Code	Country Group Name	Subject Descriptor	Subject Notes	Units	Scale	Series-specific Notes	1980	1981	1982	1983	1984	1985	1986	1987	1988	1989	1990	1991	1992	1993	1994	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	2018	2019	2020	2021	2022	2023	Estimates Start After 
110	BCA_NGDPD	Advanced economies	Current account balance		Percent of GDP			-1.092	-0.665	-0.474	-0.380	-0.548	-0.569	-0.157	-0.307	-0.174	-0.352	-0.457	-0.177	-0.159	0.252	0.060	0.093	0.041	0.302	0.096	-0.361	-0.855	-0.799	-0.768	-0.716	-0.592	-1.086	-1.202	-0.927	-1.402	-0.254	-0.037	-0.106	0.012	0.432	0.458	0.658	0.686	0.824	0.661	0.525	0.491	0.554	0.572	0.650	
110	BM	Advanced economies	Imports of goods and services		U.S. dollars	Billions		n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	4,838.940	4,971.696	5,013.563	5,502.554	6,132.348	5,886.242	6,081.238	6,984.818	8,355.983	9,321.841	10,510.793	11,893.906	13,291.542	10,445.783	12,134.127	14,152.106	14,071.342	14,283.958	14,614.935	13,063.653	12,948.464	13,986.682	15,642.005	16,600.541	17,527.598	18,411.153	19,209.506	19,963.919	
110	BX	Advanced economies	Exports of goods and services		U.S. dollars	Billions		n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	4,971.722	5,151.567	5,163.364	5,520.543	5,999.071	5,772.160	6,001.852	6,881.064	8,228.094	9,021.522	10,137.137	11,679.887	12,942.281	10,475.225	12,124.302	14,049.267	14,036.508	14,486.527	14,852.527	13,420.746	13,331.771	14,391.563	16,080.872	17,007.455	17,945.565	18,872.561	19,703.777	20,527.222	
110	BF	Advanced economies	Financial account balance		U.S. dollars	Billions		-48.056	-22.392	9.656	-10.876	-30.621	-44.772	-3.451	-87.915	-33.703	-15.278	-110.506	-76.190	-36.363	30.726	-41.877	56.296	-14.733	-25.615	145.400	-47.456	-347.556	-240.072	-351.060	-378.516	-159.781	-410.090	-517.525	-398.109	-841.103	-120.187	-168.106	-224.105	-129.993	230.569	341.992	322.203	438.361	424.366	335.806	231.793	214.523	255.847	285.023	314.105	
110	BFD	Advanced economies	Direct investment, net		U.S. dollars	Billions		7.835	4.641	2.229	10.689	11.593	23.362	28.224	26.185	48.908	66.296	64.389	74.820	76.063	71.303	103.097	109.190	122.709	131.337	154.416	149.439	-43.435	85.202	61.514	146.204	388.471	124.008	307.443	531.898	641.233	303.397	340.667	358.898	111.885	155.360	213.549	35.748	-14.465	433.075	314.992	327.335	379.567	365.739	358.343	380.951	
110	BFP	Advanced economies	Portfolio investment, net		U.S. dollars	Billions		n/a	n/a	n/a	n/a	n/a	-20.667	-37.882	-54.868	-39.917	-16.201	-78.844	-152.390	-49.359	-219.301	21.775	-160.458	-194.677	-172.317	134.439	-147.356	-205.349	-10.031	-386.205	-429.421	-696.862	-651.341	-696.327	-958.938	-1,573.916	-542.100	-968.977	-1,111.531	-246.276	-539.885	30.637	176.089	374.425	-126.894	-149.129	-287.530	-278.973	-189.832	-221.072	-312.121	
110	BFF	Advanced economies	Financial derivatives, net		U.S. dollars	Billions		n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	10.624	19.435	-13.631	10.299	-16.323	6.063	10.192	15.439	10.611	-68.715	123.926	340.593	-133.572	-114.098	-6.367	-98.311	73.934	-12.424	-105.308	45.277	41.340	29.185	51.240	51.379	85.771	89.416	99.518	
110	BFO	Advanced economies	Other investment, net		U.S. dollars	Billions		-35.364	1.073	13.511	-11.463	-18.894	-53.029	-19.319	-153.058	-81.414	-86.388	-148.725	10.728	-50.397	103.728	-214.194	12.540	-36.374	-30.343	-192.121	-136.071	-181.935	-321.928	-114.237	-298.360	-67.765	61.609	-160.563	-214.183	-298.116	-176.834	261.501	191.667	-155.007	399.513	-11.656	4.027	-137.173	-70.582	68.005	64.292	-19.579	-88.122	-30.638	57.336	
110	BFRA	Advanced economies	Change in reserves		U.S. dollars	Billions		-3.061	-3.348	1.616	14.218	17.378	19.140	49.844	122.446	38.318	30.284	55.198	-11.234	13.389	53.014	56.683	94.485	91.130	39.893	27.544	96.565	92.414	60.138	121.885	238.573	227.549	45.336	105.419	70.619	76.437	483.265	352.931	349.809	273.203	153.108	134.887	226.753	179.646	170.431	92.882	93.726	97.340	94.572	96.811	95.584	
110	D	Advanced economies	External debt, total		U.S. dollars	Billions																																														
110	D_NGDPD	Advanced economies	External debt, total		Percent of GDP																																															
110	D_BX	Advanced economies	External debt, total		Percent of exports of goods and services																																															
110	DS	Advanced economies	External debt, total debt service		U.S. dollars	Billions																																														
110	DS_NGDPD	Advanced economies	External debt, total debt service		Percent of GDP																																															
110	DS_BX	Advanced economies	External debt, total debt service		Percent of exports of goods and services																																															
110	DSI	Advanced economies	External debt, total debt service, interest		U.S. dollars	Billions																																														
110	DSI_NGDPD	Advanced economies	External debt, total debt service, interest		Percent of GDP																																															
110	DSI_BX	Advanced economies	External debt, total debt service, interest		Percent of exports of goods and services																																															
110	DSP	Advanced economies	External debt, total debt service, amortization		U.S. dollars	Billions																																														
110	DSP_NGDPD	Advanced economies	External debt, total debt service, amortization		Percent of GDP																																															
110	DSP_BX	Advanced economies	External debt, total debt service, amortization		Percent of exports of goods and services																																															
110	PALLFNFW	Advanced economies	Commodity Price Index includes both Fuel and Non-Fuel Price Indices		Index, 2005=100																																															
110	PNFUELW	Advanced economies	Commodity Non-Fuel Price Index includes Food and Beverages and Industrial Inputs Price Indices		Index, 2005=100																																															
110	PINDUW	Advanced economies	Commodity Industrial Inputs Price Index includes Agricultural Raw Materials and Metals Price Indices		Index, 2005=100																																															
110	POILAPSP	Advanced economies	Crude Oil (petroleum), simple average of three spot prices; Dated Brent, West Texas Intermediate, and the Dubai Fateh, US$ per barrel	The APSP denotes an equally weighted average of three crude oil spot prices?West Texas Intermediate (?WTI?), Dated Brent (?Brent?), and Dubai Fateh (?Dubai?). The prices of these crude oils tend to move together according to the inequality WTI > Brent > Dubai. Their price differentials reflect differences in American Petroleum Institute (API) measure of gravity, sulfur content, and overall weight. The WTI spot price refers to the physical delivery price for a barrel of WTI deliverable to Cushing, Oklahoma. The WTI price is frequently mentioned in the financial press, and is often described as the ?headline? oil price. The Brent spot price is the physical delivery price for a barrel of either Dated Brent (UK), Forties (Norway), or Oseberg (Norway) to Sullom Voe, United Kingdom (in the Shetland Islands). The Dubai Fateh spot price refers to the physical price for a barrel of Dubai Fateh deliverable in the Arabian Gulf at Dubai, United Arab Emirates.	U.S. dollars	Units																																														
110	POILBRE	Advanced economies	Crude Oil (petroleum),  Dated Brent, light blend 38 API, fob U.K., US$ per barrel		U.S. dollars	Units																																														
110	POILDUB	Advanced economies	Oil; Dubai, medium, Fateh 32 API, fob Dubai Crude Oil (petroleum), Dubai Fateh Fateh 32 API, US$ per barrel		U.S. dollars	Units																																														
110	POILWTI	Advanced economies	Crude Oil (petroleum), West Texas Intermediate 40 API, Midland Texas, US$ per barrel		U.S. dollars	Units																																														
110	PNRGW	Advanced economies	Commodity Fuel (energy) Index includes Crude oil (petroleum), Natural Gas, and Coal Price Indices		Index, 2005=100																																															
110	POILAPSPW	Advanced economies	Crude Oil (petroleum), Price index simple average of three spot prices (APSP); Dated Brent, West Texas Intermediate, and the Dubai Fateh	The APSP denotes an equally weighted average of three crude oil spot prices?West Texas Intermediate (?WTI?), Dated Brent (?Brent?), and Dubai Fateh (?Dubai?). The prices of these crude oils tend to move together according to the inequality WTI > Brent > Dubai. Their price differentials reflect differences in American Petroleum Institute (API) measure of gravity, sulfur content, and overall weight. The WTI spot price refers to the physical delivery price for a barrel of WTI deliverable to Cushing, Oklahoma. The WTI price is frequently mentioned in the financial press, and is often described as the ?headline? oil price. The Brent spot price is the physical delivery price for a barrel of either Dated Brent (UK), Forties (Norway), or Oseberg (Norway) to Sullom Voe, United Kingdom (in the Shetland Islands). The Dubai Fateh spot price refers to the physical price for a barrel of Dubai Fateh deliverable in the Arabian Gulf at Dubai, United Arab Emirates.	Index, 2005=100																																															
110	PNGASW	Advanced economies	Commodity Natural Gas Price Index includes European, Japanese, and American Natural Gas Price Indices		Index, 2005=100																																															
110	PNGASEU	Advanced economies	Natural Gas, Russian Natural Gas border price in Germany, US$ per million metric British thermal units of gas		U.S. dollars	Units																																														
110	PNGASJP	Advanced economies	Natural Gas, Indonesian Liquified Natural Gas in Japan, US$ per million metric British thermal units of liquid		U.S. dollars	Units																																														
110	PNGASUS	Advanced economies	Natural Gas, Natural Gas spot price at the Henry Hub terminal in Louisiana, US$ per million metric British thermal units of gas		U.S. dollars	Units																																														
110	PCOALW	Advanced economies	Commodity Coal Price Index includes Australian and South African Coal		Index, 2005=100																																															
110	PCOALAU	Advanced economies	Coal, Australian thermal coal, 1200- btu/pound, less than 1% sulfur, 14% ash, FOB Newcastle/Port Kembla, US$ per metric tonne		U.S. dollars	Units																																														
110	PCOALSA	Advanced economies	Coal, South African export price, US$ per metric tonne		U.S. dollars	Units																																														
110	PFANDBW	Advanced economies	Commodity Food and Beverage Price Index includes Food and Beverage Price Indices		Index, 2005=100																																															
110	PFOODW	Advanced economies	Commodity Food Price Index includes Cereal, Vegetable Oils, Meat, Seafood, Sugar, Bananas, and Oranges Price Indices		Index, 2005=100																																															
110	PCEREW	Advanced economies	Commodity Cereals Price Index includes Wheat, Maize (Corn), Rice, and Barley		Index, 2005=100																																															
110	PWHEAMT	Advanced economies	Wheat, No.1 Hard Red Winter, ordinary protein, FOB Gulf of Mexico, US$ per metric tonne		U.S. dollars	Units																																														
110	PMAIZMT	Advanced economies	Maize (corn), U.S. No.2 Yellow, FOB Gulf of Mexico, U.S. price, US$ per metric tonne		U.S. dollars	Units																																														
110	PRICENPQ	Advanced economies	Rice, 5 percent broken milled white rice, Thailand nominal price quote, US$ per metric tonne		U.S. dollars	Units																																														
110	PBARL	Advanced economies	Barley, Canadian no.1 Western Barley, spot price, US$ per metric tonne		U.S. dollars	Units																																														
110	PVOILW	Advanced economies	Commodity Vegetable Oil Index includes Soybean, Soybean Meal, Soybean Oil, Rapeseed Oil, Palm Oil, Sunflower Oil, Olive Oil, Fishmeal, and Groundnut Price Indices		Index, 2005=100																																															
110	PSOYB	Advanced economies	Soybeans, U.S. soybeans, Chicago Soybean futures contract (first contract forward) No. 2 yellow and par, US$ per metric tonne		U.S. dollars	Units																																														
110	PSMEA	Advanced economies	Soybean Meal, Chicago Soybean Meal Futures (first contract forward) Minimum 48 percent protein, US$ per metric tonne		U.S. dollars	Units																																														
110	PSOIL	Advanced economies	Soybean Oil, Chicago Soybean Oil Futures (first contract forward) exchange approved grades, US$ per metric tonne		U.S. dollars	Units																																														
110	PROIL	Advanced economies	Rapeseed oil, crude, FOB Rotterdam, US$ per metric ton		U.S. dollars	Units																																														
110	PPOIL	Advanced economies	Palm oil, Malaysia Palm Oil Futures (first contract forward) 4-5 percent FFA, US$ per metric tonne		U.S. dollars	Units																																														
110	PSUNO	Advanced economies	Sunflower Oil, US export price from Gulf of Mexico, US$ per metric tonne		U.S. dollars	Units																																														
110	POLVOIL	Advanced economies	Olive Oil, extra virgin less than 1% free fatty acid, ex-tanker price U.K., US$ per metric tonne		U.S. dollars	Units																																														
110	PFISH	Advanced economies	Fishmeal, Peru Fish meal/pellets 65% protein, CIF, US$ per metric tonne		U.S. dollars	Units																																														
110	PGNUTS	Advanced economies	Groundnuts (peanuts), 40/50 (40 to 50 count per ounce), cif Argentina, US$ per metric tonne		U.S. dollars	Units																																														
110	PMEATW	Advanced economies	Commodity Meat Price Index includes Beef, Lamb, Swine (pork), and Poultry Price Indices		Index, 2005=100																																															
110	PBEEF	Advanced economies	Beef, Australian and New Zealand 85% lean fores, FOB U.S. import price, US cents per pound		U.S. cents	Units																																														
110	PLAMB	Advanced economies	Lamb, frozen carcass Smithfield London, US cents per pound		U.S. cents	Units																																														
110	PPORK	Advanced economies	Swine (pork), 51-52% lean Hogs, U.S. price, US cents per pound		U.S. cents	Units																																														
110	PPOULT	Advanced economies	Poultry (chicken), Whole bird spot price, Georgia docks, US cents per pound		U.S. cents	Units																																														
110	PSEAFW	Advanced economies	Commodity Seafood Index includes Fish (salmon) and Shrimp Price Indices		Index, 2005=100																																															
110	PSALM	Advanced economies	Fish (salmon), Farm Bred Norwegian Salmon, export price, US$ per kilogram		U.S. dollars	Units																																														
110	PSHRI	Advanced economies	Shrimp, Frozen shell-on headless, block 16/20 count, Indian origin, C&F Japan, US$ per kilogram		U.S. dollars	Units																																														
110	PSUGAW	Advanced economies	Commodity Sugar Index includes European, Free market, and U.S. Price Indices		Index, 2005=100																																															
110	PSUGAISA	Advanced economies	Sugar, Free Market, Coffee Sugar and Cocoa Exchange (CSCE) contract no.11 nearest future position, US cents per pound		U.S. cents	Units																																														
110	PSUGAUSA	Advanced economies	Sugar, U.S. import price, contract no.14 nearest futures position, US cents per pound		U.S. cents	Units																																														
110	PSUGAEEC	Advanced economies	Sugar, European import price, CIF Europe, US cents per pound		U.S. cents	Units																																														
110	PBANSOP	Advanced economies	Bananas, Central American and Ecuador, FOB U.S. Ports, US$ per metric tonne		U.S. dollars	Units																																														
110	PORANG	Advanced economies	Oranges, miscellaneous oranges French import price, US$ per metric tonne		U.S. dollars	Units																																														
110	PBEVEW	Advanced economies	Commodity Beverage Price Index includes Coffee, Tea, and Cocoa		Index, 2005=100																																															
110	PCOFFW	Advanced economies	Commodity Coffee Price Index includes Other Mild Arabicas and Robusta		Index, 2005=100																																															
110	PCOFFOTM	Advanced economies	Coffee, Other Mild Arabicas, International Coffee Organization New York cash price, ex-dock New York, US cents per pound		U.S. cents	Units																																														
110	PCOFFROB	Advanced economies	Coffee, Robusta, International Coffee Organization New York cash price, ex-dock New York, US cents per pound		U.S. cents	Units																																														
110	PCOCO	Advanced economies	Cocoa beans, International Cocoa Organization cash price, CIF US and European ports, US$ per metric tonne		U.S. dollars	Units																																														
110	PTEA	Advanced economies	Tea, Mombasa, Kenya, Auction Price, US cents per kilogram		U.S. cents	Units																																														
110	PRAWMW	Advanced economies	Commodity Agricultural Raw Materials Index includes Timber, Cotton, Wool, Rubber, and Hides Price Indices		Index, 2005=100																																															
110	PTIMBW	Advanced economies	Commodity Timber Index includes Hardwood and Softwood Price Indices		Index, 2005=100																																															
110	PHARDW	Advanced economies	Commodity Hardwood Price Index includes Hardwood Logs and Hardwood Sawn Price Indices		Index, 2005=100																																															
110	PLOGSK	Advanced economies	Hard Logs, Best quality Malaysian meranti, import price Japan, US$ per cubic meter		U.S. dollars	Units																																														
110	PSAWMAL	Advanced economies	Hard Sawnwood, Dark Red Meranti, select and better quality, C&F U.K port, US$ per cubic meter		U.S. dollars	Units																																														
110	PSOFTW	Advanced economies	Commodity Softwood Index includes Softwood Sawn and Softwood Logs Price Indices		Index, 2005=100																																															
110	PLOGORE	Advanced economies	Soft Logs, Average Export price from the U.S. for Douglas Fir, US$ per cubic meter		U.S. dollars	Units																																														
110	PSAWORE	Advanced economies	Soft Sawnwood, average export price of Douglas Fir, U.S. Price, US$ per cubic meter		U.S. dollars	Units																																														
110	PCOTTIND	Advanced economies	Cotton, Cotton Outlook `A Index`, Middling 1-3/32 inch staple, CIF Liverpool, US cents per pound		U.S. cents	Units																																														
110	PWOOLW	Advanced economies	Commodity Wool Index includes Coarse and Fine Wool Price Indices		Index, 2005=100																																															
110	PWOOLF	Advanced economies	Wool, fine, 19 micron, Australian Wool Exchange spot quote, US cents per kilogram		U.S. cents	Units																																														
110	PWOOLC	Advanced economies	Wool, coarse, 23 micron, Australian Wool Exchange spot quote, US cents per kilogram		U.S. cents	Units																																														
110	PRUBB	Advanced economies	Rubber, No.1 Rubber Smoked Sheet, FOB Maylaysian/Singapore, US cents per pound		U.S. cents	Units																																														
110	PHIDE	Advanced economies	Hides, Heavy native steers, over 53 pounds, wholesale dealer`s price, US cents per pound		U.S. cents	Units																																														
110	PMETAW	Advanced economies	Commodity Metals Price Index includes Copper, Aluminum, Iron Ore, Tin, Nickel, Zinc, Lead, and Uranium Price Indices		Index, 2005=100																																															
110	PCOPP	Advanced economies	Copper, grade A cathode, LME spot price, CIF European ports, US$ per metric tonne		U.S. dollars	Units																																														
110	PALUM	Advanced economies	Aluminum, 99.5% minimum purity, LME spot price, CIF UK ports, US$ per metric tonne		U.S. dollars	Units																																														
110	PIORECR	Advanced economies	Iron Ore, China import Iron Ore Fines 62% FE spot (CFR Tianjin port) US$ per metric ton		U.S. dollars	Units																																														
110	PTIN	Advanced economies	Tin, standard grade, LME spot price, US$ per metric tonne		U.S. dollars	Units																																														
110	PNICK	Advanced economies	Nickel, melting grade, LME spot price, CIF European ports, US$ per metric tonne		U.S. dollars	Units																																														
110	PZINC	Advanced economies	Zinc, high grade 98% pure, US$ per metric tonne		U.S. dollars	Units																																														
110	PLEAD	Advanced economies	Lead, 99.97% pure, LME spot price, CIF European Ports, US$ per metric tonne		U.S. dollars	Units																																														
110	PURAN	Advanced economies	Uranium, u3o8 restricted price, Nuexco exchange spot, US$ per pound		U.S. dollars	Units																																														
163	NGDP_RPCH	Euro area 	Gross domestic product, constant prices		Percent change			n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	1.386	-0.786	2.498	2.896	1.636	2.632	2.911	2.948	3.818	2.124	0.980	0.661	2.300	1.679	3.228	3.049	0.430	-4.515	2.082	1.606	-0.886	-0.241	1.337	2.067	1.804	2.332	2.412	2.001	1.658	1.525	1.464	1.444	
163	NGDP_RPCHMK	Euro area 	Gross domestic product, constant prices		Percent change (market exchange rates)																																															
163	NGDPD	Euro area 	Gross domestic product, current prices		U.S. dollars	Billions		n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	6,100.804	6,728.302	6,115.459	6,459.911	7,624.148	7,743.062	6,952.358	7,111.708	7,125.377	6,497.433	6,588.275	7,185.375	8,853.954	10,149.292	10,540.056	11,182.077	12,888.175	14,181.548	12,941.189	12,668.631	13,635.634	12,646.734	13,194.902	13,497.756	11,668.371	11,939.990	12,607.486	14,361.458	15,047.452	15,734.255	16,385.627	16,944.340	17,525.973	
163	PPPGDP	Euro area 	Gross domestic product, current prices		Purchasing power parity; international dollars	Billions																																														
163	NGDP_D	Euro area 	Gross domestic product, deflator		Index, 2000=100			n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	69.128	71.756	73.101	74.552	77.652	79.675	79.513	80.354	81.664	82.828	84.844	86.925	88.844	90.557	92.288	94.096	96.410	98.377	99.344	100.000	101.020	102.314	103.576	104.502	105.995	106.831	108.033	109.445	111.149	113.031	115.133	117.340	119.641	
163	NGDPRPPPPC	Euro area 	Gross domestic product per capita, constant prices		Purchasing power parity; 2011 international dollar	Units																																														
163	PPPPC	Euro area 	Gross domestic product per capita, current prices		Purchasing power parity; international dollars	Units																																														
163	NGAP_NPGDP	Euro area 	Output gap		Percent of potential GDP			n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	1.779	0.917	-2.365	-1.771	-1.258	-1.842	-1.326	-0.732	-0.174	1.246	1.346	0.285	-0.687	-0.260	-0.166	1.486	3.128	2.529	-2.563	-1.325	-0.520	-1.968	-2.797	-2.467	-1.925	-1.436	-0.540	0.263	0.620	0.691	0.647	0.582	0.501	
163	PPPSH	Euro area 	Gross domestic product based on purchasing-power-parity (PPP) share of world total	These data form the basis for the country weights used to generate the World Economic Outlook country group composites for the domestic economy.   Please note:   The IMF is not a primary source for purchasing power parity (PPP) data. WEO weights have been created from primary sources and are used solely for purposes of generating country group composites. For primary source information, please refer to one of the following sources: the Organization for Economic Cooperation and Development, the World Bank, or the Penn World Tables.  For further information see Box A2 in the April 2004 World Economic Outlook, Box 1.2 in the September 2003 World Economic Outlook for a discussion on the measurement of global growth and Box A.1 in the May 2000 World Economic Outlook for a summary of the revised PPP-based weights, and Annex IV of the May 1993 World Economic Outlook. See also Anne Marie Gulde and Marianne Schulze-Ghattas, "Purchasing Power Parity Based Weights for the World Economic Outlook," in Staff Studies for the World Economic Outlook (Washington: IMF, December 1993), pp. 106-23.	Percent																																															
163	NID_NGDP	Euro area 	Investment		Percent of GDP		Source: National Statistics Office. EuroStat. Latest actual data: 2017 National accounts manual used: ESA 2010 GDP valuation: Market prices Start/end months of reporting year: January/December Base year: 2010 Chain-weighted: Yes, from 1995 Primary domestic currency: Euro Data last updated: 04/2018	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	26.159	24.589	22.400	23.433	22.084	21.442	21.595	22.342	22.765	23.400	22.761	21.759	21.781	22.002	22.303	23.273	23.952	23.565	20.356	20.961	21.521	20.065	19.599	19.922	20.042	20.400	20.861	21.061	21.269	21.411	21.559	21.712	21.841	
163	NGSD_NGDP	Euro area 	Gross national savings		Percent of GDP		Source: National Statistics Office. EuroStat. Latest actual data: 2017 National accounts manual used: ESA 2010 GDP valuation: Market prices Start/end months of reporting year: January/December Base year: 2010 Chain-weighted: Yes, from 1995 Primary domestic currency: Euro Data last updated: 04/2018	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	22.741	22.123	21.806	22.021	22.428	22.192	22.972	23.195	23.317	23.061	22.951	22.563	22.267	23.177	22.763	23.652	24.203	22.850	20.802	21.448	22.355	22.275	22.360	22.861	23.780	24.040	24.422	24.598	24.775	24.874	24.904	24.962	25.046	
163	PCPIPCH	Euro area 	Inflation, average consumer prices		Percent change			n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	3.623	3.256	2.696	2.442	1.605	1.704	1.227	1.170	2.185	2.413	2.271	2.118	2.177	2.197	2.206	2.164	3.343	0.318	1.613	2.724	2.499	1.347	0.431	0.033	0.242	1.536	1.530	1.625	1.822	1.975	2.066	2.110	
163	PCPIEPCH	Euro area 	Inflation, end of period consumer prices		Percent change			n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	3.171	3.183	2.553	2.386	1.458	1.601	0.849	1.820	2.562	2.094	2.319	2.017	2.356	2.278	1.924	3.112	1.642	0.928	2.217	2.751	2.224	0.846	-0.170	0.230	1.138	1.352	1.601	1.814	1.835	2.036	2.078	2.102	
163	FLIBOR3	Euro area 	Three-month London interbank offered rate (LIBOR)		Percent			n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	2.963	4.405	4.260	3.317	2.332	2.106	2.184	3.080	4.278	4.632	1.228	0.811	1.391	0.573	0.221	0.210	-0.020	-0.264	-0.329	-0.297	-0.014	n/a	n/a	n/a	n/a	
163	TRADEPCH	Euro area 	Trade volume of goods and services		Percent change																																															
163	TM_RPCH	Euro area 	Volume of imports of goods and services		Percent change		Notes: Calculated as of the sum of the balances of individual euro area countries. Primary domestic currency: Euro Data last updated: 04/2018	2.768	-2.322	0.867	0.217	5.636	4.539	5.483	7.740	7.529	9.369	7.671	5.302	3.765	-4.652	8.688	9.084	4.126	9.653	10.639	7.404	12.008	2.756	1.311	3.050	7.913	5.729	8.433	6.858	0.284	-11.466	9.317	4.239	-1.206	1.405	4.554	6.492	4.484	4.210	5.277	4.663	4.351	4.053	3.837	3.756	
163	TMG_RPCH	Euro area 	Volume of imports of goods		Percent change		Notes: Calculated as of the sum of the balances of individual euro area countries. Primary domestic currency: Euro Data last updated: 04/2018	3.774	-4.242	0.759	0.274	6.018	4.799	6.239	8.894	8.785	9.008	7.732	6.810	2.778	-5.935	10.249	10.407	3.608	9.843	10.808	7.618	12.130	1.963	1.628	3.806	7.792	5.949	9.101	6.874	-0.264	-12.678	10.695	4.643	-2.197	0.762	3.922	5.790	3.983	5.072	5.496	4.659	4.362	4.010	3.813	3.729	
163	TX_RPCH	Euro area 	Volume of exports of goods and services		Percent change		Notes: Calculated as of the sum of the balances of individual euro area countries. Primary domestic currency: Euro Data last updated: 04/2018	3.660	5.607	1.157	2.863	8.127	4.345	0.573	2.735	6.843	9.097	7.107	6.575	3.803	0.989	9.051	8.987	4.934	11.081	7.485	5.270	12.827	4.271	2.728	1.237	8.885	4.978	8.531	7.367	0.572	-12.384	10.854	6.418	2.328	2.295	4.411	6.226	3.142	5.022	5.359	4.520	4.087	3.789	3.619	3.532	
163	TXG_RPCH	Euro area 	Volume of exports of goods		Percent change		Notes: Calculated as of the sum of the balances of individual euro area countries. Primary domestic currency: Euro Data last updated: 04/2018	3.479	6.388	1.020	2.987	8.130	4.755	0.891	3.912	7.799	9.058	5.763	5.965	3.212	1.292	10.514	10.851	4.864	10.782	7.121	5.138	12.830	4.308	2.530	1.814	8.898	4.971	9.020	7.533	0.045	-14.049	12.607	6.698	1.849	1.862	3.581	6.141	2.815	4.904	5.752	4.519	4.054	3.726	3.597	3.500	
163	TTPCH	Euro area 	Terms of trade of goods and services		Percent change			-7.513	-5.123	2.061	0.725	-0.723	0.771	9.468	1.778	0.654	-0.908	-0.944	-4.415	1.069	0.373	0.007	0.025	0.040	-0.504	1.776	-0.357	-2.901	0.602	1.697	0.686	-0.846	-1.162	-1.208	0.240	-1.521	3.128	-2.191	-2.139	-0.668	0.855	0.743	2.268	0.805	-0.704	0.033	0.007	0.107	-0.071	-0.045	-0.040	
163	TTTPCH	Euro area 	Terms of trade of goods		Percent change			-7.420	-6.424	2.113	0.578	0.023	1.079	11.995	1.828	0.741	-2.145	0.200	-3.441	1.849	0.393	0.096	0.285	-0.062	-0.443	2.190	-0.207	-3.655	0.785	1.960	0.705	-1.354	-1.546	-1.719	0.426	-1.962	4.037	-2.632	-2.595	-0.595	1.114	1.131	3.273	1.283	-1.079	-0.119	-0.051	0.020	-0.089	-0.166	-0.128	
163	TXGM_D	Euro area 	Export price of manufactures		U.S. dollars; index, 2000=100																																															
163	TXGM_DPCH	Euro area 	Export price of manufactures		U.S. dollars; annual percent change																																															
163	LUR	Euro area 	Unemployment rate		Percent of total labor force		Source: Eurostat Latest actual data: 2017 Employment type: Harmonized ILO definition Primary domestic currency: Euro Data last updated: 04/2018	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	8.210	9.110	9.958	10.617	10.650	10.800	10.800	10.483	9.783	8.958	8.425	8.667	9.058	9.258	9.108	8.367	7.525	7.592	9.642	10.208	10.225	11.392	12.008	11.617	10.883	10.025	9.075	8.434	8.086	7.777	7.549	7.435	7.318	
163	LE	Euro area 	Employment		Index, 2000=100		Source: Eurostat Latest actual data: 2017 Employment type: Harmonized ILO definition Primary domestic currency: Euro Data last updated: 04/2018	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	92.850	92.060	90.791	90.167	90.674	90.412	90.705	92.262	93.724	95.290	96.638	97.482	97.828	98.475	100.000	101.907	103.914	104.846	102.712	102.084	102.438	101.757	101.075	101.776	102.981	104.791	106.392	107.515	108.229	n/a	n/a	n/a	n/a	
