WEO Country Group Code	WEO Subject Code	Country Group Name	Subject Descriptor	Subject Notes	Units	Scale	Series-specific Notes	1980	1981	1982	1983	1984	1985	1986	1987	1988	1989	1990	1991	1992	1993	1994	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	Estimates Start After 
119	PCOPPW	Major advanced economies (G7)	Copper, Price Index grade A cathode, LME spot price, CIF European ports		Index, 2005=100																																									
119	PALUMW	Major advanced economies (G7)	Aluminum, Price Index 99.5% minimum purity, LME spot price, CIF UK ports		Index, 2005=100																																									
119	PIORECRW	Major advanced economies (G7)	Iron Ore, Price Index China import Iron Ore Fines 62% FE spot (CFR Tianjin port)		Index, 2005=100																																									
119	PTINW	Major advanced economies (G7)	Tin, Price Index standard grade, LME spot price		Index, 2005=100																																									
119	PNICKW	Major advanced economies (G7)	Nickel, Price Index melting grade, LME spot price, CIF European ports		Index, 2005=100																																									
119	PZINCW	Major advanced economies (G7)	Zinc, Price Index high grade 98% pure		Index, 2005=100																																									
119	PLEADW	Major advanced economies (G7)	Lead, 99.97% pure, Price index LME spot price, CIF European Ports		Index, 2005=100																																									
119	PURANW	Major advanced economies (G7)	Uranium, Price index u3o8 restricted price, Nuexco exchange spot		Index, 2005=100																																									
203	NGDP_RPCH	Newly industrialized Asian economies	Gross domestic product, constant prices		Percent change			4.061	7.733	6.001	9.706	9.615	4.750	10.863	11.862	9.374	7.394	7.887	8.375	6.436	6.829	8.208	7.203	6.373	5.832	-2.642	7.980	7.840	1.543	5.789	3.222	5.894	4.832	5.797	5.861	1.803	-0.732	8.499	4.027	3.361	4.194	4.267	4.277	4.288	4.297	
203	NGDP_RPCHMK	Newly industrialized Asian economies	Gross domestic product, constant prices		Percent change (market exchange rates)																																									
203	NGDPD	Newly industrialized Asian economies	Gross domestic product, current prices		U.S. dollars	Billions		147.474	166.810	175.145	187.796	208.719	215.665	251.008	318.768	400.219	487.988	551.104	634.498	714.128	784.203	897.057	1,037.204	1,115.080	1,106.591	884.548	1,008.984	1,122.977	1,052.562	1,131.449	1,209.053	1,340.574	1,512.916	1,663.783	1,827.010	1,736.940	1,606.575	1,896.630	2,086.231	2,174.482	2,323.522	2,490.151	2,669.325	2,862.732	3,069.356	
203	NGDP_D	Newly industrialized Asian economies	Gross domestic product, deflator		Index, 2000=100			38.983	44.237	46.733	48.670	50.698	52.078	54.229	56.376	59.293	62.947	67.673	72.884	77.577	81.938	86.389	90.845	94.623	97.991	101.451	99.661	100.000	101.341	102.484	103.306	104.925	105.068	104.826	106.752	107.501	109.683	111.260	111.840	113.855	116.312	118.850	121.449	124.125	126.764	
203	NGAP_NPGDP	Newly industrialized Asian economies	Output gap		Percent of potential GDP																																									
203	PPPGDP	Newly industrialized Asian economies	Gross domestic product based on purchasing-power-parity (PPP) valuation of country GDP		Current international dollar	Billions		202.420	238.474	268.081	305.585	347.545	374.779	424.384	488.464	552.275	615.118	689.009	773.026	842.238	919.482	1,015.792	1,111.176	1,204.371	1,297.032	1,274.758	1,395.686	1,537.435	1,595.389	1,714.612	1,807.021	1,972.970	2,140.374	2,337.363	2,545.884	2,649.146	2,657.146	2,914.229	3,096.214	3,241.230	3,428.160	3,627.211	3,843.051	4,072.599	4,330.115	
203	PPPPC	Newly industrialized Asian economies	Gross domestic product based on purchasing-power-parity (PPP) per capita GDP		Current international dollar	Units		3,182.864	3,682.525	4,074.305	4,574.757	5,136.847	5,481.732	6,143.471	6,997.473	7,822.139	8,615.664	9,546.526	10,594.642	11,417.070	12,321.559	13,457.704	14,542.532	15,574.265	16,594.887	16,182.132	17,579.419	19,181.236	19,778.021	21,162.313	22,191.570	24,109.968	26,034.124	28,262.912	30,592.941	31,673.068	31,633.692	34,560.885	36,576.607	38,075.202	40,044.791	42,131.115	44,385.814	46,770.312	49,444.853	
203	PPPSH	Newly industrialized Asian economies	Gross domestic product based on purchasing-power-parity (PPP) share of world total	These data form the basis for the country weights used to generate the World Economic Outlook country group composites for the domestic economy.   Please note:   The IMF is not a primary source for purchasing power parity (PPP) data. WEO weights have been created from primary sources and are used solely for purposes of generating country group composites. For primary source information, please refer to one of the following sources: the Organization for Economic Cooperation and Development, the World Bank, or the Penn World Tables.  For further information see Box A2 in the April 2004 World Economic Outlook, Box 1.2 in the September 2003 World Economic Outlook for a discussion on the measurement of global growth and Box A.1 in the May 2000 World Economic Outlook for a summary of the revised PPP-based weights, and Annex IV of the May 1993 World Economic Outlook. See also Anne Marie Gulde and Marianne Schulze-Ghattas, "Purchasing Power Parity Based Weights for the World Economic Outlook," in Staff Studies for the World Economic Outlook (Washington: IMF, December 1993), pp. 106-23.	Percent			1.787	1.886	1.987	2.123	2.220	2.237	2.397	2.586	2.709	2.804	2.931	3.113	3.021	3.161	3.316	3.429	3.518	3.573	3.387	3.532	3.635	3.607	3.710	3.697	3.747	3.769	3.792	3.814	3.783	3.788	3.906	3.924	3.922	3.929	3.928	3.920	3.909	3.898	
203	NID_NGDP	Newly industrialized Asian economies	Investment		Percent of GDP			34.371	32.128	30.257	29.920	29.109	26.851	26.243	27.612	29.863	30.599	32.224	33.250	32.431	32.099	32.690	33.513	33.063	32.574	26.535	27.274	28.895	25.754	25.219	25.186	26.661	26.132	26.409	26.200	27.646	23.529	26.394	25.972	25.856	25.812	25.862	25.759	25.700	25.568	
203	NGSD_NGDP	Newly industrialized Asian economies	Gross national savings		Percent of GDP			29.308	28.883	29.632	31.437	33.273	31.975	36.157	38.254	37.944	36.249	35.724	35.763	34.911	35.163	34.648	34.282	33.255	33.165	34.128	32.953	32.537	30.310	30.340	32.024	33.167	31.852	32.500	33.358	32.589	31.242	33.700	32.448	31.732	31.528	31.253	31.095	30.938	30.828	
203	PCPIPCH	Newly industrialized Asian economies	Inflation, average consumer prices		Percent change			19.899	16.630	6.226	3.632	2.613	1.682	1.952	2.521	5.148	5.718	7.108	7.480	5.850	4.601	5.709	4.600	4.270	3.386	4.492	0.009	1.196	2.003	1.023	1.515	2.415	2.211	1.634	2.225	4.491	1.298	2.298	3.556	2.853	2.672	2.623	2.612	2.608	2.609	
203	PCPIEPCH	Newly industrialized Asian economies	Inflation, end of period consumer prices		Percent change			n/a	n/a	4.600	2.375	2.531	1.561	1.989	4.710	5.152	5.102	7.816	7.278	4.659	5.620	5.029	4.658	4.213	4.199	2.255	0.316	1.825	0.703	2.042	1.628	2.177	2.236	1.595	3.587	4.077	-0.235	4.412	2.323	2.655	2.577	2.648	2.609	2.608	2.584	
203	FLIBOR3	Newly industrialized Asian economies	Three-month London interbank offered rate (LIBOR)		Percent																																									
203	TRADEPCH	Newly industrialized Asian economies	Trade volume of goods and services		Percent change																																									
203	TM_RPCH	Newly industrialized Asian economies	Volume of imports of goods and services		Percent change			6.532	6.985	0.193	10.082	11.827	1.522	17.350	22.903	22.341	10.059	11.013	15.073	11.689	10.656	13.994	16.397	8.447	8.508	-7.866	8.041	18.345	-6.200	8.604	10.194	15.929	7.666	9.369	8.479	3.574	-9.850	18.700	3.234	2.039	7.642	8.267	8.668	8.666	8.666	
203	TMG_RPCH	Newly industrialized Asian economies	Volume of imports of goods		Percent change			13.907	8.462	-0.391	8.418	12.245	0.864	12.816	24.602	24.211	9.202	11.346	17.127	11.887	11.179	14.776	18.490	7.043	8.185	-9.430	7.684	19.009	-7.101	8.162	9.709	16.260	7.636	9.432	7.444	2.585	-9.407	19.793	4.757	2.185	8.197	8.464	8.705	8.793	8.856	
203	TX_RPCH	Newly industrialized Asian economies	Volume of exports of goods and services		Percent change			10.591	12.955	2.955	14.096	15.125	3.870	22.888	21.688	16.226	4.573	6.353	12.018	12.005	11.210	12.071	16.581	8.283	10.349	0.880	9.337	16.715	-4.061	9.977	13.242	17.145	9.386	10.819	9.893	4.196	-6.619	18.085	5.519	3.015	7.795	7.924	8.125	8.059	8.087	
203	TXG_RPCH	Newly industrialized Asian economies	Volume of exports of goods		Percent change			15.662	11.253	1.799	13.922	18.344	3.479	17.025	23.922	18.090	4.348	7.362	12.058	10.803	12.427	12.004	19.925	7.617	9.764	1.944	8.584	18.355	-4.375	9.885	14.275	18.024	10.271	10.768	8.322	3.447	-7.526	19.206	6.136	2.710	8.111	7.995	8.267	8.223	8.283	
203	TTPCH	Newly industrialized Asian economies	Terms of trade of goods and services		Percent change			-7.347	0.011	1.932	0.017	2.569	-0.607	3.790	1.291	0.474	2.110	-0.168	0.864	-0.223	0.919	-0.240	-1.717	-0.238	-0.294	1.076	-3.070	-2.077	-0.932	0.058	-0.929	-2.359	-2.114	-1.677	-0.349	-4.454	0.835	-0.593	-3.222	-1.459	-0.322	-0.054	0.335	0.276	0.354	
203	TTTPCH	Newly industrialized Asian economies	Terms of trade of goods		Percent change			-4.012	-0.376	0.128	0.829	2.818	1.399	4.434	0.570	0.557	1.959	-1.111	2.805	0.488	-0.566	-0.117	-1.056	-1.050	-0.020	0.245	-2.572	-3.538	-1.108	-0.042	-1.944	-3.015	-3.061	-2.311	-0.619	-6.107	2.870	-1.406	-3.040	-1.023	-0.012	-0.049	0.318	0.270	0.374	
203	TXGM_D	Newly industrialized Asian economies	Export price of manufactures		U.S. dollars; index, 2000=100																																									
203	TXGM_DPCH	Newly industrialized Asian economies	Export price of manufactures		U.S. dollars; annual percent change																																									
203	LUR	Newly industrialized Asian economies	Unemployment rate		Percent of total labor force			4.017	3.670	3.656	3.831	3.567	3.658	3.320	2.699	2.188	2.130	2.111	2.106	2.167	2.370	2.144	2.076	2.244	2.544	5.382	5.389	3.999	4.186	4.172	4.378	4.158	3.971	3.654	3.423	3.395	4.327	4.061	3.568	3.512	3.499	3.467	3.425	3.399	3.400	
203	LE	Newly industrialized Asian economies	Employment		Index, 2000=100			65.097	66.621	68.701	69.913	70.647	72.723	75.191	78.586	80.545	83.055	84.807	87.120	88.776	89.938	92.540	94.759	96.282	97.996	95.053	96.523	100.000	100.827	102.783	103.065	105.054	106.907	108.480	110.221	111.558	111.248	112.832	114.885	116.111	117.422	n/a	n/a	n/a	n/a	
203	GGR_NGDP	Newly industrialized Asian economies	General government revenue	Revenue consists of taxes, social contributions, grants receivable, and other revenue. Revenue increases government?s net worth, which is the difference between its assets and liabilities (GFSM 2001, paragraph 4.20). Note: Transactions that merely change the composition of the balance sheet do not change the net worth position, for example, proceeds from sales of nonfinancial and financial assets or incurrence of liabilities.	Percent of GDP			n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	19.773	20.233	21.086	20.277	20.088	21.316	19.935	19.968	20.660	20.205	21.197	21.522	23.203	22.538	21.019	21.496	22.794	22.134	22.167	22.233	22.311	22.337	22.461	
203	GGX_NGDP	Newly industrialized Asian economies	General government total expenditure	Total expenditure consists of total expense and the net acquisition of nonfinancial assets. Note: Apart from being on an accrual basis, total expenditure differs from the GFSM 1986 definition of total expenditure in the sense that it also takes the disposals of nonfinancial assets into account.	Percent of GDP			n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	18.282	18.390	18.157	20.211	19.955	19.585	20.720	19.347	20.504	20.678	20.339	20.152	20.132	21.546	22.078	20.396	21.186	21.125	20.627	20.352	20.345	20.059	20.204	
203	GGXCNL_NGDP	Newly industrialized Asian economies	General government net lending/borrowing	Net lending (+)/ borrowing (?) is calculated as revenue minus total expenditure. This is a core GFS balance that measures the extent to which general government is either putting financial resources at the disposal of other sectors in the economy and nonresidents (net lending), or utilizing the financial resources generated by other sectors and nonresidents (net borrowing). This balance may be viewed as an indicator of the financial impact of general government activity on the rest of the economy and nonresidents (GFSM 2001, paragraph 4.17). Note: Net lending (+)/borrowing (?) is also equal to net acquisition of financial assets minus net incurrence of liabilities.	Percent of GDP			n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	1.491	1.843	2.929	0.066	0.133	1.731	-0.785	0.620	0.156	-0.473	0.859	1.370	3.071	0.992	-1.059	1.100	1.608	1.009	1.540	1.881	1.965	2.277	2.258	
203	GGSB_NPGDP	Newly industrialized Asian economies	General government structural balance		Percent of potential GDP																																									
203	GGXONLB_NGDP	Newly industrialized Asian economies	General government primary net lending/borrowing	Primary net lending/borrowing is net lending (+)/borrowing (?) plus net interest payable/paid (interest expense minus interest revenue).	Percent of GDP																																									
203	GGXWDN_NGDP	Newly industrialized Asian economies	General government net debt	Net debt is calculated as gross debt minus financial assets corresponding to debt instruments. These financial assets are: monetary gold and SDRs, currency and deposits, debt securities, loans, insurance, pension, and standardized guarantee schemes, and other accounts receivable.	Percent of GDP																																									
203	GGXWDG_NGDP	Newly industrialized Asian economies	General government gross debt	Gross debt consists of all liabilities that require payment or payments of interest and/or principal by the debtor to the creditor at a date or dates in the future. This includes debt liabilities in the form of SDRs, currency and deposits, debt securities, loans, insurance, pensions and standardized guarantee schemes, and other accounts payable. Thus, all liabilities in the GFSM 2001 system are debt, except for equity and investment fund shares and financial derivatives and employee stock options. Debt can be valued at current market, nominal, or face values (GFSM 2001, paragraph 7.110).	Percent of GDP			n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	29.401	29.184	31.655	34.101	36.283	37.029	36.954	38.413	43.014	43.073	43.994	43.298	41.332	39.313	37.136	35.068	33.208	
203	BCA	Newly industrialized Asian economies	Current account balance	Current account is all transactions other than those in financial and capital items. The major classifications are goods and services, income and current transfers. The focus of the BOP is on transactions (between an economy and the rest of the world) in goods, services, and income. Data for the world total reflects errors, omissions, and asymmetries in balance of payments statistics on current account, as well as the exclusion of data for international organizations and a limited number of countries. Calculated as the sum of the balance of individual countries.	U.S. dollars	Billions		-9.139	-5.659	-1.335	2.573	8.533	10.364	23.805	32.551	30.813	25.928	17.394	13.644	15.330	19.901	13.220	2.678	-1.986	6.517	67.164	57.280	40.886	48.359	58.154	84.509	87.077	83.233	98.974	128.306	86.522	123.815	137.161	134.845	127.774	132.813	134.250	142.436	149.957	161.466	
203	BCA_NGDPD	Newly industrialized Asian economies	Current account balance		Percent of GDP			-6.197	-3.393	-0.762	1.370	4.088	4.806	9.484	10.212	7.699	5.313	3.156	2.150	2.147	2.538	1.474	0.258	-0.178	0.589	7.593	5.677	3.641	4.594	5.140	6.990	6.495	5.501	5.949	7.023	4.981	7.707	7.232	6.464	5.876	5.716	5.391	5.336	5.238	5.261	
203	BM	Newly industrialized Asian economies	Imports of goods and services		U.S. dollars	Billions		-99.866	-111.122	-107.617	-111.086	-122.482	-119.088	-132.231	-176.522	-232.574	-265.783	-304.268	-353.257	-398.863	-439.663	-513.742	-640.370	-676.521	-697.926	-575.917	-617.739	-762.719	-676.691	-707.635	-795.329	-985.626	-1,110.528	-1,273.665	-1,428.686	-1,636.601	-1,320.311	-1,696.879	-1,965.977	-2,055.349	-2,204.923	-2,369.675	-2,552.787	-2,763.230	-2,990.766	
203	BX	Newly industrialized Asian economies	Exports of goods and services		U.S. dollars	Billions		91.366	107.097	107.384	114.248	131.207	129.445	155.402	208.029	261.488	289.876	317.545	362.065	408.825	456.962	524.052	643.235	676.508	706.490	643.160	676.209	806.033	724.303	767.639	878.632	1,075.378	1,205.206	1,376.952	1,559.596	1,717.449	1,443.773	1,834.153	2,102.440	2,185.931	2,340.789	2,506.517	2,696.216	2,910.674	3,145.178	
203	BFXP	Newly industrialized Asian economies	Private financial flows, net	Net private financial flows comprises net private direct investment, net private portfolio flows, and net other private financial flows.	U.S. dollars	Billions																																								
203	BFPP	Newly industrialized Asian economies	Private portfolio flows, net		U.S. dollars	Billions																																								
203	BFD	Newly industrialized Asian economies	Direct investment, net		U.S. dollars	Billions																																								
203	BFOP	Newly industrialized Asian economies	Other private financial flows, net	Net other private financial flows is the difference between net other investment and net other official investment.	U.S. dollars	Billions																																								
203	BFXG	Newly industrialized Asian economies	Official flows, net		U.S. dollars	Billions																																								
203	BFRA	Newly industrialized Asian economies	Change in reserves	Measured as flows. Comprises monetary gold, SDRs, reserve position in the Fund, foreign exchange assets, and other claims. Official holdings of gold are valued at SDR 35 an ounce. This convention results in a marked underestimation of reserves for countries that have substantial gold holdings. Securities not included are included in direct investment and portfolio investment. A minus sign indicates an increase.	U.S. dollars	Billions																																								
203	D	Newly industrialized Asian economies	External debt, total		U.S. dollars	Billions																																								
203	D_NGDPD	Newly industrialized Asian economies	External debt, total		Percent of GDP																																									
203	D_BX	Newly industrialized Asian economies	External debt, total		Percent of exports of goods and services																																									
203	DS	Newly industrialized Asian economies	External debt, total debt service		U.S. dollars	Billions																																								
203	DS_NGDPD	Newly industrialized Asian economies	External debt, total debt service		Percent of GDP																																									
203	DS_BX	Newly industrialized Asian economies	External debt, total debt service		Percent of exports of goods and services																																									
203	DSI	Newly industrialized Asian economies	External debt, total debt service, interest		U.S. dollars	Billions																																								
203	DSI_NGDPD	Newly industrialized Asian economies	External debt, total debt service, interest		Percent of GDP																																									
203	DSI_BX	Newly industrialized Asian economies	External debt, total debt service, interest		Percent of exports of goods and services																																									
203	DSP	Newly industrialized Asian economies	External debt, total debt service, amortization		U.S. dollars	Billions																																								
203	DSP_NGDPD	Newly industrialized Asian economies	External debt, total debt service, amortization		Percent of GDP																																									
203	DSP_BX	Newly industrialized Asian economies	External debt, total debt service, amortization		Percent of exports of goods and services																																									
203	PALLFNFW	Newly industrialized Asian economies	Commodity Price Index includes both Fuel and Non-Fuel Price Indices		Index, 2005=100																																									
203	PNFUELW	Newly industrialized Asian economies	Commodity Non-Fuel Price Index includes Food and Beverages and Industrial Inputs Price Indices		Index, 2005=100																																									
203	PINDUW	Newly industrialized Asian economies	Commodity Industrial Inputs Price Index includes Agricultural Raw Materials and Metals Price Indices		Index, 2005=100																																									
203	POILAPSP	Newly industrialized Asian economies	Crude Oil (petroleum), Simple average of three spot prices (APSP); Dated Brent, West Texas Intermediate, and the Dubai Fateh	The APSP denotes an equally weighted average of three crude oil spot prices?West Texas Intermediate (?WTI?), Dated Brent (?Brent?), and Dubai Fateh (?Dubai?). The prices of these crude oils tend to move together according to the inequality WTI > Brent > Dubai. Their price differentials reflect differences in American Petroleum Institute (API) measure of gravity, sulfur content, and overall weight. The WTI spot price refers to the physical delivery price for a barrel of WTI deliverable to Cushing, Oklahoma. The WTI price is frequently mentioned in the financial press, and is often described as the ?headline? oil price. The Brent spot price is the physical delivery price for a barrel of either Dated Brent (UK), Forties (Norway), or Oseberg (Norway) to Sullom Voe, United Kingdom (in the Shetland Islands). The Dubai Fateh spot price refers to the physical price for a barrel of Dubai Fateh deliverable in the Arabian Gulf at Dubai, United Arab Emirates.	Dollars per barrel																																									
203	PNRGW	Newly industrialized Asian economies	Commodity Fuel (energy) Index includes Crude oil (petroleum), Natural Gas, and Coal Price Indices		Index, 2005=100																																									
203	POILAPSPW	Newly industrialized Asian economies	Crude Oil (petroleum), Price index simple average of three spot prices (APSP); Dated Brent, West Texas Intermediate, and the Dubai Fateh	The APSP denotes an equally weighted average of three crude oil spot prices?West Texas Intermediate (?WTI?), Dated Brent (?Brent?), and Dubai Fateh (?Dubai?). The prices of these crude oils tend to move together according to the inequality WTI > Brent > Dubai. Their price differentials reflect differences in American Petroleum Institute (API) measure of gravity, sulfur content, and overall weight. The WTI spot price refers to the physical delivery price for a barrel of WTI deliverable to Cushing, Oklahoma. The WTI price is frequently mentioned in the financial press, and is often described as the ?headline? oil price. The Brent spot price is the physical delivery price for a barrel of either Dated Brent (UK), Forties (Norway), or Oseberg (Norway) to Sullom Voe, United Kingdom (in the Shetland Islands). The Dubai Fateh spot price refers to the physical price for a barrel of Dubai Fateh deliverable in the Arabian Gulf at Dubai, United Arab Emirates.	Index, 2005=100																																									
203	PNGASW	Newly industrialized Asian economies	Commodity Natural Gas Price Index includes European, Japanese, and American Natural Gas Price Indices		Index, 2005=100																																									
203	PNGASEUW	Newly industrialized Asian economies	Natural Gas, Price index Russian Natural Gas border price in Germany		Index, 2005=100																																									
203	PNGASJPW	Newly industrialized Asian economies	Natural Gas, Price index Indonesian Liquefied Natural Gas in Japan		Index, 2005=100																																									
203	PNGASUSW	Newly industrialized Asian economies	Natural Gas, Price index Natural Gas spot price at the Henry Hub terminal in Louisiana		Index, 2005=100																																									
203	PCOALW	Newly industrialized Asian economies	Commodity Coal Price Index includes Australian and South African Coal		Index, 2005=100																																									
203	PCOALAUW	Newly industrialized Asian economies	Coal, Price Index Australian thermal coal, 1200- btu/pound, less than 1% sulfur, 14% ash, FOB Newcastle/Port Kembla		Index, 2005=100																																									
203	PCOALSAW	Newly industrialized Asian economies	Coal, Price Index South African export price		Index, 2005=100																																									
203	PFANDBW	Newly industrialized Asian economies	Commodity Food and Beverage Price Index includes Food and Beverage Price Indices		Index, 2005=100																																									
203	PFOODW	Newly industrialized Asian economies	Commodity Food Price Index includes Cereal, Vegetable Oils, Meat, Seafood, Sugar, Bananas, and Oranges Price Indices		Index, 2005=100																																									
203	PCEREW	Newly industrialized Asian economies	Commodity Cereals Price Index includes Wheat, Maize (Corn), Rice, and Barley		Index, 2005=100																																									
203	PWHEAMTW	Newly industrialized Asian economies	Wheat, Price index No.1 Hard Red Winter, ordinary protein, FOB Gulf of Mexico		Index, 2005=100																																									
203	PMAIZMTW	Newly industrialized Asian economies	Maize (corn), Price Index U.S. No.2 Yellow, FOB Gulf of Mexico, U.S. price		Index, 2005=100																																									
203	PRICENPQW	Newly industrialized Asian economies	Rice, Price Index 5% broken milled white rice, Thailand nominal price quote		Index, 2005=100																																									
203	PBARLW	Newly industrialized Asian economies	Barley, Price Index Canadian no.1 Western Barley, spot price		Index, 2005=100																																									
203	PVOILW	Newly industrialized Asian economies	Commodity Vegetable Oil Index includes Soybean, Soybean Meal, Soybean Oil, Rapeseed Oil, Palm Oil, Sunflower Oil, Olive Oil, Fishmeal, and Groundnut Price Indices		Index, 2005=100																																									
203	PSOYBW	Newly industrialized Asian economies	Soybeans, Price Index U.S. soybeans, Chicago Soybean futures contract (first contract forward) No. 2 yellow and par		Index, 2005=100																																									
203	PSMEAW	Newly industrialized Asian economies	Soybean Meal, Price Index Chicago Soybean Meal Futures (first contract forward) Minimum 48 percent protein		Index, 2005=100																																									
203	PSOILW	Newly industrialized Asian economies	Soybean Oil, Price index Chicago Soybean Oil Futures (first contract forward) exchange approved grades		Index, 2005=100																																									
203	PROILW	Newly industrialized Asian economies	Rapeseed Oil, Price index FOB Rotterdam		Index, 2005=100																																									
203	PPOILW	Newly industrialized Asian economies	Palm oil, Price index  Malaysia Palm Oil Futures (first contract forward) 4-5 percent FFA		Index, 2005=100																																									
203	PSUNOW	Newly industrialized Asian economies	Sunflower oil, Price index US export price from Gulf of Mexico		Index, 2005=100																																									
203	POLVOILW	Newly industrialized Asian economies	Olive Oil, Price Index extra virgin less than 1% free fatty acid, ex-tanker price U.K.		Index, 2005=100																																									
203	PFISHW	Newly industrialized Asian economies	Fishmeal, Price index Peru Fish meal/pellets 65% protein, CIF		Index, 2005=100																																									
203	PGNUTSW	Newly industrialized Asian economies	Groundnuts (peanuts), Price index 40/50 (40 to 50 count per ounce), cif Argentina		Index, 2005=100																																									
203	PMEATW	Newly industrialized Asian economies	Commodity Meat Price Index includes Beef, Lamb, Swine (pork), and Poultry Price Indices		Index, 2005=100																																									
203	PBEEFW	Newly industrialized Asian economies	Beef, Price Index Australian and New Zealand 85% lean fores, FOB U.S. import price		Index, 2005=100																																									
203	PLAMBW	Newly industrialized Asian economies	Lamb, Price Index frozen carcass Smithfield London		Index, 2005=100																																									
203	PPORKW	Newly industrialized Asian economies	Swine (pork), Price index 51-52% lean Hogs, U.S. price		Index, 2005=100																																									
203	PPOULTW	Newly industrialized Asian economies	Poultry (chicken), Price index Whole bird spot price, Georgia docks		Index, 2005=100																																									
203	PSEAFW	Newly industrialized Asian economies	Commodity Seafood Index includes Fish (salmon) and Shrimp Price Indices		Index, 2005=100																																									
203	PSALMW	Newly industrialized Asian economies	Fish (salmon), Price index Farm Bred Norwegian Salmon, export price		Index, 2005=100																																									
203	PSHRIW	Newly industrialized Asian economies	Shrimp, Price index Frozen shell-on headless, block 16/20 count, Indian origin, C&F Japan		Index, 2005=100																																									
203	PSUGAW	Newly industrialized Asian economies	Commodity Sugar Index includes European, Free market, and U.S. Price Indices		Index, 2005=100																																									
203	PSUGAISAW	Newly industrialized Asian economies	Sugar, Price index Free Market, Coffee Sugar and Cocoa Exchange (CSCE) contract no.11 nearest future position		Index, 2005=100																																									
203	PSUGAUSAW	Newly industrialized Asian economies	Sugar, Price index U.S. import price, contract no.14 nearest futures position		Index, 2005=100																																									
203	PSUGAEECW	Newly industrialized Asian economies	Sugar, Price Index CIF Europe		Index, 2005=100																																									
203	PBANSOPW	Newly industrialized Asian economies	Bananas, Price Index Central American and Ecuador, FOB U.S. Ports		Index, 2005=100																																									
203	PORANGW	Newly industrialized Asian economies	Oranges, Price Index miscellaneous oranges French import price		Index, 2005=100																																									
203	PBEVEW	Newly industrialized Asian economies	Commodity Beverage Price Index includes Coffee, Tea, and Cocoa		Index, 2005=100																																									
203	PCOFFW	Newly industrialized Asian economies	Commodity Coffee Price Index includes Other Mild Arabicas and Robusta		Index, 2005=100																																									
203	PCOFFOTMW	Newly industrialized Asian economies	Coffee, Price index Other Mild Arabicas, International Coffee Organization New York cash price, ex-dock New York		Index, 2005=100																																									
203	PCOFFROBW	Newly industrialized Asian economies	Coffee, Price index Robusta, International Coffee Organization New York cash price, ex-dock New York		Index, 2005=100																																									
203	PCOCOW	Newly industrialized Asian economies	Cocoa beans, Price Index International Cocoa Organization cash price, CIF US and European ports		Index, 2005=100																																									
203	PTEAW	Newly industrialized Asian economies	Tea, Price index Mombasa, Kenya, Auction Price		Index, 2005=100																																									
203	PRAWMW	Newly industrialized Asian economies	Commodity Agricultural Raw Materials Index includes Timber, Cotton, Wool, Rubber, and Hides Price Indices		Index, 2005=100																																									
203	PTIMBW	Newly industrialized Asian economies	Commodity Timber Index includes Hardwood and Softwood Price Indices		Index, 2005=100																																									
203	PHARDW	Newly industrialized Asian economies	Commodity Hardwood Price Index includes Hardwood Logs and Hardwood Sawn Price Indices		Index, 2005=100																																									
203	PLOGSKW	Newly industrialized Asian economies	Hard Logs, Price Index Best quality Malaysian meranti, import price Japan		Index, 2005=100																																									
203	PSAWMALW	Newly industrialized Asian economies	Hard Sawnwood, Price Index Dark Red Meranti, select and better quality, C&F U.K port		Index, 2005=100																																									
203	PSOFTW	Newly industrialized Asian economies	Commodity Softwood Index includes Softwood Sawn and Softwood Logs Price Indices		Index, 2005=100																																									
203	PLOGOREW	Newly industrialized Asian economies	Soft Logs, Price index Average Export price from the U.S. for Douglas Fir		Index, 2005=100																																									
203	PSAWOREW	Newly industrialized Asian economies	Soft Sawnwood, Price Index average export price of Douglas Fir, U.S. Price		Index, 2005=100																																									
203	PCOTTINDW	Newly industrialized Asian economies	Cotton, Price index Cotton Outlook `A Index`, Middling 1-3/32 inch staple, CIF Liverpool		Index, 2005=100																																									
203	PWOOLW	Newly industrialized Asian economies	Commodity Wool Index includes Coarse and Fine Wool Price Indices		Index, 2005=100																																									
203	PWOOLFW	Newly industrialized Asian economies	Wool, Price index fine, 19 micron, Australian Wool Exchange spot quote		Index, 2005=100																																									
203	PWOOLCW	Newly industrialized Asian economies	Wool, Price index coarse, 23 micron, Australian Wool Exchange spot quote		Index, 2005=100																																									
203	PRUBBW	Newly industrialized Asian economies	Rubber, Price index No.1 Rubber Smoked Sheet, FOB Malaysian/Singapore		Index, 2005=100																																									
203	PHIDEW	Newly industrialized Asian economies	Hides, Price Index Heavy native steers, over 53 pounds, wholesale dealer`s price		Index, 2005=100																																									
