Country,Subject Descriptor,Subject Notes,Units,2013,2014,2015,2016,2017,2018,2019,2020
Thailand,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,1.669,0.604,-0.322,2.319,2.200,2.200,2.200,2.200
Timor-Leste,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,4.000,0.288,1.916,2.926,3.089,3.130,3.131,3.432
Togo,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,1.815,1.832,2.200,2.300,2.500,2.500,2.300,2.200
Tonga,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,0.843,1.207,1.313,1.851,2.202,3.108,3.647,2.991
Trinidad and Tobago,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,5.607,8.477,7.756,5.941,5.007,4.911,5.208,5.508
Tunisia,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,5.690,4.775,4.433,4.033,3.888,3.908,3.784,3.784
Turkey,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,7.400,8.170,8.018,6.500,6.500,6.500,6.500,6.500
Turkmenistan,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,4.002,4.228,4.681,7.300,3.600,6.600,3.400,6.000
Tuvalu,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,3.103,3.300,4.400,3.300,2.900,2.800,2.800,2.600
Uganda,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,4.293,4.933,6.448,6.600,5.100,5.000,5.000,5.000
Ukraine,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,0.496,24.870,45.764,11.967,8.001,4.996,5.048,5.010
United Arab Emirates,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,1.727,3.017,3.337,3.013,2.679,2.847,3.039,3.429
United Kingdom,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,2.088,0.944,0.290,1.700,2.000,2.000,2.000,2.000
United States,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,1.317,0.553,0.906,1.404,2.097,2.207,2.375,2.322
Uruguay,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,8.525,8.258,9.012,7.861,7.005,6.680,6.416,6.309
Uzbekistan,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,10.238,9.809,9.066,9.535,10.000,10.000,10.000,10.000
Vanuatu,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,1.500,1.074,3.200,3.000,3.000,3.000,3.000,3.000
Venezuela,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,56.193,68.540,190.004,210.033,189.950,185.023,170.034,155.004
Vietnam,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,6.036,1.839,2.500,3.600,3.900,4.300,4.800,5.000
Yemen,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,8.140,10.005,20.045,12.037,7.037,6.037,6.037,6.000
Zambia,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,7.140,7.862,8.000,7.000,6.000,5.000,5.000,5.000
Zimbabwe,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,0.331,-0.796,-0.650,0.500,1.200,1.000,1.000,1.000
