Country,Subject Descriptor,Subject Notes,Units,2012,2013,2014,2015,2016,2017,2018,2019
Thailand,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,3.628,1.669,1.747,2.320,1.718,2.229,1.789,2.271
Timor-Leste,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,10.865,4.000,0.971,3.752,3.848,3.935,3.988,4.031
Togo,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,2.909,1.815,2.000,2.700,2.500,2.500,2.500,2.300
Tonga,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,1.232,0.744,1.728,2.782,3.553,4.005,4.657,4.744
Trinidad and Tobago,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,7.169,5.607,3.700,2.400,3.000,2.300,3.100,3.100
Tunisia,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,5.949,6.046,5.502,4.469,4.033,4.033,4.033,4.033
Turkey,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,6.164,7.400,9.007,7.069,6.168,6.168,6.168,6.168
Turkmenistan,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,7.832,3.999,6.000,5.000,5.000,5.000,5.000,5.000
Tuvalu,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,1.340,3.103,3.300,3.100,3.000,2.900,2.800,2.800
Uganda,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,5.264,4.803,6.190,5.694,5.000,5.000,5.000,5.000
Ukraine,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,-0.202,0.496,18.971,9.000,6.930,5.933,4.575,4.121
United Arab Emirates,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,0.884,1.654,2.353,2.759,3.009,3.608,3.965,4.416
United Kingdom,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,2.638,2.088,1.500,1.800,2.000,2.000,2.000,2.000
United States,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,1.788,1.310,2.361,2.006,2.269,2.153,2.009,2.052
Uruguay,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,7.477,8.525,8.575,8.398,8.081,7.013,6.694,6.377
Uzbekistan,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,10.396,10.238,10.969,11.308,11.000,11.000,11.000,11.000
Vanuatu,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,0.798,1.500,1.800,2.500,2.800,3.000,2.800,2.800
Venezuela,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,20.068,56.193,69.829,55.914,46.410,41.539,34.461,31.668
Vietnam,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,6.816,6.036,5.300,5.000,4.800,4.600,4.500,4.500
Yemen,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,5.806,8.140,12.957,9.045,8.037,8.037,7.537,7.037
Zambia,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,7.328,7.140,8.500,7.000,6.000,5.000,5.000,5.000
Zimbabwe,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,2.914,0.331,1.200,1.720,2.000,2.500,2.500,2.500
