,Inverse_VolatilityBRLUSD Curncy,Inverse_VolatilityPENUSD Curncy,Inverse_VolatilityMXNUSD Curncy,Inverse_VolatilityCOPUSD Curncy,Inverse_VolatilityCLPUSD Curncy,Inverse_VolatilityCNYUSD Curncy,Inverse_VolatilityKRWUSD Curncy,Inverse_VolatilityIDRUSD Curncy,Inverse_VolatilityINRUSD Curncy,Inverse_VolatilityPHPUSD Curncy,Inverse_VolatilityTHBUSD Curncy,Inverse_VolatilityTRYUSD Curncy,Inverse_VolatilityRUBUSD Curncy,Inverse_VolatilityZARUSD Curncy,Inverse_VolatilityCZKEUR Curncy,Inverse_VolatilityHUFEUR Curncy,Inverse_VolatilityPLNEUR Curncy
2004-08-02,21.078322427327453,119.92058602862298,35.778338654019294,32.34357754279872,24.0305305478655,3783.5917812637686,36.32722392847497,19.151606014435075,46.1272923868707,34.551461370834076,49.673583029365375,19.534819886608503,125.12434222376305,11.566162831064448,33.06030031921801,44.58341650621798,31.517475981709136
2004-08-03,21.070518177944198,116.75968918510198,35.862371786490854,32.78794144081864,24.171038877734762,3783.5917812637686,36.38222268650177,19.09213439383489,46.64124260115045,34.39257311580068,50.00149832708122,19.589998614104896,125.12434222376305,11.488535025405637,33.046362608158724,44.11967871874089,30.959767469499948
2004-08-04,21.055586465248723,107.58288943235549,35.06205803779928,32.36198758312465,24.19449763663076,3610.660048290832,36.33758216878187,19.05908833186281,46.99049939829611,34.39163114313114,49.994821197968,19.401705290519853,125.12434222376305,11.531447350877981,33.046362608158724,45.19658789639745,31.756940715818292
2004-08-05,21.622114513263405,107.61956592674399,36.546071459543015,32.345102661573826,24.472027868307823,3610.660048290832,36.2764670968798,20.02917944637229,46.99049939829611,34.551461370834076,49.994821197968,19.405094738064232,125.12434222376305,11.579447888964406,33.23595595485208,44.440677178179634,32.21481006434585
2004-08-06,21.647564278693352,107.2623665336346,36.110595769233626,32.92971722094312,24.43380515032509,3453.9309450959618,36.22975629229808,19.999140149209637,46.0766055679058,34.39257311580068,50.15145662399043,19.422851438259777,125.12434222376305,11.294012724071681,32.696232951575446,42.357844107558876,32.177829323335885
2004-08-09,22.119311094255487,106.30421563801424,35.88832828390687,32.95276123218096,25.608769112681525,3453.9309450959618,35.0145703822687,19.9815723793944,45.714885466476396,34.941130768990874,51.06120396468391,19.657587030215815,118.08785217247346,11.317764113401386,32.74176273132721,42.147327200063366,32.608467426318676
2004-08-10,22.542625871042443,104.37901603395115,36.23641800880506,33.13067747096374,25.615493148823273,3453.9309450959618,36.46567564250099,19.827842463071107,46.393292415373885,34.90039919289418,50.855501633154084,19.73366740967143,125.0300739208553,11.312305929237612,32.597562744827,41.632245084207874,31.291492414095607
2004-08-11,23.862039091909796,103.70044177733108,36.024516114106774,32.54995743140621,25.944105481818607,3320.8787591388245,36.418744081234095,19.77356432762183,45.50467265081965,34.90039919289418,50.303265064539026,19.636481973035234,127.57428267688194,11.255728714092514,33.07648790972732,42.008781313589196,31.51287605859936
2004-08-12,24.004785650530923,102.24858431712588,36.38363197352939,32.63846972490513,26.34155543761525,3320.8787591388245,38.057085456851695,20.13152760733348,45.828789526425815,34.25713388591282,49.592358487588115,20.55198357269102,129.45932562309036,10.361763069896355,33.82394707954434,41.60438777661978,31.26448654026201
2004-08-13,25.113565684387833,102.25288719565374,36.38597580248184,32.24253644850279,26.26224877096331,3320.8946407306885,38.5255664350392,20.297171299161246,45.828789526425815,34.09014757166431,49.73576412023215,20.45474444888357,129.45932562309036,10.44984702774368,33.82394707954434,41.60123523051761,31.023297041851237
2004-08-16,25.24693064526991,102.2554990790359,36.36775294994514,32.30116767651324,26.16056533005179,3453.9309450959618,38.29685273998452,20.29891689246888,46.89468564941475,33.93062885807628,48.82288832560725,20.48226440418973,129.45932562309036,10.34298177721373,33.82394707954434,41.61293074818532,31.078570488953073
2004-08-17,25.015244170312286,102.27472594343001,36.127723314332236,32.48217565649746,26.002724597326463,3320.8787591388245,38.30557730341455,20.411259159536964,46.73508645493446,33.944409794337375,48.979183874478714,20.79230208177881,129.45932562309036,10.184896918432772,33.82394707954434,42.10496944239582,31.638102619382202
2004-08-18,25.122008522137072,90.48433793536326,37.09351695783693,32.483227782614094,26.002005084435844,3453.9309450959618,39.27695471165542,22.525311570803858,47.67151880530531,34.573474241991335,48.968220973375175,20.674854322686777,129.45932562309036,10.190436755669788,33.83691233620643,42.986664785449044,32.729714330567745
2004-08-19,25.08029967791001,88.89125740988415,37.118643279867456,18.307751098439994,26.396079361379535,3453.9309450959618,39.12595494409226,22.558254208804406,47.24047723413863,34.41334081484563,48.804396106864914,20.664702657701433,129.45932562309036,10.114535551972248,34.050694073462175,34.12256656641734,32.3959016902161
2004-08-20,25.103465025441132,89.61249009608181,37.50503024610346,13.983457450314063,28.654140751451575,3453.9309450959618,39.08955887182209,22.558260818434334,47.24047723413863,34.41334081484563,48.461747658724086,21.106074482827548,132.29002851300504,10.113780500815814,34.63339557118458,34.18222849208182,32.028083631987144
2004-08-23,25.65067226164278,90.96619811763256,37.44222672047997,13.993624353685476,28.434945134940342,3453.9309450959618,44.11532891553349,22.874938185673717,47.24047723413863,34.250209366513054,48.454277237395694,19.4752352393931,134.3953198741531,10.286563783444473,34.44218892583075,33.34416759310386,31.759862044585972
2004-08-24,25.89841118347041,90.49303673586671,37.37528655550867,13.993679684325098,28.38836818386634,3453.9309450959618,45.97247746339454,22.911145360737358,48.123110142862366,34.250209366513054,48.78592488468135,19.702414507016783,134.3953198741531,10.249233427708715,34.43803049061349,33.492134406113685,31.63308325256569
2004-08-25,26.329159048917003,92.5175776056233,38.74340226991958,13.91080972572552,28.36197745619831,3453.9309450959618,46.00210220643703,22.927713968036336,48.123110142862366,34.09362624228505,54.514624010762134,19.696522053735034,137.5706204486616,10.284993829970546,34.257841210480485,32.667049344745784,32.512538462076975
2004-08-26,27.31987744210244,87.58061460802521,38.96211655440332,13.91147967929289,28.68838455974971,3453.9309450959618,45.742374563399295,22.932804945064348,49.11314677928945,34.250209366513054,54.515481467616915,19.747257958900928,136.91350684059643,10.513092700490828,39.36132028782939,32.05844110669742,30.628317763308534
2004-08-27,27.774299966382824,87.54818788666687,38.93934331071717,13.903361680592539,29.066005409869938,3453.9309450959618,46.622262570222006,22.863144062764203,49.075451628219106,34.14396389310653,53.69873080328822,19.70588680663005,136.67204719636499,10.321429000776321,39.359267497698454,31.66822134532201,29.112189773260667
2004-08-30,28.320035503151637,86.26489451587328,38.995147924211786,13.814422585580365,29.174363652180023,3320.8946407306885,46.671793554511694,22.77251871467451,49.045571485442586,34.78139665903055,53.363069010778496,19.747321020184053,138.99717768071952,10.287717867047578,39.359267497698454,32.00004453657034,28.982515107210833
2004-08-31,29.20564434735075,85.97971417412225,38.64438840373291,13.773853430604236,29.185234275818416,3197.7186923015724,46.75574721134619,22.77197978457506,50.13999694333395,34.78037700711786,53.646162931805726,19.77635445492426,142.26549176580136,10.531286240425423,39.359267497698454,31.981893674040137,28.984464488580173
2004-09-01,29.201647534198862,85.97971417412225,38.47734256651517,13.744800156582988,29.19125447720476,3320.8787591388245,46.26778328533956,22.78236902906022,51.301558177397744,34.938133872438044,54.09826987179635,19.76445287481275,140.79097106984347,10.579041776267845,39.67136992582646,32.05217321399584,28.99544571068631
2004-09-02,29.02799511095064,81.62614534593187,37.90706083270187,13.690552415447488,29.38215386543216,3453.9309450959618,46.106769223956825,22.788722818016296,58.10053738837834,34.86864297480027,54.99407648767178,19.767638321690523,144.3195585492183,10.488791172330322,38.792482599373194,32.05235592093675,28.69020960221642
2004-09-03,29.141059708195616,75.87620715782357,37.87404161319643,13.700334159223244,29.41326668843242,3453.9309450959618,46.414473667091926,22.26960091099473,60.3365755730147,34.85257317999,55.243252131711714,19.78611035269467,144.25333645034047,10.469184482211727,38.74962878823391,32.558393187095724,28.880583945806034
2004-09-06,29.149479345047734,76.16174227177189,37.98266145712124,13.703530468829575,30.40000567477827,3453.9309450959618,47.11124040207656,22.293163768599783,63.01839613794773,34.99825584332766,55.69563022401414,19.798456958570675,144.25333645034047,10.491853433821747,41.40621573842208,32.59480225221782,28.424147517853573
2004-09-07,29.216222561637498,75.46507154193249,37.633376347562496,13.705712234995683,30.356030008321166,3453.9309450959618,48.11366786904076,22.30012150647638,63.01003277807427,34.99441202472925,56.085720942556144,19.73013228690864,144.2349923507426,10.494467694898706,40.37610843953574,32.56208030778715,28.173481048582786
2004-09-08,30.471333714781792,75.03781370204527,40.90661572874009,13.681050289782016,29.718349029271604,3453.9309450959618,48.0504878367342,22.24463151731856,62.95220298777887,35.133079924305754,57.40368380878033,19.66475031199744,148.2510289749243,10.779520908169136,41.401911999171254,32.48694849503042,28.31349654225776
2004-09-09,30.58029121987148,74.91345208827862,42.85599169437548,13.678423504399284,30.202656144291527,3320.8946407306885,47.45122755138955,22.2421840451984,65.61436935585228,35.097171521388354,57.351180697975366,19.51649594744768,162.57003904896166,10.85085356073454,41.796854868705,31.935940730062505,28.326772632170005
2004-09-10,30.836061915361686,74.89714115269607,42.80079614023135,13.601742970465109,30.171893143941503,3197.7186923015724,47.605274526467646,22.041560510678213,66.34916620659355,35.06843089047619,57.15014107309143,19.62221886523482,162.57003904896166,10.683540748097798,41.46317747540389,32.94026822981062,28.412246767322873
2004-09-13,30.978499138275808,74.39454873786862,42.4741349554198,13.598250292014832,30.684029284067673,3320.8787591388245,47.60548068943329,21.493015433621377,66.37159249485215,35.79967398386313,57.61173224592853,19.932924151076502,162.57003904896166,10.67967923438664,41.15321410436794,32.3478647625492,28.38076364476148
2004-09-14,32.76373964778112,73.27517412551092,43.26107900100959,13.63439326919348,30.81476281258469,3453.9309450959618,47.803706405332726,25.018122646037884,62.062111767555805,39.20830306210846,54.118478589003914,20.868528546833915,168.13832765383495,10.815952211131156,42.24179573727845,32.29526063983168,28.50059012244263
2004-09-15,32.68274595563096,73.41623044126422,41.965798391533994,13.568262491391453,30.803835610283365,3320.8946407306885,47.894011026989304,25.008636092291674,61.79998940758947,39.1127673823362,54.30670463169882,20.91304659260125,172.2371376443957,10.78417629822284,42.24179573727845,32.426212595868506,28.023140946530244
2004-09-16,32.42787299120592,73.36640661497033,42.539785283853895,13.523248433776882,30.890186405953518,3320.8787591388245,47.941048375181,26.501023824826092,64.54153716516673,38.993001381861035,54.10644886849427,20.901637859077095,172.16365389147825,10.832773638120011,42.24179573727845,32.36267757160216,27.999245287576716
2004-09-17,32.15650054803706,72.79183677932156,42.54000851168996,13.531077823152206,25.77977394663803,3320.8787591388245,47.97119830622105,26.335449293514674,64.51406890679658,38.98727398147365,54.065551578615626,20.44069591513576,171.7940501101204,11.183625695240396,42.37025969090394,32.33767850756643,28.045697819409764
2004-09-20,32.69068880014477,72.79214858731484,43.62719053775346,13.37445614823296,23.228644609389676,3320.8787591388245,48.03175965986303,26.36787525899858,67.46829777605085,38.960224657234484,54.3157460794977,20.43405408235693,197.39543795668396,11.203912469434771,45.69983514219663,32.331385384150984,28.05839750831246
2004-09-21,32.06944915607577,72.69401463787197,43.16200176570407,13.25485605357352,23.699037661699563,3320.8787591388245,48.07931404809081,26.933537911695176,67.68464578052385,39.059926612828875,54.6883029202116,20.189853308838753,197.39543795668396,11.293105167577753,45.69983514219663,32.99945612989999,28.0790486998764
2004-09-22,32.113545603973236,74.86391520706619,43.169015790448654,13.25485973221155,23.918841225881202,3320.8787591388245,48.41170419520283,25.676716695927194,68.53315013312618,39.2309900165894,54.882753854222386,20.239618947681,197.15710024182374,11.414234433921663,45.21580701856084,33.14061399300637,28.293803505666943
2004-09-23,32.20641960826364,75.42878656165954,43.354225297998966,13.196348343245349,23.94535849166233,3320.8787591388245,48.57350964907449,25.532826789384387,71.57413141956462,39.153419760660206,55.12254477931249,19.54121676362921,196.72928828916022,11.356193563452246,45.70010727888972,33.08217092557393,28.93505436946088
2004-09-24,33.032770228607056,75.51993946609255,43.32908222869623,13.009100870595763,24.152636921350364,3453.9309450959618,49.23361121040119,24.324843982883866,75.83222668394056,39.103803163721985,55.12663144808119,19.57158058145848,196.72928828916022,11.408540111051675,45.70010727888972,33.17660053700651,28.88726333846473
2004-09-27,32.97082796233811,74.61849385618856,43.44770591407981,13.023754661127294,23.794203768987867,3453.9309450959618,52.31181518527752,23.860263238931232,75.53216325946666,39.098110351116716,54.24728959277591,19.622948082194117,244.1721783027022,11.412271925035538,45.70010727888972,33.82574367122366,28.99731938131063
2004-09-28,33.62997693494746,74.57348845663736,45.675631558438994,13.302534258572704,24.204256492263294,3453.9309450959618,52.933775903351815,24.08028267850276,73.44288630603934,43.490584599313216,54.43731615174116,19.6941207792258,244.1721783027022,11.951109359804528,47.83719335110075,33.7857542617485,29.580777970883236
2004-09-29,33.41087898321222,75.89685653714133,45.979947391129734,13.360964111627174,24.120779186238373,3453.9309450959618,56.380114234974194,24.038940426469104,73.43575435946774,50.04040951882412,54.333898206809216,19.65400216074794,243.96364142688532,11.986182296298207,47.362002817461565,33.725440463261656,29.511365675305004
2004-09-30,33.23927490680789,75.92931988004257,45.72117074113823,13.336324289873222,23.882066043501396,3453.9309450959618,60.698769792273744,23.997435752695846,72.1936520303077,49.840398678112344,54.89954846060151,19.96312532425077,243.96364142688532,12.008826667289155,47.228374295003164,33.65643222999685,30.760123202944804
2004-10-01,35.91984582408164,76.89646210896802,47.09599584433072,13.256222022966174,23.379916650918965,3453.9309450959618,62.41878332295196,24.103740605826285,71.71294702645338,49.80515993821796,58.07631082786626,21.345061678198565,242.91466954759434,12.390965517345585,47.228374295003164,33.60529592047132,30.539877957365675
2004-10-04,35.7686299770488,76.7522920772153,48.12649755553964,13.298137317668395,23.308958262411846,3453.9309450959618,64.08008714145677,23.967902424097108,72.60769730470139,50.241636908197066,58.56165470208682,21.704483779353897,239.71999639894995,12.4047876467064,47.73501571275173,33.64733548995777,30.39541372628051
2004-10-05,36.02461422289279,76.74884020140632,47.67673708257124,13.307510044545099,24.1569267860986,3453.9309450959618,65.99469191124611,23.95355832806846,73.82636715046401,50.187150997287084,59.058681495839366,21.735853511948754,235.57726192490875,13.075039168111497,47.18376581511278,33.60757634899627,30.382106451150204
2004-10-06,37.94293824328954,77.30036706393396,47.976226769287024,13.413890550609802,24.408772028066917,3453.9309450959618,67.04617934677094,24.43993906719488,73.73614156676855,50.182984944459974,60.73609859058634,22.881959623574623,235.57726192490875,13.07615827025353,47.73444322027233,33.802197040785266,30.16080470046546
2004-10-07,36.823973513910246,77.11946704762771,48.981201927468376,13.418678960905856,24.56126311115958,3610.660048290832,68.07416475536449,24.439709453842507,73.7412003539302,49.931547552790235,62.34237314359864,22.772858267020833,235.57726192490875,13.17537241054784,47.825686908342114,33.85732410817354,30.198935525410423
2004-10-08,34.29875181272919,77.14190575452542,49.01634137932867,13.299182431553715,23.31856611053682,3610.660048290832,69.31617616877931,24.491781927923178,73.74645410215972,55.06607762074525,63.97189262091485,22.825162436151025,235.57726192490875,13.172384057250014,48.473437418420936,33.94141775125884,30.078150163427512
2004-10-11,34.75864659129809,77.19861512192371,49.38802412964413,13.291851497647354,23.427058346566316,3610.660048290832,69.0732428510628,24.707042319334864,79.11517863473688,55.06631073517054,64.50723705237908,23.2817107222176,156.47768761017488,13.17831910440092,48.473437418420936,33.95311897276321,32.685068519318904
2004-10-12,34.71957317167608,71.27018172915761,48.723491841723394,13.303219723339854,24.159727318609068,3610.660048290832,69.4558918166972,24.48917397726479,80.07298687616873,55.05341719312538,64.7851494186279,23.433279868002252,157.97222649427567,13.12291246828162,47.836763667267306,33.459770594182615,32.59759523261703
2004-10-13,34.11222270040958,69.92965862661347,48.797541826018694,13.28731418756327,22.639059392953836,3610.660048290832,69.05267819594484,24.588250040845363,80.08597192568435,70.85777617345954,64.73431027194076,23.29732179672832,162.4665954595276,13.156519996101283,48.352165028845405,34.46911256493722,32.76791146543107
2004-10-14,31.9157852353218,67.30480740612207,48.064448484555804,13.260002756615803,22.185385271894223,3610.660048290832,68.32352680572988,24.65977678503484,81.25693980809545,72.02764797015587,64.41025325553937,23.32661125167077,162.4665954595276,13.11006318516076,48.99887395187398,34.36407730248703,33.22496889011148
2004-10-15,31.471892437170343,69.60171025349612,43.1660765972509,13.281855043123473,22.12177233822993,3783.5917812637686,68.56070383748917,24.91484486825694,81.25278195595087,73.30664285381881,64.9550738105493,23.875363955774723,161.80137665644716,12.973639770875078,48.99887395187398,34.59358920348488,33.19099181236126
2004-10-18,31.656630108933335,67.37829588679179,43.14547007014329,13.285536626611375,22.128127319897555,3783.5917812637686,68.951697210909,25.00031831341339,81.26136421633639,73.16526181710898,64.94807151862084,23.84468552455001,161.5797375217196,12.781757996453237,48.99887395187398,34.88194057495878,33.31793604063048
2004-10-19,31.103145306717096,67.36332983058605,43.494902600657014,13.275068784107484,22.18198882073,3992.5085053623743,68.90300585347762,25.01593491679895,88.66019946334325,74.89526170285187,64.11947746816794,24.647282191088916,161.36587079859476,13.146319488714816,51.50056156596544,35.892181040862944,33.08942132333217
2004-10-20,30.722125786323307,67.47532050359929,43.92228402588329,13.274957657950722,21.524079060064505,3992.5085053623743,79.41511402065595,25.325996276881995,90.0781727794252,76.80811282436551,64.66351876759936,24.574389688792007,184.19797517358592,13.135494028768107,51.501791157825906,36.09545646568123,32.58086009273572
2004-10-21,30.102412794913363,67.78847936079747,44.10378118677521,13.274044146104359,20.87569189446888,3992.5085053623743,79.15759983353163,25.734289706284912,91.85158381753484,84.3991603042111,65.23961040053902,24.504783521493472,184.19797517358592,12.90872489720418,52.244443375294125,36.41498974235116,34.114364014186826
2004-10-22,30.840622554058235,67.93940211714126,44.44612366255558,13.310859976107027,20.88115204761099,4230.184210868317,80.15889422055508,25.86877980028383,99.8946804772924,84.34783357708741,67.84428077080793,25.02688225148618,126.62149947237202,12.807759152402415,52.93238807687213,36.41505374907677,34.13089854986485
2004-10-25,28.23597945918868,68.29799749955069,42.239665144860155,13.258494177414814,20.196658463087424,3992.538933699401,76.80381138053379,25.841543271548577,99.54209583697462,96.48868185473131,65.09506452912406,25.276484144938753,119.8749740795897,14.798931505296709,52.235740978906385,36.03538807123189,28.595399999608823
2004-10-26,28.006393332372046,65.8690813093347,42.92619351322554,13.252173664304198,20.200452781297237,3992.5085053623743,77.05598333130104,25.843728730951916,98.93553412599849,99.45556254452771,64.99507408112035,25.484455836215663,106.27594820131137,14.699999058541213,52.235740978906385,35.951929316218994,28.576580386904524
2004-10-27,27.870589515358326,65.92991122668187,42.99594027467944,13.253288882486443,20.230170773209682,3992.5085053623743,66.04037771489686,25.857611189463412,101.4041148190175,101.17636479660719,66.45304739211656,25.41700289706651,103.85882974782092,14.831763219074242,52.226278942244534,35.73170632421444,28.57006888310457
2004-10-28,28.192450513979185,65.82331991845028,43.42881207535678,13.25256469146544,19.979958367611882,4230.184210868317,60.94397509733431,25.809029387092504,99.38178202994169,101.61337836698354,66.45377793448928,25.774378120851246,103.87559095440423,14.960389512310378,52.2175856112804,36.0564563602269,28.57781498947798
2004-10-29,28.13491873619378,69.554375831676,43.42240133104616,13.237147572878225,19.88258215552693,4230.184210868317,52.880851023573044,25.812063270680667,99.20649392765212,101.28905897205517,66.83943299855274,26.675237594856064,103.93406476453508,14.920870895909706,50.12393358509966,35.97566640853302,29.00289455127175
2004-11-01,28.084919548493826,70.36497985068691,43.37860776262652,16.601499870235397,19.921213253780554,4230.184210868317,53.08410442869049,25.81417917086546,100.97793561725172,104.94115125660004,67.54028018775928,26.72240271884682,103.20392556284548,15.659248529169648,49.48762537529142,47.23799450897979,29.230365659447415
2004-11-02,27.931782730276588,70.29581718135661,41.657435570806086,25.720635057904982,19.884058873107143,4230.184210868317,52.46148508007082,25.795523195495946,98.74595485868912,104.95584184239232,68.03673125912023,27.1243989295166,103.05946152612226,15.568970383307779,49.53800108428976,47.233986380767085,29.275503694973334
2004-11-03,27.5694096940774,70.12587071616571,41.63414763580142,25.629104706957488,19.660211696405632,4230.184210868317,52.25020888495198,25.828335695630127,98.00825998566148,110.61802357307675,67.59255388734634,33.6184961656181,103.07224095571826,16.047878414087972,50.23408665411716,49.94691356348304,29.521021206323592
2004-11-04,27.56249487125953,69.79834221693731,41.557103748727194,25.575237619964042,19.624658281628047,4230.184210868317,52.75310727476381,25.767592977275704,91.76493664825159,115.42506204153202,62.53811494025096,33.774918354144624,102.96644758914915,16.32219682474108,50.83208329630829,49.918929725481306,29.660970262463003
2004-11-05,27.581417460427513,68.86875444297266,41.76435524609178,26.20669014727985,19.68980752969733,4230.184210868317,52.57703177190397,25.7542107657458,91.82572307539802,121.18169194695635,65.04861551429279,34.03366728789639,98.92203597613546,16.535794926450823,51.58491631990122,53.15377106474246,29.2292056671829
2004-11-08,27.219729788526237,71.39844784252932,41.7677405504037,25.95307347875737,19.452076277762245,4230.184210868317,51.808552110088506,24.379430307509445,92.30317663134917,121.00976393019612,63.505107958003215,33.997298370589164,98.72212287500597,16.06746224985153,54.923622476948125,55.92184969586316,31.097320722902595
2004-11-09,27.15958368217801,71.54259194233308,41.327022314150675,25.89539140830429,19.450948442780184,4230.184210868317,51.80359644108202,24.457622502123478,92.27611111975315,125.66322345923732,64.19167793444662,34.32733442077469,99.10955449035892,17.125790637723103,55.650340998836576,58.23269378502207,32.31252557734052
2004-11-10,27.331912322619576,71.27916198579565,42.219556990506796,26.660485229981894,19.428917094100456,4528.458630108086,49.07757068366163,23.85260387164045,93.01773405092649,125.96693021386832,63.588322118147545,34.521682770047846,98.7326159501619,16.979100986412117,55.650340998836576,58.691638072726874,31.97855114661414
2004-11-11,27.31220755801476,70.54291149876138,42.628395180433564,27.080417156535912,19.42894660516613,4884.595985572168,48.77117907032862,23.73815277376202,93.22287292246249,125.92752468446355,63.468580048543394,34.865465728134176,99.12062604943306,17.065687489672214,54.68754194201423,58.82050909645285,31.966381504145446
2004-11-12,26.5776003411731,69.33012383777601,42.40835733676425,27.13758445457785,19.18985237523248,4884.595985572168,47.20075786551033,23.599934866962606,93.17001170938092,125.76601304189118,56.377555788684184,34.865110322261614,99.17462706942005,16.712990556541786,54.68754194201423,57.243125711176305,31.940416715390526
2004-11-15,26.74333173170397,71.65729063181315,43.402486759126816,27.834696721062357,19.15908073627083,4884.595985572168,42.45863371270574,23.560119979257976,93.0997445923519,128.26175022357705,55.321471429435825,34.762559820240256,99.41457055583007,16.92067179668927,57.33836221097983,56.876306898850785,32.01944625970982
2004-11-16,26.78377971072251,77.28197911224233,43.61394097937459,27.828036934056506,19.15861502750576,4884.595985572168,42.46745754802802,24.19302110822939,91.19293303259322,127.80330708834224,55.08569313908448,34.77292293406367,99.7369634233593,17.30488566869846,57.57608910643795,56.92145303135804,32.007083798468685
2004-11-17,26.323397478326335,77.29275714798897,43.48235435951418,27.3925729686799,19.020053807150504,4884.595985572168,40.95334159166086,24.21235412759329,91.53574496031322,128.8477247648808,53.07005838270172,34.38720934467943,99.68074661935621,17.112897803425607,57.598641813834185,57.02132164561429,32.550615695147044
2004-11-18,25.84319652273051,77.8036036498198,44.11936693515442,27.507489643966714,18.82580903485716,4884.595985572168,37.777481425696685,24.21000944622714,89.80467810211917,129.02093439922595,52.73460603262137,34.59805001451796,95.56697951169492,16.73080302044857,62.422666116030996,48.66026720416119,32.91918227611722
2004-11-19,25.837711564741575,78.4946484855041,43.06219928496117,27.8000255181794,18.91580865191422,4884.595985572168,37.74578249214052,24.29020107443546,89.80333218607537,130.98940325364143,50.54987819756955,34.36923031864325,95.45071734232613,16.6791936681412,59.376015659877915,47.73274350464856,33.17262130020142
2004-11-22,24.87628299628316,78.40176322092799,43.06928388670943,28.02885565841524,18.50327796231251,5361.086340092679,37.791317810436,24.254390188447697,89.76167242917887,132.42729233268201,50.372011715411055,35.05389049323175,95.21684629118238,16.801063883551084,59.376015659877915,43.76739773097497,32.84043984128227
2004-11-23,24.8314702289838,78.32839320089501,42.69183302409227,28.32920425186283,18.280822112506183,5982.383881952409,37.83957926051528,24.578507745977223,89.75548237063279,133.26695363687125,50.118834890495734,35.54712852139431,95.11330584940764,17.244280836473138,60.20082233530855,43.61882731230195,33.034638672369034
2004-11-24,24.672833286392414,79.13430916585641,42.11114262568747,28.413655467014014,18.283835436285113,5982.383881952409,37.706579142300555,25.27971459170467,90.80891398739574,132.6747170180681,49.21231042998156,36.29597810842487,89.57071744531339,17.201514858867593,61.09932583432339,44.98209624468562,33.007082499190005
2004-11-25,24.721107459925406,81.06563224643274,42.330080763522325,28.367050343414753,18.284493305835205,5982.383881952409,36.269147364079,27.154311598039104,102.83651647375204,132.73981774781805,50.781344456312276,36.65509080428733,88.82207550790177,17.22864127207282,61.1315566134842,45.09558883086651,33.03037023992931
2004-11-26,24.659467012759144,81.08880062956473,43.342451857115364,27.96208923078297,18.256981596501365,6930.018822911555,34.89943392643647,27.150317425715553,103.01457515420515,130.38763241454853,51.219742969288895,36.81378951039137,88.57655447330158,17.24801671958599,61.1315566134842,45.080103601426046,33.708729072080146
2004-11-29,24.36290697360413,81.0552067062524,43.32085359776338,28.2231878904634,18.22276495685701,8460.368420900637,34.754357030133505,28.51318539745953,93.82149996025004,135.41837088258995,51.2636137525871,36.315027824091246,80.30843666251677,17.10005805526319,61.1315566134842,44.45038518193214,33.73022492823479
2004-11-30,23.778607628125435,81.38177262660622,43.30941949754081,28.233373750479682,19.85778847492019,8460.368420900637,34.74880089586534,28.70535601711757,90.38314897669679,135.82518402084906,51.482762164121255,40.549031403676274,80.35387854799193,16.906294281077656,62.10662307138993,43.54956823109384,33.01274764959407
2004-12-01,23.813070488454933,81.29968246267981,42.064567341894076,29.444171618143947,20.864337264239335,8460.368420900637,34.797764940791936,28.70502291156328,85.21715477337048,136.39747452668962,51.30294998316262,39.74667112333164,74.33239486605954,16.94484105899525,63.565044067368575,43.35544979745991,32.811565176176664
2004-12-02,23.48169604210204,81.39090403535461,42.58396853227745,29.42165260396337,20.86675494968946,8460.368420900637,34.71570475524107,28.72331494372178,74.41385546950484,144.2836179346797,51.31531371580563,40.661995443064114,73.68904729846352,16.955884583782545,62.60166951225539,43.530571522343166,32.75667231103042
2004-12-03,23.202889772190343,81.44198919146227,41.93845419417331,28.71499033643523,20.50332789258108,8460.368420900637,34.00844897762825,31.85018067631953,74.42344486607101,145.39099995797307,51.06474707500251,37.30959792335945,73.55724132335526,17.171234415781548,63.316637049753226,43.45918985205314,32.811914618927965
2004-12-06,23.123286069438166,81.620563463719,41.88768696856523,28.865966789388168,20.439463610565404,8460.368420900637,34.03623445991275,33.12432513816193,58.200282692139176,149.843305681626,50.948724257463354,41.65781656725895,73.10029943615024,17.412645026241425,63.316637049753226,42.93893674503861,32.92842666376243
2004-12-07,22.289034827422817,81.59737067298438,40.99292775623444,31.458424759467594,20.390047785219377,8460.368420900637,34.153489270492344,37.126221744225795,57.551843547414094,151.0294659587296,51.02793990791083,41.74964346452735,72.46096385239758,17.114851086189518,62.51421115037808,42.83269168955196,33.05198564449249
2004-12-08,22.196714690180904,75.06913778740304,39.105572333714115,31.483813846619665,20.655327926116282,8460.368420900637,29.259574936758774,36.42887558037132,51.20117943913831,150.31289373418508,46.77063904184516,36.71039952505333,68.55042407501938,16.671126798431068,57.70725539153398,42.713177977853285,33.09240185972618
2004-12-09,21.770798089252285,73.08900567137302,38.85030058144637,31.471638267171222,19.662710996426807,8460.368420900637,29.23036436342989,36.85023814390763,51.46737638747727,138.82649665710377,44.67182697688301,28.837619182347673,68.2139919209533,16.716713150477503,57.0588169316125,40.672878156563414,32.99934108018037
2004-12-10,21.829587698538916,71.82843340737362,38.786536381098124,29.960258200045452,19.70717589380707,8460.368420900637,27.409318566662403,34.90075748704331,42.98942300447291,133.64426744704926,44.68037566784226,28.03968771073241,66.09435577098814,16.775503980871008,57.75725044821183,41.260473731998985,32.6413576167726
